Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9866,27.405556,143.809326,-17.570745,173.839279,-260.112976,1451.776978,109.313362,,,,,,
9867,27.408333,145.177704,-17.018301,172.997299,-260.116669,1451.223389,109.249901,,,,,,
9868,27.411111,145.558197,-13.853206,173.589233,-261.065796,1450.957397,108.66655,,,,,,
9869,27.413889,150.498199,-11.428178,168.659714,-260.863312,1449.260132,108.75631,,,,,,
9870,27.416667,-82.824074,-82.286217,119.075058,-258.964233,1449.618408,109.35083,,,,,,
9871,27.419444,-87.922295,-83.33287,116.405426,-258.976379,1449.764038,109.443161,,,,,,
9872,27.422222,145.166595,-16.648523,173.62085,-260.302246,1451.173706,109.137329,,,,,,
9873,27.425,-88.526199,-83.400986,116.039383,-258.968781,1449.715576,109.455322,,,,,,
9874,27.427778,-88.55101,-83.37516,116.035286,-258.976624,1449.711548,109.439255,,,,,,
9875,27.430556,-88.749176,-83.382332,115.822906,-258.961487,1449.700439,109.461945,,,,,,
9876,27.433333,-85.18483,-82.765503,118.917854,-258.975128,1449.553711,109.397972,,,,,,
9877,27.436111,-85.561699,-82.724106,118.577621,-258.966431,1449.546387,109.415634,,,,,,
9878,27.438889,-85.100319,-82.735237,119.030518,-258.968384,1449.552002,109.424316,,,,,,
9879,27.441667,-84.990776,-82.666618,119.128975,-259.007507,1449.532959,109.428619,,,,,,
9880,27.444444,-85.071236,-82.726494,119.019081,-258.97406,1449.546143,109.431427,,,,,,
9881,27.447222,-85.548462,-82.829994,118.457268,-258.955078,1449.557983,109.414413,,,,,,
9882,27.45,-83.982025,-82.546967,119.060051,-258.952911,1449.539673,109.398399,,,,,,
9883,27.452778,-84.037987,-82.567825,118.975586,-258.951416,1449.547852,109.39621,,,,,,
9884,27.455556,-83.79937,-82.600327,119.205856,-258.950745,1449.557007,109.394821,,,,,,
9885,27.458333,-83.846901,-82.620361,119.113365,-258.952515,1449.567749,109.39431,,,,,,
9886,27.461111,-83.63549,-82.654221,119.259232,-258.953735,1449.582642,109.39888,,,,,,
9887,27.463889,144.649689,-16.822433,173.774155,-260.261139,1451.338623,109.140434,,,,,,
9888,27.466667,-83.394783,-82.703918,119.432869,-258.959991,1449.607056,109.401741,,,,,,
9889,27.469444,-83.405281,-82.752403,119.394974,-258.95755,1449.614746,109.391602,,,,,,
9890,27.472222,144.609268,-16.768476,173.64888,-260.270142,1451.343628,109.139046,,,,,,
9891,27.475,-82.91523,-82.663124,119.755959,-258.96759,1449.64978,109.396484,,,,,,
9892,27.477778,144.691284,-15.146372,174.037186,-260.673126,1451.258545,108.846901,,,,,,
9893,27.480556,-83.077187,-82.688843,119.519981,-258.956116,1449.682495,109.393707,,,,,,
9894,27.483333,144.639511,-16.829391,173.55603,-260.259521,1451.351929,109.167595,,,,,,
9895,27.486111,144.625275,-17.415279,173.200882,-260.086426,1451.377563,109.291985,,,,,,
9896,27.488889,144.65918,-17.590996,173.389236,-260.081848,1451.390137,109.309425,,,,,,
9897,27.491667,144.685654,-17.75349,173.392426,-260.057373,1451.395996,109.333549,,,,,,
9898,27.494444,144.629059,-14.958761,173.592407,-260.673889,1451.333374,109.030449,,,,,,
9899,27.497222,144.69928,-17.813391,173.416367,-260.059875,1451.395996,109.338257,,,,,,
9900,27.5,143.790024,-17.781622,173.924042,-260.132538,1451.745972,109.361824,,,,,,
9901,27.502778,145.180664,-17.590343,173.188232,-260.095764,1451.214722,109.335785,,,,,,
9902,27.505556,145.210068,-17.691387,173.240784,-260.083588,1451.209595,109.342773,,,,,,
9903,27.508333,145.187592,-17.770887,173.241058,-260.065491,1451.21228,109.358315,,,,,,
9904,27.511111,145.236099,-16.285242,173.744995,-260.434265,1451.135376,109.090912,,,,,,
9905,27.513889,-84.700035,-82.563789,119.088104,-259.03302,1449.59314,109.422119,,,,,,
9906,27.516667,-84.826828,-82.565674,118.991188,-259.029633,1449.579102,109.429291,,,,,,
9907,27.519444,-85.735214,-82.995033,117.747574,-259.017517,1449.707153,109.484688,,,,,,
9908,27.522222,-86.124718,-83.01548,117.403931,-259.013641,1449.703613,109.497833,,,,,,
9909,27.525,-84.906776,-82.595032,119.010872,-259.033112,1449.552124,109.440025,,,,,,
9910,27.527778,-84.34021,-82.584755,119.650177,-259.072571,1449.539307,109.431648,,,,,,
9911,27.530556,-86.263565,-83.062469,117.363853,-259.014038,1449.679443,109.499275,,,,,,
9912,27.533333,-87.190247,-82.953407,117.75145,-259.043945,1449.536377,109.405006,,,,,,
9913,27.536111,145.100235,-16.92551,173.718201,-260.32074,1451.146606,109.185173,,,,,,
9914,27.538889,-83.410576,-82.429588,119.684341,-259.047729,1449.519897,109.436043,,,,,,
9915,27.541667,149.090851,-11.761176,168.6763,-260.864166,1448.953857,108.698326,,,,,,
9916,27.544444,-4.132967,22.90136,9.076276,-259.999542,1450.372803,107.638451,,,,,,
9917,27.547222,-83.785912,-82.565659,119.175766,-259.020172,1449.555908,109.416885,,,,,,
9918,27.55,-83.343872,-82.604706,119.557655,-259.027374,1449.574463,109.405067,,,,,,
9919,27.552778,-83.475571,-82.598381,119.400986,-259.02298,1449.575562,109.410843,,,,,,
9920,27.555556,-83.748352,-82.629211,119.127136,-259.019104,1449.585938,109.408401,,,,,,
9921,27.558333,-83.503807,-82.622482,119.270653,-259.029205,1449.612427,109.421295,,,,,,
9922,27.561111,144.638824,-16.269562,173.869141,-260.438568,1451.3125,109.073112,,,,,,
9923,27.563889,144.62645,-17.528324,173.492722,-260.160553,1451.379761,109.306335,,,,,,
9924,27.566667,144.654953,-14.693023,173.728714,-260.813354,1451.303955,108.986183,,,,,,
9925,27.569444,145.127945,-17.079943,173.166794,-260.229767,1451.212158,109.287682,,,,,,
9926,27.572222,143.777664,-17.659849,173.965469,-260.191467,1451.749756,109.33239,,,,,,
9927,27.575,145.163712,-17.186441,173.174713,-260.215454,1451.213135,109.315941,,,,,,
9928,27.577778,145.225876,-13.829103,173.524994,-261.05069,1451.103638,108.900917,,,,,,
9929,27.580556,145.220215,-14.185593,173.512604,-260.948181,1451.117432,108.965767,,,,,,
9930,27.583333,145.220215,-14.620037,173.362946,-260.820618,1451.131226,109.043716,,,,,,
9931,27.586111,145.220901,-14.718054,173.408478,-260.796997,1451.127075,109.052704,,,,,,
9932,27.588889,145.255264,-14.728083,173.450821,-260.801971,1451.112793,109.049141,,,,,,
9933,27.591667,145.123276,-16.647617,172.830521,-260.403351,1451.1604,109.370613,,,,,,
9934,27.594444,145.100113,-16.800028,172.77652,-260.379456,1451.158447,109.391884,,,,,,
9935,27.597222,145.222122,-15.943727,173.217911,-260.511292,1451.137573,109.24025,,,,,,
9936,27.6,145.081604,-17.251717,172.70575,-260.297485,1451.155762,109.44986,,,,,,
9937,27.602778,145.204025,-16.620358,173.109314,-260.374237,1451.150024,109.338165,,,,,,
9938,27.605556,144.240936,-17.105072,172.693283,-260.228943,1450.813965,109.261612,,,,,,
9939,27.608333,148.322281,-11.481627,169.104721,-261.191437,1449.2677,108.85482,,,,,,
9940,27.611111,148.277664,-11.474184,169.055054,-261.182678,1449.26709,108.858299,,,,,,
9941,27.613889,148.264877,-11.496011,169.025864,-261.16925,1449.266724,108.838806,,,,,,
9942,27.616667,144.35376,-17.396385,172.53569,-260.282776,1450.886475,109.390144,,,,,,
9943,27.619444,148.235809,-11.437892,169.009613,-261.130707,1449.274536,108.817955,,,,,,
9944,27.622222,144.282715,-15.007852,172.361267,-260.767639,1450.851563,109.16713,,,,,,
9945,27.625,144.968704,-17.035559,172.623123,-260.349091,1451.14502,109.431778,,,,,,
9946,27.627778,144.966736,-16.89118,172.671524,-260.371674,1451.153564,109.412872,,,,,,
9947,27.630556,144.976456,-16.7701,172.694839,-260.394989,1451.161255,109.395027,,,,,,
9948,27.633333,144.513519,-17.201954,173.036987,-260.327667,1451.360352,109.424507,,,,,,
9949,27.636111,144.657593,-16.233791,173.435959,-260.481079,1451.351807,109.246796,,,,,,
9950,27.638889,143.641113,-17.938065,173.706543,-260.247833,1451.719482,109.399475,,,,,,
9951,27.641667,144.595551,-18.053736,173.410187,-260.182068,1451.376831,109.421944,,,,,,
9952,27.644444,144.535202,-16.636503,173.126297,-260.434021,1451.373413,109.337868,,,,,,
9953,27.647222,144.55278,-16.466476,173.125626,-260.474884,1451.365479,109.309875,,,,,,
9954,27.65,144.648254,-15.740952,173.483231,-260.593201,1451.366089,109.177475,,,,,,
9955,27.652778,144.56514,-16.600567,173.163513,-260.442749,1451.380859,109.331787,,,,,,
9956,27.655556,144.704926,-15.346527,173.65361,-260.686707,1451.354736,109.116127,,,,,,
9957,27.658333,144.695892,-15.359019,173.641571,-260.695282,1451.345093,109.116417,,,,,,
9958,27.661111,144.641724,-18.011909,173.432541,-260.198029,1451.389404,109.422218,,,,,,
9959,27.663889,145.177277,-17.314507,173.363831,-260.26236,1451.221191,109.34288,,,,,,
9960,27.666667,145.040588,-16.127451,172.94014,-260.548218,1451.177979,109.311012,,,,,,
9961,27.669444,145.225632,-17.3997,173.471848,-260.257355,1451.192627,109.362,,,,,,
9962,27.672222,145.036865,-16.674294,172.713226,-260.427124,1451.166382,109.401627,,,,,,
9963,27.675,144.330109,-17.065647,172.463593,-260.32251,1450.933838,109.399887,-21.395977,15.970965,-66.860489,-274.151978,1353.656738,110.679176
9964,27.677778,148.186874,-11.423223,168.976746,-261.131256,1449.317261,108.860542,-29.534599,23.210892,-54.736691,-275.02655,1353.334106,107.603294
9965,27.680556,148.252792,-11.42854,169.030914,-261.206818,1449.298584,108.902145,-29.554935,23.154982,-54.694248,-275.021027,1353.312622,107.595261
9966,27.683333,148.201065,-11.458309,169.01207,-261.166107,1449.288574,108.873291,-29.61636,23.244656,-54.672104,-274.997833,1353.290894,107.574371
9967,27.686111,147.996628,-11.64869,169.204834,-261.162476,1449.376221,108.933434,-29.603653,23.229446,-54.65818,-274.986389,1353.268921,107.572647
9968,27.688889,148.011765,-11.608131,169.14035,-261.191772,1449.363159,108.941956,-29.595829,23.255518,-54.713566,-274.966156,1353.24939,107.575867
9969,27.691667,144.182144,-15.050008,172.178955,-260.858124,1450.793823,109.205711,-29.614502,23.195677,-54.591423,-274.953247,1353.239014,107.559776
9970,27.694444,144.197113,-14.481572,172.415924,-261.037567,1450.763672,109.09935,-29.596327,23.17466,-54.578384,-274.939819,1353.21582,107.557541
9971,27.697222,148.198441,-11.512726,168.996292,-261.196472,1449.265381,108.884224,-29.605827,23.148401,-54.511951,-274.935516,1353.209717,107.556778
9972,27.7,144.218811,-14.315624,172.378479,-261.074646,1450.755371,109.070877,-21.324286,15.895353,-66.808723,-274.04068,1353.488892,110.588997
9973,27.702778,144.155045,-17.543528,172.261505,-260.355133,1450.867554,109.456871,-29.584274,23.066624,-54.357037,-274.927032,1353.184814,107.554008
9974,27.705556,142.978394,-18.270926,173.646057,-260.259094,1451.433838,109.422791,-21.300262,15.844448,-66.68615,-274.020294,1353.490723,110.615578
9975,27.708333,145.026306,-16.820543,172.667511,-260.432983,1451.133667,109.440628,-21.281612,15.813997,-66.572777,-274.008606,1353.501465,110.614914
9976,27.711111,145.056396,-17.857513,172.451843,-260.337189,1451.219971,109.608757,-21.25396,15.745633,-66.404877,-274.006256,1353.497803,110.601967
9977,27.713889,145.074371,-17.801491,172.436661,-260.344177,1451.23584,109.597939,-21.239006,15.713793,-66.342339,-273.999359,1353.498779,110.625725
9978,27.716667,145.066376,-16.006939,172.78392,-260.608856,1451.142578,109.324493,-21.278154,15.685813,-66.078041,-274.002686,1353.500244,110.605598
9979,27.719444,144.722351,-18.575567,173.251816,-260.245331,1451.39856,109.572197,-21.228781,15.601107,-65.919403,-273.990997,1353.515747,110.614166
9980,27.722222,144.596222,-17.995077,172.721542,-260.317261,1451.435181,109.600082,-21.284203,15.723775,-65.912598,-273.983429,1353.505737,110.620338
9981,27.725,144.585098,-16.607382,173.031509,-260.493896,1451.362549,109.381355,-21.253792,15.61481,-65.851189,-273.960846,1353.52002,110.630226
9982,27.727778,144.648102,-17.827848,172.818207,-260.341492,1451.44397,109.58297,-21.242958,15.600067,-65.732597,-273.957977,1353.523804,110.608398
9983,27.730556,144.620056,-17.717182,173.189575,-260.255554,1451.394287,109.441116,-21.182941,15.503969,-65.594177,-273.949036,1353.524902,110.595146
9984,27.733333,143.760254,-18.29118,173.901566,-260.229828,1451.722778,109.409943,-21.234131,15.516271,-65.616966,-273.923492,1353.524048,110.614922
9985,27.736111,144.587326,-15.918508,173.188278,-260.625793,1451.375122,109.285103,-21.217764,15.433376,-65.376251,-273.918304,1353.516724,110.614059
9986,27.738889,144.58963,-17.786821,173.167328,-260.246582,1451.402344,109.461678,-21.231028,15.486604,-65.466431,-273.909393,1353.506226,110.591576
9987,27.741667,144.612717,-17.920277,173.322968,-260.245697,1451.401367,109.466805,-21.301153,15.495082,-65.40451,-273.907562,1353.489624,110.606659
9988,27.744444,144.535355,-16.290155,173.18425,-260.571045,1451.362305,109.327301,-21.304958,15.464804,-65.387207,-273.897583,1353.480957,110.59301
9989,27.747222,144.508957,-16.3473,173.217667,-260.559174,1451.352417,109.337372,-21.29439,15.414275,-65.315491,-273.877838,1353.467651,110.583694
9990,27.75,144.543289,-17.991865,173.458206,-260.260498,1451.369995,109.462135,-21.272852,15.372885,-65.406601,-273.859314,1353.448364,110.572159
9991,27.752778,144.454666,-16.870584,173.103928,-260.461243,1451.348755,109.41069,-20.574406,15.251423,-64.411758,-273.901733,1353.572266,110.580589
9992,27.755556,144.499557,-14.266131,173.903351,-261.172455,1451.206055,108.946999,-20.685263,15.350863,-64.491508,-273.892029,1353.547729,110.577171
9993,27.758333,148.858948,-11.597301,168.235626,-261.154663,1449.091553,108.837349,-20.661797,15.276717,-64.514313,-273.865417,1353.517334,110.549736
9994,27.761111,-83.80661,-82.384018,119.334839,-259.188965,1449.506592,109.514763,-20.68935,15.294614,-64.665207,-273.848938,1353.486084,110.525169
9995,27.763889,-84.020035,-82.46904,119.114159,-259.17041,1449.489502,109.507011,-20.776682,15.315798,-64.750092,-273.83255,1353.439941,110.518494
9996,27.766667,-87.670662,-82.99736,117.429588,-259.188416,1449.483521,109.489288,-20.697971,15.222896,-64.596115,-273.818909,1353.44165,110.48732
9997,27.769444,143.961761,-16.053019,172.736725,-260.74585,1450.780273,109.221245,-20.644073,15.06214,-64.337471,-273.805573,1353.388306,110.429741
9998,27.772222,143.95105,-16.572165,172.693039,-260.647797,1450.809692,109.314484,-20.725822,15.089475,-64.413986,-273.790924,1353.345337,110.418571
9999,27.775,143.990265,-16.243969,172.795685,-260.726654,1450.783447,109.243713,-21.161213,15.072021,-65.210327,-273.721893,1353.217896,110.410942
10000,27.777778,143.996719,-16.029579,172.891525,-260.789215,1450.774902,109.199852,-29.66069,22.380718,-53.061733,-274.664398,1352.890137,107.396751
10001,27.780556,144.000626,-16.746084,172.614349,-260.614349,1450.80481,109.345047,-29.663074,22.327681,-53.074825,-274.640289,1352.869263,107.399223
10002,27.783333,144.048599,-16.405725,172.683426,-260.690186,1450.794189,109.291969,-29.552309,22.377392,-53.194466,-274.642212,1352.850098,107.403397
10003,27.786111,148.821503,-11.658745,168.265244,-261.283295,1449.054199,108.924583,-29.717525,22.407785,-53.167141,-274.638489,1352.823242,107.361443
10004,27.788889,-2.604552,23.687111,8.982138,-260.37204,1450.498413,107.66172,-29.50334,22.277872,-53.049904,-274.630859,1352.835815,107.399155
10005,27.791667,144.982544,-18.003126,172.4366,-260.378235,1451.204956,109.640823,-29.472185,22.211632,-52.979538,-274.620392,1352.829346,107.407936
10006,27.794444,145.108383,-18.568972,173.039627,-260.323242,1451.194702,109.616478,-29.395321,22.149645,-52.965107,-274.607697,1352.822388,107.407921
10007,27.797222,145.08992,-18.53174,172.974854,-260.312927,1451.220825,109.620895,-29.390732,22.037611,-52.81171,-274.615753,1352.839478,107.418121
10008,27.8,145.04425,-17.837111,172.419891,-260.384125,1451.252197,109.639275,-29.285475,22.018314,-52.886448,-274.597443,1352.817627,107.410057
10009,27.802778,143.822144,-18.884907,174.19899,-260.35495,1451.740967,109.514145,-29.454144,22.049477,-52.729366,-274.584076,1352.81665,107.38166
10010,27.805556,145.110138,-18.33791,172.671341,-260.303436,1451.256836,109.61512,-29.414688,21.995813,-52.69471,-274.5896,1352.81543,107.374847
10011,27.808333,143.809341,-18.741661,173.897171,-260.3414,1451.745117,109.519066,-29.386978,21.916849,-52.63689,-274.586548,1352.812012,107.377846
10012,27.811111,145.103989,-18.256962,172.588791,-260.311615,1451.257324,109.638809,-29.342403,21.805956,-52.515865,-274.58548,1352.814697,107.385262
10013,27.813889,144.660126,-18.472198,173.006241,-260.297485,1451.443848,109.614792,-29.419773,21.723568,-52.150681,-274.539551,1352.823486,107.377296
10014,27.816667,145.090012,-18.176495,172.580917,-260.32193,1451.258179,109.62072,-29.426136,21.695711,-52.119011,-274.52594,1352.81311,107.384247
10015,27.819444,144.610275,-18.38928,172.939621,-260.307343,1451.437866,109.600258,-29.357294,21.566208,-52.063683,-274.516144,1352.812256,107.288818
10016,27.822222,144.605194,-18.411234,173.00914,-260.310669,1451.437256,109.607346,-20.934536,14.603839,-63.905361,-273.535156,1353.120972,110.389839
10017,27.825,143.746307,-18.705666,173.904236,-260.353668,1451.754028,109.522141,-20.967148,14.595542,-63.868008,-273.521759,1353.117065,110.371635
10018,27.827778,144.576614,-18.570015,173.195251,-260.325043,1451.434814,109.605743,-21.014431,14.557636,-63.835079,-273.501678,1353.111084,110.365387
10019,27.830556,143.725128,-18.828241,174.057907,-260.371521,1451.736938,109.509201,-21.016253,14.577569,-63.91008,-273.48233,1353.088867,110.367188
10020,27.833333,144.460373,-17.585623,172.866379,-260.497375,1451.41333,109.568405,-21.021914,14.512624,-63.866402,-273.463348,1353.077148,110.360573
10021,27.836111,144.511688,-18.606817,173.493912,-260.353943,1451.425171,109.584663,,,,,,
10022,27.838889,144.517868,-18.626682,173.486664,-260.365387,1451.402832,109.579659,,,,,,
10023,27.841667,144.465469,-18.719625,173.498505,-260.347473,1451.399414,109.602371,-19.689989,14.654616,-61.620647,-273.607788,1353.313232,110.394119
10024,27.844444,143.422272,-17.461912,172.648163,-260.470581,1451.054688,109.471611,-19.739895,14.619253,-61.750614,-273.57196,1353.289307,110.384644
10025,27.847222,148.377731,-11.686302,168.531784,-261.632751,1449.165894,109.162056,-19.677958,14.514871,-61.773514,-273.553741,1353.278564,110.387924
10026,27.85,-4.210931,23.371983,9.21659,-260.342285,1450.369141,107.709343,-19.705925,14.554701,-61.898891,-273.533569,1353.250366,110.367783
10027,27.852778,143.392838,-17.57773,172.737289,-260.467072,1451.027466,109.485657,-21.276892,14.568104,-64.327187,-273.338379,1352.911865,110.308319
10028,27.855556,143.854721,-17.158279,172.461716,-260.538025,1450.845825,109.455139,-21.204367,14.541692,-64.27317,-273.309998,1352.911987,110.317368
10029,27.858333,-86.065331,-83.110313,117.719421,-259.216766,1449.632568,109.608383,-21.232027,14.591472,-64.386292,-273.282806,1352.87439,110.31601
10030,27.861111,-86.163811,-83.121315,117.652275,-259.214813,1449.626343,109.60379,-21.284538,14.593122,-64.417213,-273.271698,1352.860474,110.32856
10031,27.863889,-85.630844,-82.674538,118.709236,-259.251862,1449.470093,109.569824,-21.172787,14.502728,-64.333656,-273.254547,1352.849121,110.310715
10032,27.866667,-86.247925,-83.092812,117.558731,-259.226227,1449.630981,109.608406,-21.15414,14.500818,-64.328148,-273.232086,1352.837158,110.29113
10033,27.869444,-86.165878,-82.590828,118.09478,-259.251678,1449.475098,109.592514,-21.119621,14.485747,-64.257339,-273.227264,1352.821289,110.279366
10034,27.872222,143.972137,-18.226418,173.61377,-260.497162,1451.56543,109.593613,-21.110882,14.49964,-64.315575,-273.217926,1352.806152,110.268616
10035,27.875,-4.039782,23.813669,10.527224,-260.460602,1450.835205,107.657822,-21.102612,14.474208,-64.124245,-273.214233,1352.797607,110.291191
10036,27.877778,-86.395218,-82.97261,117.244324,-259.259247,1449.677246,109.604996,-21.046801,14.474336,-64.120369,-273.199463,1352.785034,110.296928
10037,27.880556,-86.353943,-82.928658,117.222649,-259.254822,1449.698242,109.614189,-21.042524,14.479458,-64.013062,-273.191193,1352.784668,110.294434
10038,27.883333,145.051956,-18.545515,173.183929,-260.394196,1451.200562,109.644135,-20.920885,14.336022,-63.941364,-273.205475,1352.765137,110.309158
10039,27.886111,144.974121,-17.865633,172.495712,-260.461731,1451.235229,109.66246,-20.910069,14.275749,-63.749912,-273.193146,1352.770142,110.316315
10040,27.888889,144.964081,-17.845737,172.443771,-260.459717,1451.234619,109.677254,-20.993603,14.364097,-63.606525,-273.161011,1352.778076,110.287178
10041,27.891667,144.98111,-17.844582,172.415802,-260.461731,1451.248779,109.676163,-20.834795,14.21387,-63.392189,-273.181366,1352.773071,110.303009
10042,27.894444,145.064697,-18.325266,172.813492,-260.389832,1451.239624,109.641068,-20.818188,14.155901,-63.407784,-273.15918,1352.769287,110.287125
10043,27.897222,145.082352,-18.307434,172.78334,-260.380157,1451.256348,109.65892,-20.841646,14.181665,-63.242363,-273.153015,1352.753052,110.32756
10044,27.9,145.040863,-17.600853,172.339615,-260.48114,1451.273315,109.671631,-20.669033,13.883986,-62.943874,-273.120911,1352.76416,110.244347
10045,27.902778,144.566925,-17.866833,172.717422,-260.449219,1451.446655,109.675842,-20.683336,13.934007,-62.84893,-273.117645,1352.744995,110.218933
10046,27.905556,145.049744,-17.556467,172.359055,-260.491791,1451.274414,109.664871,-20.671642,13.90231,-62.8046,-273.110413,1352.748413,110.217941
10047,27.908333,144.548584,-17.878639,172.653885,-260.457642,1451.443848,109.688568,-20.680098,13.85481,-62.743191,-273.096069,1352.741211,110.24192
10048,27.911111,145.039459,-18.233053,172.684418,-260.395142,1451.26001,109.645668,-20.657097,13.849925,-62.711403,-273.081696,1352.734863,110.236633
10049,27.913889,144.979858,-17.61812,172.248718,-260.493011,1451.26001,109.676941,-20.735647,13.862831,-62.707668,-273.06778,1352.713013,110.241196
10050,27.916667,144.605591,-18.562485,173.324692,-260.403687,1451.421509,109.648407,-20.617994,13.703934,-62.585384,-273.035889,1352.700806,110.226051
10051,27.919444,145.022888,-18.398542,172.924438,-260.416748,1451.243896,109.650208,-20.684126,13.723849,-62.604382,-273.018707,1352.689453,110.229523
10052,27.922222,145.025711,-18.412733,172.990677,-260.417206,1451.230347,109.642509,-20.893608,13.98689,-62.509789,-272.962189,1352.687378,110.205589
10053,27.925,145.029724,-18.38335,173.082153,-260.446686,1451.211304,109.631981,-20.731276,13.744872,-62.664322,-272.982941,1352.656128,110.207916
10054,27.927778,145.011139,-18.44066,173.218033,-260.445251,1451.221558,109.632011,-20.902475,14.002297,-62.595776,-272.940094,1352.631714,110.175209
10055,27.930556,144.547287,-18.739935,173.72847,-260.438446,1451.395142,109.63343,-20.91786,13.976585,-62.828575,-272.89917,1352.621826,110.185646
10056,27.933333,-86.513344,-82.549797,117.593307,-259.315369,1449.535645,109.596588,-20.940876,14.008027,-62.781418,-272.887207,1352.59729,110.151581
10057,27.936111,143.061249,-17.088852,173.576065,-260.699951,1451.191772,109.346825,-20.866669,13.900675,-62.867985,-272.850677,1352.581665,110.135986
10058,27.938889,148.793915,-11.875472,168.333862,-261.240204,1449.070435,108.969505,-21.010828,14.031224,-62.966892,-272.842529,1352.555908,110.13961
10059,27.941667,-4.889781,23.566124,9.840862,-260.445892,1450.537842,107.771286,-20.962997,13.99062,-62.888054,-272.83374,1352.531616,110.146416
10060,27.944444,142.976349,-17.819731,173.533142,-260.560791,1451.223999,109.489098,-20.874901,13.919329,-62.849586,-272.824066,1352.538574,110.128151
10061,27.947222,-86.484726,-82.558876,117.865555,-259.304871,1449.464844,109.61853,-20.919727,13.921241,-62.794392,-272.81131,1352.522583,110.120941
10062,27.95,-86.579552,-82.546021,117.768127,-259.305725,1449.461182,109.624985,-20.891916,13.959737,-62.878101,-272.799133,1352.503662,110.090057
10063,27.952778,143.021423,-17.512707,173.659592,-260.635712,1451.207764,109.421898,-20.8526,13.936424,-62.727043,-272.784851,1352.490601,110.083519
10064,27.955556,-4.802593,23.404741,9.795373,-260.447144,1450.532227,107.730644,-20.858768,13.909664,-62.72197,-272.763245,1352.493774,110.069878
10065,27.958333,-87.19149,-82.994034,116.600769,-259.277985,1449.63623,109.664322,-20.909573,13.964164,-62.687771,-272.769226,1352.479492,110.087708
10066,27.961111,-86.372856,-82.51754,117.865486,-259.313416,1449.498169,109.611366,-20.832636,13.87662,-62.54039,-272.741211,1352.477295,110.073273
10067,27.963889,-87.060272,-82.87532,116.633064,-259.313385,1449.678345,109.650909,-20.85158,13.90845,-62.526264,-272.745148,1352.469116,110.070435
10068,27.966667,-86.749199,-82.508835,117.390762,-259.315765,1449.53479,109.617691,-20.807148,13.84441,-62.294727,-272.739075,1352.463257,110.088852
10069,27.969444,-86.508232,-82.467255,117.512779,-259.332794,1449.571411,109.605682,-20.836014,13.858791,-62.318558,-272.720917,1352.44397,110.105934
10070,27.972222,144.614151,-18.392393,173.86351,-260.529755,1451.389771,109.591103,-20.80485,13.879049,-62.06448,-272.739197,1352.454956,110.081947
10071,27.975,145.060715,-17.766035,173.444748,-260.610962,1451.203247,109.540512,-20.790903,13.749671,-61.96188,-272.709869,1352.449707,110.11274
10072,27.977778,144.595551,-18.578226,173.582153,-260.462952,1451.421021,109.645531,-20.766731,13.761658,-61.965088,-272.700287,1352.448975,110.098747
10073,27.980556,144.602203,-18.517315,173.534546,-260.461304,1451.415771,109.625023,-20.794046,13.83473,-61.867767,-272.705109,1352.432983,110.093567
10074,27.983333,144.605591,-18.644878,173.532761,-260.441864,1451.430054,109.670822,-20.769077,13.828807,-61.778168,-272.695984,1352.413452,110.092972
10075,27.986111,145.00975,-16.94018,172.554596,-260.690674,1451.227051,109.599403,-20.753094,13.79981,-61.707508,-272.69397,1352.397217,110.097496
10076,27.988889,144.591446,-18.400045,173.221939,-260.453369,1451.414307,109.660301,-20.705997,13.725203,-61.666309,-272.665436,1352.411377,110.086533
10077,27.991667,145.081177,-17.982964,172.930359,-260.508362,1451.232178,109.628212,-20.682772,13.844075,-61.737774,-272.654419,1352.370361,110.094238
10078,27.994444,144.995972,-16.983658,172.524841,-260.684021,1451.230469,109.611435,-20.727982,13.764342,-61.545795,-272.65741,1352.37207,110.089249
10079,27.997222,145.093964,-17.960175,172.933624,-260.530853,1451.235229,109.622047,-20.66802,13.810585,-61.600426,-272.629395,1352.34375,110.093552
10080,28,145.07225,-18.257587,173.051193,-260.510529,1451.234619,109.649506,-20.605856,13.772442,-61.484776,-272.623474,1352.340454,110.079079
10081,28.002778,145.024384,-16.740715,172.611252,-260.744476,1451.210205,109.567833,-20.600977,13.810842,-61.46637,-272.605652,1352.31543,110.081024
10082,28.005556,145.019531,-16.896387,172.760208,-260.748596,1451.213501,109.563972,-20.630407,13.737506,-61.476646,-272.596893,1352.295288,110.075996
10083,28.008333,145.090332,-18.288935,173.195679,-260.517273,1451.216064,109.660072,-20.647621,13.757259,-61.447189,-272.584839,1352.266357,110.068733
10084,28.011111,145.095047,-18.294462,173.183685,-260.520355,1451.19873,109.657394,-20.619537,13.683489,-61.526878,-272.564545,1352.26123,110.06871
10085,28.013889,145.002304,-17.094999,172.700836,-260.71347,1451.179321,109.601746,-20.64748,13.707846,-61.56572,-272.551636,1352.228271,110.048927
10086,28.016667,145.075668,-18.317961,173.271729,-260.529541,1451.178833,109.65181,-20.594736,13.673668,-61.573357,-272.538666,1352.2146,110.039085
10087,28.019444,144.953323,-17.288593,172.734116,-260.681885,1451.177124,109.623055,-20.490021,13.728398,-61.892525,-272.509003,1352.157227,110.033287
