Frame,Time (Seconds),X10_B1,Y,Z,X,Y,Z,X10_B2,Y10_B2,Z10_B2
5634,15.65,-252.761536,1453.791138,103.263008,,,,,,
5635,15.652778,-252.745483,1453.652344,103.341263,,,,,,
5636,15.655556,,,,2.066146,-2.592491,79.790787,-248.793976,1452.407959,103.047447
5637,15.658333,,,,1.550445,-2.870402,79.421608,-248.886063,1452.483643,102.979645
5638,15.661111,-253.859344,1453.370361,102.670715,,,,,,
5639,15.663889,-253.865662,1453.361328,102.687729,,,,,,
5640,15.666667,-252.8694,1453.654419,103.083092,,,,,,
5641,15.669444,-252.853516,1453.659912,103.097511,,,,,,
5642,15.672222,-252.851166,1453.655884,103.085335,,,,,,
5643,15.675,-252.820404,1453.545166,103.194328,,,,,,
5644,15.677778,-252.812897,1453.337158,103.226799,,,,,,
5645,15.680556,-252.809998,1453.333984,103.242554,,,,,,
5646,15.683333,-252.737396,1453.447754,103.35392,,,,,,
5647,15.686111,-252.827164,1453.312622,103.227036,,,,,,
5648,15.688889,-252.820251,1453.326172,103.238564,,,,,,
5649,15.691667,-252.812805,1453.713989,103.188377,,,,,,
5650,15.694444,-252.830093,1453.312378,103.233917,,,,,,
5651,15.697222,-252.832092,1453.719727,103.185226,,,,,,
5652,15.7,-254.010284,1453.339966,102.511276,,,,,,
5653,15.702778,-252.802994,1453.637329,103.284431,,,,,,
5654,15.705556,-252.828247,1453.831787,103.238228,,,,,,
5655,15.708333,-252.860519,1453.923462,103.144501,,,,,,
5656,15.711111,-252.854553,1453.936157,103.143036,,,,,,
5657,15.713889,-252.870682,1453.938232,103.1502,,,,,,
5658,15.716667,-252.954956,1453.772217,102.985291,,,,,,
5659,15.719444,-252.87851,1453.947021,103.138069,,,,,,
5660,15.722222,-252.87146,1453.949097,103.119377,,,,,,
5661,15.725,-253.914154,1453.769775,102.671165,,,,,,
5662,15.727778,-252.887909,1453.944336,103.135757,,,,,,
5663,15.730556,-252.906555,1453.536987,103.17804,,,,,,
5664,15.733333,-252.910889,1453.538452,103.173759,,,,,,
5665,15.736111,-252.841644,1453.63623,103.267105,,,,,,
5666,15.738889,-252.996689,1453.873779,103.342827,,,,,,
5667,15.741667,-252.961182,1453.574951,103.450417,,,,,,
5668,15.744444,-253.125671,1453.573608,103.395554,,,,,,
5669,15.747222,-253.185303,1453.502319,103.339302,,,,,,
5670,15.75,-253.176331,1453.878784,103.282066,,,,,,
5671,15.752778,-253.179245,1453.878906,103.280624,,,,,,
5672,15.755556,-253.182114,1453.504883,103.344315,,,,,,
5673,15.758333,-253.173798,1453.87915,103.279373,,,,,,
5674,15.761111,-253.182495,1453.498047,103.32579,,,,,,
5675,15.763889,-253.167007,1453.879395,103.291435,,,,,,
5676,15.766667,-253.110413,1453.265503,103.495491,,,,,,
5677,15.769444,-252.942413,1453.441162,103.822655,,,,,,
5678,15.772222,-252.949265,1453.427246,103.821075,,,,,,
5679,15.775,-252.947983,1453.417358,103.810371,,,,,,
5680,15.777778,-252.933685,1453.357422,103.52536,,,,,,
5681,15.780556,-252.927338,1453.346802,103.526451,,,,,,
5682,15.783333,-252.924835,1453.349365,103.516266,,,,,,
5683,15.786111,-253.058228,1453.498291,103.276703,,,,,,
5684,15.788889,-252.976563,1453.651611,103.40564,,,,,,
5685,15.791667,-252.989349,1453.255249,103.455238,,,,,,
5686,15.794444,-252.977844,1453.659546,103.385376,,,,,,
5687,15.797222,-252.849426,1450.937012,105.470688,,,,,,
5688,15.8,-252.560257,1449.791016,107.272858,,,,,,
5689,15.802778,-251.287491,1451.781494,105.836624,,,,,,
5690,15.805556,-252.904678,1453.9375,103.152687,,,,,,
5691,15.808333,-253.739532,1451.914795,104.24398,,,,,,
5692,15.811111,-252.503998,1452.215576,106.094887,,,,,,
5693,15.813889,-251.315598,1451.677124,105.846123,,,,,,
5694,15.816667,-252.311462,1452.63623,106.270874,,,,,,
5695,15.819444,-251.265411,1451.783203,105.879677,,,,,,
5696,15.822222,-252.729599,1450.998901,105.402939,,,,,,
5697,15.825,-253.894531,1451.818359,104.046837,,,,,,
5698,15.827778,-253.893082,1451.806519,104.05275,,,,,,
5699,15.830556,-252.717621,1451.009888,105.431412,,,,,,
5700,15.833333,-251.38179,1451.581055,105.74054,,,,,,
5701,15.836111,-251.295364,1451.665039,105.892067,,,,,,
5702,15.838889,-251.294464,1451.658813,105.894218,,,,,,
5703,15.841667,-251.294769,1451.641846,105.881081,,,,,,
5704,15.844444,-251.291245,1451.631714,105.86113,,,,,,
5705,15.847222,-251.280151,1451.642212,105.916,,,,,,
5706,15.85,-251.36644,1451.573608,105.752983,,,,,,
5707,15.852778,-253.744781,1451.555908,105.727303,,,,,,
5708,15.855556,-253.863846,1451.515381,104.06955,,,,,,
5709,15.858333,-253.926758,1451.6427,103.987625,,,,,,
5710,15.861111,-253.918198,1451.454346,104.121422,,,,,,
5711,15.863889,-253.932602,1451.442383,104.109718,,,,,,
5712,15.866667,-253.957336,1451.817871,103.949142,,,,,,
5713,15.869444,-253.920639,1451.453613,104.115341,,,,,,
5714,15.872222,-253.837463,1451.32605,104.03688,,,,,,
5715,15.875,-253.917542,1451.686646,103.920845,,,,,,
5716,15.877778,-253.874237,1451.716309,103.960274,,,,,,
5717,15.880556,-253.993042,1451.735596,104.000061,,,,,,
5718,15.883333,-253.952591,1451.844604,103.910889,,,,,,
5719,15.886111,-253.929077,1451.85022,103.941895,,,,,,
5720,15.888889,-253.897583,1451.740479,103.951508,,,,,,
5721,15.891667,-253.896088,1451.737427,103.944016,,,,,,
5722,15.894444,-253.895493,1451.743408,103.95282,,,,,,
5723,15.897222,-253.893799,1451.745361,103.967216,,,,,,
5724,15.9,-253.901398,1451.750488,103.959351,,,,,,
5725,15.902778,-253.898087,1451.760132,103.972076,,,,,,
5726,15.905556,-253.891205,1451.76355,103.991943,,,,,,
5727,15.908333,-253.915695,1451.753418,103.962059,,,,,,
5728,15.911111,-253.913559,1451.747681,103.973831,,,,,,
5729,15.913889,-252.688385,1450.912354,105.427139,,,,,,
5730,15.916667,-251.257004,1451.572754,105.852303,,,,,,
5731,15.919444,-251.254196,1451.584229,105.865639,,,,,,
5732,15.922222,-251.256729,1451.559448,105.842369,,,,,,
5733,15.925,-251.262756,1451.568481,105.849937,,,,,,
5734,15.927778,-252.92012,1450.939819,105.60006,,,,,,
5735,15.930556,-254.180405,1451.810791,104.852943,,,,,,
5736,15.933333,-254.173721,1451.807983,104.846779,,,,,,
5737,15.936111,-254.122467,1451.601685,104.865982,,,,,,
5738,15.938889,-254.166519,1451.79248,104.836403,,,,,,
5739,15.941667,-253.956558,1451.505981,104.485321,,,,,,
5740,15.944444,-254.012848,1451.695435,104.434914,,,,,,
5741,15.947222,-253.985977,1451.702271,104.437363,,,,,,
5742,15.95,-253.954651,1451.489258,104.464043,,,,,,
5743,15.952778,-253.980667,1451.69812,104.424606,,,,,,
5744,15.955556,-253.97023,1451.694458,104.42701,,,,,,
5745,15.958333,-253.963257,1451.703491,104.425949,,,,,,
5746,15.961111,-253.970917,1451.693481,104.405678,,,,,,
5747,15.963889,-253.960785,1451.700684,104.41272,,,,,,
5748,15.966667,-253.972733,1451.703735,104.411285,,,,,,
5749,15.969444,-253.963501,1451.700439,104.402809,,,,,,
5750,15.972222,-253.939774,1451.501953,104.453918,,,,,,
5751,15.975,-253.913498,1451.333618,104.526123,,,,,,
5752,15.977778,-253.939896,1451.496826,104.459892,,,,,,
5753,15.980556,-253.935638,1451.509155,104.463005,,,,,,
5754,15.983333,-253.947403,1451.504639,104.457191,,,,,,
5755,15.986111,-253.944901,1451.507568,104.455902,,,,,,
5756,15.988889,-253.966187,1451.499634,104.45163,,,,,,
5757,15.991667,-253.983704,1451.505127,104.442154,,,,,,
5758,15.994444,-252.272064,1451.841064,105.891861,,,,,,
5759,15.997222,-252.254486,1451.846069,105.893806,,,,,,
5760,16,-252.395004,1452.367676,106.640656,,,,,,
5761,16.002778,-252.443069,1452.376221,106.638214,,,,,,
5762,16.005556,-252.392197,1452.377197,106.653198,,,,,,
5763,16.008333,-252.445007,1452.377563,106.622589,,,,,,
5764,16.011111,-252.475143,1452.616943,106.625145,,,,,,
5765,16.013889,-252.485306,1452.609619,106.623711,,,,,,
5766,16.016667,-252.237564,1452.012329,105.953743,,,,,,
5767,16.019444,-252.263809,1452.064697,105.993355,,,,,,
5768,16.022222,-252.241135,1452.004761,105.947395,,,,,,
5769,16.025,-252.22287,1451.986328,105.925201,,,,,,
5770,16.027778,-252.224411,1451.980713,105.932602,,,,,,
5771,16.030556,-252.204987,1451.988037,105.941086,,,,,,
5772,16.033333,-253.499023,1452.334106,105.976654,,,,,,
5773,16.036111,-252.217178,1451.988281,105.944794,,,,,,
5774,16.038889,-252.185516,1451.945313,105.905907,,,,,,
5775,16.041667,-252.170288,1451.957886,105.922592,,,,,,
5776,16.044444,-252.154266,1451.932251,105.897903,,,,,,
5777,16.047222,-252.1987,1451.990723,105.944122,,,,,,
5778,16.05,-252.187943,1451.800293,105.842972,,,,,,
5779,16.052778,-252.170746,1451.809326,105.8479,,,,,,
5780,16.055556,-252.193039,1451.81604,105.851616,,,,,,
5781,16.058333,-252.159744,1451.802856,105.850372,,,,,,
5782,16.061111,-252.509567,1451.903687,105.85331,,,,,,
5783,16.063889,-252.51326,1451.913574,105.863937,,,,,,
5784,16.066667,-253.764801,1450.800659,105.54496,,,,,,
5785,16.069444,-253.769226,1450.803589,105.552238,,,,,,
5786,16.072222,-253.759293,1450.806152,105.546066,,,,,,
5787,16.075,-253.770554,1450.798462,105.554993,,,,,,
5788,16.077778,-253.765167,1450.800537,105.550941,,,,,,
5789,16.080556,-253.767975,1450.796997,105.557831,,,,,,
5790,16.083333,-253.767075,1450.792969,105.551117,,,,,,
5791,16.086111,-253.766037,1450.796509,105.551979,,,,,,
5792,16.088889,-253.763519,1450.798706,105.553154,,,,,,
5793,16.091667,-253.768829,1450.797852,105.543083,,,,,,
5794,16.094444,-253.755951,1450.800903,105.538155,,,,,,
5795,16.097222,-252.286499,1452.22583,105.737892,,,,,,
5796,16.1,-252.277557,1452.221558,105.735367,,,,,,
5797,16.102778,-252.425308,1452.372314,106.658859,,,,,,
5798,16.105556,-252.178726,1452.057617,105.153702,,,,,,
5799,16.108333,-253.761887,1450.985107,105.843353,,,,,,
5800,16.111111,-252.18869,1451.849365,105.875809,,,,,,
5801,16.113889,-252.111221,1452.230713,104.962753,,,,,,
5802,16.116667,-252.171936,1451.997925,105.920219,,,,,,
5803,16.119444,-252.35817,1452.557617,106.40966,,,,,,
5804,16.122222,-252.359985,1452.543701,106.419075,,,,,,
5805,16.125,-252.352142,1452.560181,106.401489,,,,,,
5806,16.127778,-252.346161,1452.562988,106.416565,,,,,,
5807,16.130556,-252.288071,1452.585693,106.460594,,,,,,
5808,16.133333,-252.331619,1452.564941,106.449142,,,,,,
5809,16.136111,-252.332382,1452.562988,106.434166,,,,,,
5810,16.138889,-252.32959,1452.567383,106.437752,,,,,,
5811,16.141667,-252.314651,1452.552002,106.454674,,,,,,
5812,16.144444,-252.100235,1451.811035,105.810547,,,,,,
5813,16.147222,-252.318237,1452.307129,106.43573,,,,,,
5814,16.15,-252.097549,1451.792969,105.813789,,,,,,
5815,16.152778,-252.319305,1452.317017,106.437386,,,,,,
5816,16.155556,-252.327652,1452.310913,106.434982,,,,,,
5817,16.158333,-253.688339,1450.828613,105.519218,,,,,,
5818,16.161111,-252.595596,1450.504761,104.528976,,,,,,
5819,16.163889,-253.690094,1450.816284,105.515587,,,,,,
5820,16.166667,-252.49765,1452.319336,106.35685,,,,,,
5821,16.169444,-252.25737,1452.226563,105.670845,,,,,,
5822,16.172222,-253.689133,1450.813721,105.510803,,,,,,
5823,16.175,-253.72583,1450.405396,105.463043,,,,,,
5824,16.177778,-253.725586,1450.41626,105.46299,,,,,,
5825,16.180556,-252.994919,1448.838135,106.863983,,,,,,
5826,16.183333,-253.69606,1450.402344,105.28363,,,,,,
5827,16.186111,-252.639175,1453.585327,103.840126,,,,,,
5828,16.188889,-252.084915,1451.953247,104.845512,,,,,,
5829,16.191667,-252.781479,1448.974243,107.171341,,,,,,
5830,16.194444,-251.78772,1449.663696,105.276375,,,,,,
5831,16.197222,-251.959717,1449.757324,104.742592,,,,,,
5832,16.2,-251.799759,1449.727539,105.353546,,,,,,
5833,16.202778,-251.977798,1449.766968,104.802055,,,,,,
5834,16.205556,-251.976135,1449.772461,104.800461,,,,,,
5835,16.208333,-251.975388,1449.783813,104.7705,,,,,,
5836,16.211111,-251.97554,1449.781738,104.788063,,,,,,
5837,16.213889,-251.976669,1449.793091,104.781532,,,,,,
5838,16.216667,-251.978165,1449.796509,104.793571,,,,,,
5839,16.219444,-251.673813,1449.964722,104.699486,,,,,,
5840,16.222222,-251.986298,1449.810181,104.771866,,,,,,
5841,16.225,-251.968323,1449.81189,104.771408,,,,,,
5842,16.227778,-251.968689,1449.817261,104.756844,,,,,,
5843,16.230556,-251.990738,1449.817139,104.808846,,,,,,
5844,16.233333,-251.972015,1449.822144,104.784546,,,,,,
5845,16.236111,-251.965286,1449.765259,104.747551,,,,,,
5846,16.238889,-251.958252,1449.774902,104.702347,,,,,,
5847,16.241667,-251.956406,1449.768433,104.747505,,,,,,
5848,16.244444,-251.964722,1449.536133,107.573318,,,,,,
5849,16.247222,-251.961731,1449.53894,107.573677,,,,,,
5850,16.25,-252.020126,1449.457397,107.260109,,,,,,
5851,16.252778,-251.919724,1449.429565,107.25808,,,,,,
5852,16.255556,-252.156281,1449.599976,104.499031,,,,,,
5853,16.258333,-252.153717,1449.603394,104.517563,,,,,,
5854,16.261111,-252.15625,1449.595337,104.519951,,,,,,
5855,16.263889,-252.167282,1449.587158,104.557831,,,,,,
5856,16.266667,-252.167221,1449.581177,104.603462,,,,,,
5857,16.269444,-252.168625,1449.57251,104.596153,,,,,,
5858,16.272222,-252.165253,1449.575439,104.581261,,,,,,
5859,16.275,-251.961853,1449.734619,104.90638,,,,,,
5860,16.277778,-252.041611,1449.72522,104.800438,,,,,,
5861,16.280556,-251.971893,1449.727051,104.918015,,,,,,
5862,16.283333,-251.97261,1449.71875,104.91732,,,,,,
5863,16.286111,-251.809891,1449.749878,105.534439,,,,,,
5864,16.288889,-251.986206,1449.772949,104.97303,,,,,,
5865,16.291667,-251.970322,1449.779541,104.928375,,,,,,
5866,16.294444,-251.969727,1449.772949,104.938232,,,,,,
5867,16.297222,-251.973175,1449.774658,104.964409,,,,,,
5868,16.3,-251.9646,1449.794556,104.941818,,,,,,
5869,16.302778,-251.96814,1449.812744,104.937874,,,,,,
5870,16.305556,-251.968704,1449.824707,104.917877,,,,,,
5871,16.308333,-251.969421,1449.823853,104.962769,,,,,,
5872,16.311111,-251.975693,1449.83606,104.939758,,,,,,
5873,16.313889,-251.959778,1449.849609,104.946243,,,,,,
5874,16.316667,-251.965134,1449.861938,104.916306,,,,,,
5875,16.319444,-251.952408,1449.875122,104.936203,,,,,,
5876,16.322222,-251.998749,1449.791748,104.841896,,,,,,
5877,16.325,-251.9534,1449.900879,104.955582,,,,,,
5878,16.327778,-251.956161,1449.908203,104.923225,,,,,,
5879,16.330556,-251.954727,1449.919312,104.89521,,,,,,
5880,16.333333,-251.957779,1449.918091,104.881264,,,,,,
5881,16.336111,-251.934799,1449.871826,104.778984,,,,,,
5882,16.338889,-251.936859,1449.879272,104.783607,,,,,,
5883,16.341667,-251.921021,1449.874756,104.766464,,,,,,
5884,16.344444,-251.930542,1449.874146,104.734871,,,,,,
5885,16.347222,-251.922104,1449.862427,104.695724,,,,,,
5886,16.35,-251.912033,1449.874023,104.630493,,,,,,
5887,16.352778,-251.901505,1449.877441,104.584953,,,,,,
5888,16.355556,-251.900848,1449.867188,104.556267,,,,,,
5889,16.358333,-251.954376,1449.841797,104.406738,,,,,,
5890,16.361111,-251.887558,1449.871216,104.464485,,,,,,
5891,16.363889,-251.916565,1449.934448,104.470222,,,,,,
5892,16.366667,-251.888397,1449.856201,104.433952,,,,,,
5893,16.369444,-251.904373,1449.931274,104.395363,,,,,,
5894,16.372222,-251.877182,1449.860596,104.324745,,,,,,
5895,16.375,-251.872894,1449.848511,104.31443,,,,,,
5896,16.377778,-251.898056,1449.840698,104.331703,,,,,,
5897,16.380556,-251.908035,1449.904175,104.374893,,,,,,
5898,16.383333,-251.915359,1449.900757,104.388451,,,,,,
5899,16.386111,-251.913605,1449.83667,104.394547,,,,,,
5900,16.388889,-251.920792,1449.841309,104.407967,,,,,,
5901,16.391667,-251.936646,1449.854492,104.470131,,,,,,
5902,16.394444,-251.940552,1449.914795,104.549339,,,,,,
5903,16.397222,-251.792343,1449.889282,105.148743,,,,,,
5904,16.4,-252.545471,1452.569458,106.614357,,,,,,
5905,16.402778,-252.509888,1452.327026,106.633942,,,,,,
5906,16.405556,-252.512222,1452.34436,106.637115,,,,,,
5907,16.408333,-253.579681,1451.579346,104.127998,,,,,,
5908,16.411111,-251.959747,1449.9552,104.475731,,,,,,
5909,16.413889,-252.515701,1452.380371,106.64447,,,,,,
5910,16.416667,-252.52327,1452.38501,106.640678,,,,,,
5911,16.419444,-252.516861,1452.396729,106.650795,,,,,,
5912,16.422222,-252.517548,1452.4104,106.642982,,,,,,
5913,16.425,-252.525635,1452.413574,106.647423,,,,,,
5914,16.427778,-252.525055,1452.422485,106.66066,,,,,,
5915,16.430556,-252.525803,1452.411743,106.65464,,,,,,
5916,16.433333,-252.524673,1452.416382,106.663475,,,,,,
5917,16.436111,-252.471573,1452.350586,106.478889,,,,,,
5918,16.438889,-251.908356,1450.016113,104.227386,,,,,,
5919,16.441667,-253.534729,1451.542114,103.993599,,,,,,
5920,16.444444,-253.544449,1452.143311,106.02224,,,,,,
5921,16.447222,-252.23616,1451.836182,105.865242,,,,,,
5922,16.45,-251.866394,1449.996094,104.024971,,,,,,
5923,16.452778,-251.86113,1451.59021,105.641281,,,,,,
5924,16.455556,-251.855072,1451.585083,105.647934,,,,,,
5925,16.458333,-251.849319,1449.967773,103.916206,,,,,,
5926,16.461111,-252.437973,1452.298218,106.514565,,,,,,
5927,16.463889,-251.85466,1451.579224,105.65284,,,,,,
5928,16.466667,-254.04155,1450.50708,104.884666,,,,,,
5929,16.469444,-251.860016,1449.939087,103.956169,,,,,,
5930,16.472222,-252.222412,1451.766235,105.872116,,,,,,
5931,16.475,-251.859131,1451.55542,105.677246,,,,,,
5932,16.477778,-252.261047,1451.766479,105.882912,,,,,,
5933,16.480556,-251.915985,1449.904663,104.336098,,,,,,
5934,16.483333,-252.529114,1452.503784,106.524796,,,,,,
5935,16.486111,-252.534744,1452.502197,106.512634,,,,,,
5936,16.488889,-251.990082,1449.876465,104.574875,,,,,,
5937,16.491667,-253.841156,1450.889038,105.889305,,,,,,
5938,16.494444,-253.840302,1450.889648,105.897141,,,,,,
5939,16.497222,-252.036072,1449.877686,104.804665,,,,,,
5940,16.5,-253.636719,1451.571411,104.213127,,,,,,
5941,16.502778,-253.841309,1450.91748,105.90654,,,,,,
5942,16.505556,-252.056061,1449.895386,104.879272,,,,,,
5943,16.508333,-252.050095,1449.900879,104.880234,,,,,,
5944,16.511111,-252.063126,1449.9021,104.852249,,,,,,
5945,16.513889,-252.09462,1449.894531,104.694153,,,,,,
5946,16.516667,-252.053909,1450.003296,104.774879,,,,,,
5947,16.519444,-251.880371,1449.952393,105.347954,,,,,,
5948,16.522222,-252.026169,1449.950195,104.5495,,,,,,
5949,16.525,-251.864258,1449.987427,105.141922,,,,,,
5950,16.527778,-252.034164,1450.005371,104.522736,,,,,,
5951,16.530556,-251.853729,1449.977417,104.994621,,,,,,
5952,16.533333,-252.018295,1450.004272,104.397667,,,,,,
5953,16.536111,-251.9944,1450.010986,104.236313,,,,,,
5954,16.538889,-251.827805,1449.979858,104.773232,,,,,,
5955,16.541667,-251.996307,1449.997314,104.13752,,,,,,
5956,16.544444,-251.835968,1449.962524,104.721046,,,,,,
5957,16.547222,-252.023483,1449.898926,103.992462,,,,,,
5958,16.55,-251.824493,1449.959229,104.607208,,,,,,
5959,16.552778,-254.17247,1453.360352,102.762901,,,,,,
5960,16.555556,-251.858353,1449.934082,104.758743,,,,,,
5961,16.558333,-251.870605,1449.923462,104.832985,,,,,,
5962,16.561111,-252.084946,1449.850342,104.233475,,,,,,
5963,16.563889,-252.076477,1449.935059,104.365349,,,,,,
5964,16.566667,-251.922363,1449.889282,105.031731,,,,,,
5965,16.569444,-251.952057,1449.888672,105.142921,,,,,,
5966,16.572222,-251.958878,1449.832642,105.202194,,,,,,
5967,16.575,-251.971848,1449.832886,105.271187,,,,,,
5968,16.577778,-252.00882,1449.812744,105.417976,,,,,,
5969,16.580556,-252.021576,1449.806152,105.493401,,,,,,
5970,16.583333,-252.055908,1449.797607,105.630798,,,,,,
5971,16.586111,-253.946274,1453.769653,103.550774,,,,,,
5972,16.588889,-253.950623,1453.773438,103.60836,,,,,,
5973,16.591667,-253.888123,1453.573486,103.679794,,,,,,
5974,16.594444,-253.893219,1453.577515,103.708038,,,,,,
5975,16.597222,-253.967697,1453.793213,103.653427,,,,,,
5976,16.6,-253.96788,1453.801636,103.660065,,,,,,
5977,16.602778,-253.970169,1453.811646,103.666573,,,,,,
5978,16.605556,-252.291916,1449.857666,105.381142,,,,,,
5979,16.608333,-253.96759,1453.786377,103.600922,,,,,,
5980,16.611111,-253.961807,1453.766479,103.539368,,,,,,
5981,16.613889,-252.290253,1449.783203,105.011627,,,,,,
