Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9867,27.408333,-3.763589,23.171471,11.265088,-259.110809,1450.977417,107.171288,,,,,,
9868,27.411111,-3.834145,23.199982,11.398589,-259.124786,1450.980835,107.172218,,,,,,
9869,27.413889,-3.903033,23.215935,11.448339,-259.143188,1450.959839,107.153221,163.160477,-2.714087,-111.368309,-285.039063,1361.589111,112.040512
9870,27.416667,-4.601102,23.284403,12.198369,-259.189819,1451.066284,107.082298,,,,,,
9871,27.419444,-3.966518,23.193949,11.481933,-259.151825,1450.919922,107.160919,,,,,,
9872,27.422222,144.067001,-16.264362,172.585358,-259.464325,1451.17041,108.750237,,,,,,
9873,27.425,-83.336632,-83.393768,119.302216,-258.060242,1449.585693,109.011307,,,,,,
9874,27.427778,-82.996162,-83.415619,119.622993,-258.068817,1449.584229,109.009621,,,,,,
9875,27.430556,-82.847969,-83.405037,119.804756,-258.094055,1449.56958,109.000671,,,,,,
9876,27.433333,-83.15802,-83.388123,119.599213,-258.107513,1449.550293,109.003922,,,,,,
9877,27.436111,-82.596848,-83.360405,120.159737,-258.120789,1449.541138,108.988708,,,,,,
9878,27.438889,-82.607719,-83.333282,120.155518,-258.125977,1449.542358,108.997604,,,,,,
9879,27.441667,-86.022644,-83.800819,118.459564,-258.149567,1449.567383,109.000015,,,,,,
9880,27.444444,-83.463463,-83.18222,119.267921,-258.144196,1449.539307,108.98391,,,,,,
9881,27.447222,146.787704,-14.423659,169.639267,-259.403961,1449.962524,108.359497,,,,,,
9882,27.45,146.988693,-14.535295,169.721344,-259.41333,1449.949829,108.33725,,,,,,
9883,27.452778,147.164566,-14.544784,169.827515,-259.439819,1449.920288,108.304955,,,,,,
9884,27.455556,147.274948,-14.60218,169.865463,-259.453033,1449.885254,108.317146,,,,,,
9885,27.458333,147.357346,-14.677761,169.900681,-259.457428,1449.883179,108.300049,,,,,,
9886,27.461111,146.895813,-13.920187,172.613251,-259.990875,1450.533081,108.380386,,,,,,
9887,27.463889,144.535721,-15.98879,174.948318,-259.740265,1451.471069,108.487167,,,,,,
9888,27.466667,144.559326,-16.494564,174.887619,-259.619385,1451.499146,108.595146,,,,,,
9889,27.469444,148.216599,-13.192424,170.310471,-259.931793,1449.649902,108.138008,,,,,,
9890,27.472222,-3.570285,22.478973,7.3906,-259.051208,1451.154053,107.330093,,,,,,
9891,27.475,144.594254,-15.832929,175.116028,-259.802429,1451.454102,108.465042,,,,,,
9892,27.477778,148.349991,-12.908473,170.292648,-260.054169,1449.605103,108.160583,,,,,,
9893,27.480556,147.473633,-14.802398,169.90152,-259.474945,1449.851807,108.310249,,,,,,
9894,27.483333,147.437637,-14.733574,169.879562,-259.48645,1449.84668,108.307503,,,,,,
9895,27.486111,-4.125561,23.03367,10.455611,-259.256256,1450.668945,107.130455,,,,,,
9896,27.488889,-4.194096,22.993616,10.482671,-259.257874,1450.657471,107.149765,,,,,,
9897,27.491667,-4.297631,23.044823,10.503339,-259.263824,1450.631226,107.159698,,,,,,
9898,27.494444,-4.518306,22.811714,10.253949,-259.217072,1450.589844,107.431786,,,,,,
9899,27.497222,-82.301331,-83.029694,120.074387,-258.216888,1449.597656,108.983757,,,,,,
9900,27.5,-71.346375,-81.804688,131.475876,-258.669281,1449.661743,109.290283,,,,,,
9901,27.502778,-3.285021,23.321434,10.320358,-259.307159,1450.744263,107.566101,,,,,,
9902,27.505556,-3.266562,23.377155,10.459441,-259.303436,1450.768433,107.565018,,,,,,
9903,27.508333,-3.279291,23.402615,10.558475,-259.302094,1450.789551,107.563179,,,,,,
9904,27.511111,-82.727318,-83.370781,119.720062,-258.147247,1449.639648,109.009064,,,,,,
9905,27.513889,-82.161942,-83.39856,120.314384,-258.172974,1449.644897,108.996254,,,,,,
9906,27.516667,-82.321487,-83.394814,120.157852,-258.157379,1449.640747,108.997566,,,,,,
9907,27.519444,-82.613808,-83.392754,119.901062,-258.155579,1449.634155,108.996048,,,,,,
9908,27.522222,-82.193977,-83.369461,120.384804,-258.152771,1449.636963,109.000107,,,,,,
9909,27.525,-82.25795,-83.290878,120.371933,-258.157379,1449.61438,108.995285,,,,,,
9910,27.527778,-82.881828,-83.267387,119.739281,-258.134735,1449.616943,109.003075,,,,,,
9911,27.530556,-85.995979,-83.720474,118.379051,-258.163666,1449.619507,108.977753,,,,,,
9912,27.533333,-83.03141,-83.191879,119.644905,-258.147522,1449.582397,109.007515,,,,,,
9913,27.536111,146.637573,-14.227897,169.533966,-259.369446,1450.087646,108.374847,,,,,,
9914,27.538889,146.827789,-14.198524,169.626373,-259.391327,1450.050659,108.373795,,,,,,
9915,27.541667,147.682251,-14.312536,169.866592,-259.286499,1450.202881,108.4739,,,,,,
9916,27.544444,147.792755,-13.771852,170.486938,-259.579651,1450.145508,108.443352,,,,,,
9917,27.547222,148.305038,-13.425866,170.300064,-259.635284,1450.023193,108.401024,,,,,,
9918,27.55,147.717621,-13.956955,170.581589,-259.548401,1450.186523,108.463531,,,,,,
9919,27.552778,147.853149,-13.876642,170.524124,-259.569824,1450.144653,108.445366,,,,,,
9920,27.555556,147.654053,-14.019855,170.45813,-259.528229,1450.192749,108.468964,,,,,,
9921,27.558333,145.425385,-17.621296,172.895218,-259.193024,1451.208252,109.006607,,,,,,
9922,27.561111,145.39389,-17.691689,172.776825,-259.171844,1451.213623,109.028175,,,,,,
9923,27.563889,144.210739,-18.296068,174.110443,-259.225067,1451.783325,108.981758,,,,,,
9924,27.566667,144.203308,-18.249384,173.978271,-259.219482,1451.785645,108.972733,,,,,,
9925,27.569444,-2.412157,22.91124,8.338516,-259.154327,1450.618774,107.414497,,,,,,
9926,27.572222,-2.384838,23.015987,8.251329,-259.134064,1450.610474,107.389763,,,,,,
9927,27.575,-2.22951,23.164162,8.456632,-259.192108,1450.708374,107.560936,,,,,,
9928,27.577778,-2.252612,23.18265,8.485535,-259.197723,1450.720337,107.550583,,,,,,
9929,27.580556,-2.20534,23.189175,8.523436,-259.197052,1450.745483,107.563255,,,,,,
9930,27.583333,-2.226149,23.223473,8.650313,-259.206207,1450.774902,107.558167,,,,,,
9931,27.586111,-3.290326,23.304029,9.746579,-259.237885,1451.042725,107.521584,,,,,,
9932,27.588889,-2.708658,23.307795,9.176965,-259.216125,1450.929565,107.548042,,,,,,
9933,27.591667,-3.245068,23.346807,9.758134,-259.246826,1451.05249,107.507973,,,,,,
9934,27.594444,-109.730034,64.626541,-81.132591,-259.542877,1449.903076,109.020317,,,,,,
9935,27.597222,-2.718406,23.316303,9.318139,-259.225647,1450.961548,107.549225,,,,,,
9936,27.6,-2.768212,23.360435,9.489069,-259.229645,1450.965942,107.532265,,,,,,
9937,27.602778,-2.781243,23.372561,9.520188,-259.239441,1450.970947,107.518242,,,,,,
9938,27.605556,-2.793832,23.363495,9.551517,-259.238342,1450.970825,107.522285,,,,,,
9939,27.608333,-3.025944,23.621422,10.771601,-259.313324,1450.944336,107.51963,,,,,,
9940,27.611111,-3.088095,23.637051,10.845981,-259.31665,1450.936157,107.528465,,,,,,
9941,27.613889,-108.545586,63.974167,-81.574814,-259.64328,1449.644409,109.057022,,,,,,
9942,27.616667,-3.12975,23.602102,10.730879,-259.327118,1450.89624,107.519661,,,,,,
9943,27.619444,,,,,,,150.40593,5.967456,-122.432915,-263.153351,1451.053223,110.300049
9944,27.622222,-3.186082,23.595875,10.705631,-259.341339,1450.857422,107.526688,,,,,,
9945,27.625,-3.157642,23.596052,10.599876,-259.330658,1450.83667,107.532509,,,,,,
9946,27.627778,-79.612869,-83.259087,122.739021,-258.236237,1449.662964,108.971588,,,,,,
9947,27.630556,-7.035689,13.928503,8.267889,-257.629944,1450.08728,109.594421,,,,,,
9948,27.633333,146.816422,-12.399018,166.758606,-258.852509,1449.979126,108.621078,,,,,,
9949,27.636111,144.058395,-16.787195,169.151642,-258.410797,1451.462524,109.543381,,,,,,
9950,27.638889,143.674133,-16.848619,169.535477,-258.411865,1451.596436,109.500656,,,,,,
9951,27.641667,-3.252224,23.533106,10.543661,-259.361786,1450.800049,107.536613,,,,,,
9952,27.644444,,,,,,,150.185654,5.900702,-122.16703,-263.153259,1450.996338,110.26445
9953,27.647222,-3.219804,23.553146,10.548946,-259.362396,1450.809692,107.544838,,,,,,
9954,27.65,-4.423264,23.60932,11.715818,-259.409485,1451.067993,107.487122,,,,,,
9955,27.652778,-3.167829,23.589724,10.428773,-259.358185,1450.809937,107.550552,,,,,,
9956,27.655556,-3.118092,23.598402,10.426971,-259.353821,1450.817261,107.552917,,,,,,
9957,27.658333,-3.635051,23.59864,10.985392,-259.399414,1450.940308,107.517609,,,,,,
9958,27.661111,-2.767909,23.278118,9.088793,-259.28064,1450.883179,107.564514,,,,,,
9959,27.663889,-2.739072,23.328646,9.057934,-259.282288,1450.898438,107.558853,,,,,,
9960,27.666667,-3.276292,23.329157,9.642393,-259.321564,1451.029053,107.526405,,,,,,
9961,27.669444,-3.201227,23.348139,9.653235,-259.320068,1451.05127,107.526947,,,,,,
9962,27.672222,-2.088135,22.753397,6.344922,-259.261292,1450.957642,107.5755,,,,,,
9963,27.675,-2.606074,23.34413,9.04071,-259.305695,1450.95813,107.569725,,,,,,
9964,27.677778,-2.541578,23.418247,9.061591,-259.31955,1450.969604,107.534782,,,,,,
9965,27.680556,-2.533531,23.436426,9.043328,-259.322876,1450.97522,107.538734,,,,,,
9966,27.683333,-2.030816,23.207706,8.449795,-259.313599,1450.827759,107.588844,,,,,,
9967,27.686111,-2.000746,23.29528,8.473774,-259.342377,1450.827637,107.556221,,,,,,
9968,27.688889,145.410355,-16.4011,171.372101,-259.443054,1451.294922,108.971359,,,,,,
9969,27.691667,145.44838,-16.264942,171.526398,-259.487244,1451.273193,108.929642,,,,,,
9970,27.694444,145.457611,-16.745667,171.854416,-259.430267,1451.280518,108.968758,,,,,,
9971,27.697222,145.509888,-16.939322,172.025467,-259.40625,1451.283813,108.98922,,,,,,
9972,27.7,145.510513,-17.088514,172.207504,-259.385742,1451.279663,109.004875,,,,,,
9973,27.702778,145.530807,-17.249147,172.290115,-259.363312,1451.268677,109.018417,,,,,,
9974,27.705556,145.548035,-17.392063,172.480942,-259.359802,1451.272095,109.005875,,,,,,
9975,27.708333,144.202713,-18.166992,173.961792,-259.353455,1451.786865,108.950378,,,,,,
9976,27.711111,144.242065,-18.245735,174.211914,-259.353271,1451.794922,108.943542,,,,,,
9977,27.713889,145.578964,-17.666494,172.916672,-259.341888,1451.246826,109.032829,,,,,,
9978,27.716667,144.574417,-16.617182,172.102631,-259.41037,1450.935303,108.960739,,,,,,
9979,27.719444,144.730438,-13.873475,173.001129,-260.167999,1450.76416,108.447548,,,,,,
9980,27.722222,144.57515,-16.676565,172.151291,-259.41571,1450.902954,108.959244,,,,,,
9981,27.725,144.684265,-14.708059,172.795044,-259.921234,1450.786743,108.595573,,,,,,
9982,27.727778,-5.229892,23.123957,11.398251,-259.326477,1450.744263,107.137802,,,,,,
9983,27.730556,144.844437,-13.42052,172.975876,-260.363525,1450.66333,108.35202,,,,,,
9984,27.733333,145.542999,-17.160807,173.11879,-259.489899,1451.153687,108.925911,,,,,,
9985,27.736111,144.55571,-18.119879,173.821152,-259.378387,1451.57251,109.013596,,,,,,
9986,27.738889,145.551682,-17.2136,172.961166,-259.467438,1451.179199,108.96479,,,,,,
9987,27.741667,145.580643,-17.004658,172.987732,-259.52356,1451.196655,108.929787,,,,,,
9988,27.744444,144.58374,-17.993776,173.638321,-259.390717,1451.625977,109.028442,,,,,,
9989,27.747222,144.621552,-17.914179,173.448288,-259.401123,1451.633057,109.028473,,,,,,
9990,27.75,144.155411,-17.985828,173.846802,-259.412903,1451.809937,108.9785,,,,,,
9991,27.752778,145.577026,-17.312168,172.461563,-259.418915,1451.284424,109.040573,,,,,,
9992,27.755556,145.536346,-17.221912,172.452271,-259.437012,1451.307373,109.024437,,,,,,
9993,27.758333,145.548035,-17.055162,172.344589,-259.459137,1451.301514,109.008072,,,,,,
9994,27.761111,145.555618,-17.16127,172.343979,-259.448395,1451.313965,109.017212,,,,,,
9995,27.763889,145.560501,-16.899338,172.153625,-259.509979,1451.315918,109.015587,,,,,,
9996,27.766667,145.568802,-16.857639,172.196014,-259.526031,1451.311768,108.994377,,,,,,
9997,27.769444,145.124588,-17.554651,172.74678,-259.435669,1451.504883,109.059174,,,,,,
9998,27.772222,145.160202,-17.592779,172.793274,-259.446381,1451.499634,109.070862,,,,,,
9999,27.775,145.133987,-17.638651,172.8927,-259.451202,1451.494629,109.069588,,,,,,
10000,27.777778,145.124924,-17.765562,172.992294,-259.443512,1451.490356,109.07592,,,,,,
10001,27.780556,145.194687,-17.760677,173.223038,-259.450195,1451.47998,109.036278,,,,,,
10002,27.783333,145.09549,-17.641146,173.297119,-259.512695,1451.454712,109.019234,,,,,,
10003,27.786111,145.640625,-17.138081,173.289536,-259.606506,1451.259644,108.911018,,,,,,
10004,27.788889,-83.956223,-82.908607,119.40731,-258.441101,1449.628418,109.116943,,,,,,
10005,27.791667,145.480743,-16.670441,173.701309,-259.710999,1451.165527,108.801208,,,,,,
10006,27.794444,148.130783,-14.410381,170.345856,-259.591187,1450.054443,108.498558,,,,,,
10007,27.797222,147.196396,-14.342785,170.18219,-259.702332,1449.894531,108.391426,,,,,,
10008,27.8,147.220886,-14.412332,170.254959,-259.713379,1449.84375,108.390594,,,,,,
10009,27.802778,147.015228,-14.472184,170.219299,-259.701752,1449.850708,108.425148,,,,,,
10010,27.805556,146.931458,-14.538271,170.16658,-259.687622,1449.853394,108.42038,,,,,,
10011,27.808333,146.646606,-14.526409,170.104187,-259.666168,1449.942749,108.44252,,,,,,
10012,27.811111,146.768326,-14.530623,170.146286,-259.679199,1449.884155,108.451286,,,,,,
10013,27.813889,146.644211,-14.559299,170.046814,-259.65155,1449.904297,108.466888,,,,,,
10014,27.816667,146.549713,-14.555888,169.994705,-259.633545,1449.942749,108.475121,,,,,,
10015,27.819444,146.489594,-14.588666,169.937424,-259.626892,1449.959595,108.463493,,,,,,
10016,27.822222,-5.292406,23.056904,11.385928,-259.488312,1450.700562,107.191452,,,,,,
10017,27.825,-4.612695,23.00045,10.650926,-259.431274,1450.581665,107.275856,,,,,,
10018,27.827778,-4.56191,22.965599,10.619584,-259.427277,1450.59729,107.277359,,,,,,
10019,27.830556,-4.52548,22.960949,10.589136,-259.417603,1450.612793,107.282204,,,,,,
10020,27.833333,-81.203201,-82.848473,121.522949,-258.484131,1449.567871,109.11924,,,,,,
10021,27.836111,-81.858398,-82.986115,120.717857,-258.433624,1449.616577,109.114388,,,,,,
10022,27.838889,-81.693596,-82.992256,120.789314,-258.424835,1449.669312,109.110023,,,,,,
10023,27.841667,-84.55735,-83.530739,119.605476,-258.445618,1449.735352,109.114594,,,,,,
10024,27.844444,-81.447929,-82.969574,120.898094,-258.433136,1449.741943,109.132942,,,,,,
10025,27.847222,-83.811562,-83.459129,120.216591,-258.461823,1449.802002,109.12632,,,,,,
10026,27.85,-80.912506,-82.882523,121.387596,-258.458252,1449.786255,109.145782,,,,,,
10027,27.852778,-80.848106,-82.867088,121.417122,-258.461212,1449.797607,109.137856,,,,,,
10028,27.855556,-80.34137,-82.809074,121.870796,-258.470428,1449.806274,109.13929,,,,,,
10029,27.858333,-80.235451,-82.770935,121.966171,-258.484192,1449.794678,109.13327,,,,,,
10030,27.861111,-80.643181,-82.748375,121.617691,-258.471558,1449.777832,109.14621,,,,,,
10031,27.863889,-80.55912,-82.694427,121.778481,-258.484772,1449.753418,109.139954,,,,,,
10032,27.866667,-84.448456,-83.259239,119.730919,-258.47879,1449.740967,109.15535,,,,,,
10033,27.869444,-84.376602,-83.307983,119.912384,-258.477234,1449.705688,109.140366,,,,,,
10034,27.872222,147.409332,-14.367927,169.968262,-259.553894,1450.267456,108.586334,,,,,,
10035,27.875,146.429504,-14.430335,169.738358,-259.569366,1450.130615,108.50029,,,,,,
10036,27.877778,146.514923,-14.356061,169.904037,-259.684357,1450.040161,108.503105,,,,,,
10037,27.880556,142.645264,-18.040272,172.988068,-259.406372,1451.390991,109.340172,,,,,,
10038,27.883333,142.65062,-17.847694,172.736023,-259.40155,1451.264404,109.291397,,,,,,
10039,27.886111,142.512192,-18.090912,173.116867,-259.436951,1451.43103,109.381165,,,,,,
10040,27.888889,142.489563,-18.107166,173.130463,-259.437836,1451.406982,109.372238,,,,,,
10041,27.891667,146.421738,-14.413538,170.089935,-259.772522,1449.796875,108.457062,,,,,,
10042,27.894444,146.100845,-14.357867,169.980545,-259.729218,1449.905029,108.47979,,,,,,
10043,27.897222,146.188934,-14.396441,169.963043,-259.740479,1449.86084,108.474777,,,,,,
10044,27.9,146.073975,-14.445879,169.879395,-259.706024,1449.894653,108.491776,,,,,,
10045,27.902778,146.06691,-14.387631,169.834213,-259.709839,1449.913696,108.487953,,,,,,
10046,27.905556,-5.56773,23.139584,11.522822,-259.50531,1450.602173,107.249771,,,,,,
10047,27.908333,-4.282471,23.068066,10.19984,-259.418396,1450.360718,107.327492,,,,,,
10048,27.911111,-5.494949,23.103807,11.465885,-259.482758,1450.654419,107.251984,,,,,,
10049,27.913889,-5.413203,23.039204,11.361541,-259.483887,1450.668701,107.264572,,,,,,
10050,27.916667,-5.350613,23.057529,11.309568,-259.473633,1450.708984,107.267357,,,,,,
10051,27.919444,-80.890503,-83.17218,121.77639,-258.459564,1449.637085,109.147057,,,,,,
10052,27.922222,-3.31822,23.420998,10.549693,-259.517517,1450.871338,107.718987,,,,,,
10053,27.925,-3.254386,23.388588,10.461989,-259.518311,1450.903809,107.734207,,,,,,
10054,27.927778,-3.22462,23.421122,10.48055,-259.521851,1450.929688,107.723946,,,,,,
10055,27.930556,-3.182928,23.433228,10.388371,-259.525787,1450.946777,107.719452,,,,,,
10056,27.933333,-3.137476,23.423548,10.367587,-259.526367,1450.957153,107.732269,,,,,,
10057,27.936111,-3.660554,23.451399,10.888509,-259.574921,1451.065674,107.694389,,,,,,
10058,27.938889,-3.143175,23.439365,10.365188,-259.541534,1450.960693,107.725151,,,,,,
10059,27.941667,-3.142792,23.459951,10.357167,-259.559174,1450.956299,107.711105,,,,,,
10060,27.944444,-3.696637,23.503277,10.935428,-259.597076,1451.046631,107.683075,,,,,,
10061,27.947222,-3.203678,23.448019,10.359928,-259.569977,1450.914551,107.73568,,,,,,
10062,27.95,-3.281428,23.495335,10.437626,-259.56369,1450.884521,107.723938,,,,,,
10063,27.952778,-3.374786,23.510511,10.538654,-259.573486,1450.856689,107.73056,,,,,,
10064,27.955556,-3.402717,23.527983,10.608562,-259.584717,1450.825928,107.726639,,,,,,
10065,27.958333,-3.54425,23.459127,10.512074,-259.584106,1450.74939,107.725586,,,,,,
10066,27.961111,-3.59787,23.475302,10.562178,-259.574707,1450.726807,107.716713,,,,,,
10067,27.963889,-3.661046,23.463545,10.660192,-259.587677,1450.699707,107.718956,,,,,,
10068,27.966667,-78.595947,-83.073097,124.463821,-258.598022,1449.464355,109.174812,,,,,,
10069,27.969444,-81.650826,-83.655899,123.132439,-258.624176,1449.464722,109.169647,,,,,,
10070,27.972222,-79.028961,-83.11393,124.119781,-258.603638,1449.414429,109.175201,,,,,,
10071,27.975,-81.923141,-83.634514,122.942558,-258.614685,1449.437134,109.179428,,,,,,
10072,27.977778,-81.92173,-83.666061,122.976013,-258.612457,1449.43042,109.172729,,,,,,
10073,27.980556,-79.440186,-83.091286,123.718727,-258.590057,1449.397705,109.175362,,,,,,
10074,27.983333,-79.529243,-83.111198,123.543312,-258.584442,1449.421631,109.171867,,,,,,
10075,27.986111,149.204681,-11.601466,167.941498,-260.413696,1448.813965,108.384682,,,,,,
10076,27.988889,-5.534534,23.204062,11.323248,-259.567261,1450.585327,107.281189,,,,,,
10077,27.991667,-79.905083,-83.122818,122.884476,-258.537872,1449.512207,109.175743,,,,,,
10078,27.994444,-3.366934,23.483397,10.590088,-259.581635,1450.758911,107.706528,,,,,,
10079,27.997222,-3.879177,23.497599,11.019589,-259.614899,1450.891113,107.673653,,,,,,
10080,28,-80.577705,-83.156075,121.691231,-258.446899,1449.691772,109.18354,,,,,,
10081,28.002778,144.683044,-17.611219,172.413879,-259.490784,1451.428589,109.232903,,,,,,
10082,28.005556,144.466156,-17.64448,172.751648,-259.530853,1451.594604,109.151474,,,,,,
10083,28.008333,144.910034,-16.843658,172.507156,-259.649872,1451.459717,109.084557,,,,,,
10084,28.011111,-35.236404,4.924235,170.893677,-259.770813,1452.72583,106.39463,,,,,,
10085,28.013889,-83.402878,-82.685844,118.670166,-258.482117,1450.126709,109.147659,,,,,,
10086,28.016667,144.993408,-15.936054,172.364792,-259.837463,1451.472046,108.977409,,,,,,
10087,28.019444,-35.607819,4.650618,170.65303,-259.829773,1452.86731,106.319664,,,,,,
10088,28.022222,-35.150398,4.748382,171.088745,-259.794647,1452.767456,106.406693,,,,,,
10089,28.025,-35.140285,4.77922,171.013809,-259.787109,1452.765137,106.412598,,,,,,
10090,28.027778,-35.163681,4.785786,171.025299,-259.790222,1452.740967,106.418633,,,,,,
10091,28.030556,144.960693,-16.857733,172.336288,-259.680267,1451.475098,109.13784,,,,,,
10092,28.033333,145.403198,-16.795908,172.18544,-259.680786,1451.287598,109.146309,,,,,,
10093,28.036111,144.917908,-17.335999,172.695389,-259.619019,1451.46106,109.175827,,,,,,
10094,28.038889,145.344589,-17.19063,172.377319,-259.639465,1451.266113,109.193703,,,,,,
10095,28.041667,143.991714,-18.062527,173.678574,-259.600677,1451.747681,109.144196,,,,,,
10096,28.044444,143.970001,-18.161533,173.883102,-259.606354,1451.739624,109.146706,,,,,,
10097,28.047222,145.33316,-17.57332,172.723618,-259.618805,1451.197876,109.220863,,,,,,
10098,28.05,144.351685,-15.509263,172.319565,-259.955719,1450.812378,108.975021,,,,,,
10099,28.052778,-3.527099,22.738407,8.903998,-259.480011,1450.227905,107.725937,,,,,,
10100,28.055556,-4.96287,22.868227,10.341537,-259.503815,1450.538452,107.661186,,,,,,
10101,28.058333,-4.945703,22.820259,10.332041,-259.50647,1450.525513,107.665649,,,,,,
10102,28.061111,-4.957457,22.812656,10.286233,-259.492859,1450.52063,107.672325,,,,,,
10103,28.063889,-4.945764,22.782852,10.266136,-259.494781,1450.528198,107.664673,,,,,,
10104,28.066667,-4.600657,22.467533,8.835981,-259.435242,1450.560059,107.667679,,,,,,
10105,28.069444,144.128891,-18.411831,174.761368,-259.636658,1451.743408,109.111107,,,,,,
10106,28.072222,144.603882,-18.22303,174.272125,-259.618774,1451.590698,109.165573,,,,,,
10107,28.075,144.668945,-18.192106,174.208115,-259.604889,1451.603271,109.156067,,,,,,
10108,28.077778,144.737717,-18.072899,174.121582,-259.615479,1451.614624,109.146103,,,,,,
10109,28.080556,145.779099,-17.045948,173.168732,-259.719208,1451.222046,109.105621,,,,,,
10110,28.083333,145.795227,-16.691425,173.068039,-259.785828,1451.230347,109.068573,,,,,,
10111,28.086111,,,,,,,,,,,,
10112,28.088889,145.888718,-14.980156,173.008224,-260.144623,1451.202271,108.82325,,,,,,
10113,28.091667,146.730164,-14.190164,172.032379,-260.207458,1450.829468,108.751778,19.866177,35.21825,156.078751,-275.89212,1364.772461,110.725639
10114,28.094444,147.09108,-14.016691,171.461075,-260.162018,1450.696167,108.753769,19.721041,35.16824,156.165039,-275.903809,1364.760864,110.71936
10115,28.097222,146.665375,-14.202347,171.888641,-260.184052,1450.869873,108.758621,,,,,,
10116,28.1,146.837479,-14.132954,171.58078,-260.167206,1450.804688,108.746925,,,,,,
10117,28.102778,145.838974,-15.10775,172.686783,-260.087433,1451.286865,108.858109,,,,,,
10118,28.105556,146.590683,-13.94877,172.067078,-260.296356,1450.911743,108.708939,,,,,,
10119,28.108333,145.731247,-15.11164,172.671112,-260.109558,1451.280029,108.852104,,,,,,
10120,28.111111,145.224915,-16.51906,172.821198,-259.836761,1451.481201,109.050262,,,,,,
10121,28.113889,145.593384,-16.482002,172.527145,-259.832977,1451.28418,109.061844,,,,,,
10122,28.116667,145.157547,-16.969288,173.079544,-259.79248,1451.447876,109.073044,,,,,,
10123,28.119444,145.072006,-17.301439,173.013779,-259.725098,1451.420654,109.123016,,,,,,
10124,28.122222,145.453384,-17.322926,172.691788,-259.733368,1451.235107,109.171631,,,,,,
10125,28.125,145.401382,-16.808708,172.960388,-259.855713,1451.185669,109.078934,,,,,,
10126,28.127778,145.392014,-17.435568,172.868317,-259.738556,1451.179443,109.16275,,,,,,
10127,28.130556,144.042526,-18.322533,174.456955,-259.733185,1451.6875,109.109215,,,,,,
10128,28.133333,144.503784,-13.863607,172.988373,-260.625,1450.665283,108.551949,,,,,,
10129,28.136111,-81.424049,-82.489265,120.544701,-258.69809,1449.391968,109.201614,,,,,,
10130,28.138889,-84.330872,-82.984802,119.592567,-258.64917,1449.429077,109.250618,,,,,,
10131,28.141667,-4.724401,22.736923,9.609259,-259.661163,1450.452637,107.656555,,,,,,
10132,28.144444,-84.897026,-82.697533,119.007385,-258.72641,1449.450195,109.254471,,,,,,
10133,28.147222,-4.856935,22.803782,10.062123,-259.599518,1450.478516,107.659897,,,,,,
10134,28.15,-4.874611,22.810572,10.090129,-259.599304,1450.493164,107.671852,,,,,,
10135,28.152778,-84.807907,-82.803467,119.17205,-258.659576,1449.461548,109.286995,,,,,,
10136,28.155556,143.602295,-17.624134,173.658768,-259.759674,1451.28833,109.141541,,,,,,
10137,28.158333,144.193207,-18.582703,174.985046,-259.720276,1451.754028,109.146667,,,,,,
10138,28.161111,144.591583,-18.364965,174.335342,-259.656891,1451.618164,109.201149,,,,,,
10139,28.163889,144.22377,-18.408215,174.656525,-259.682159,1451.784058,109.142128,,,,,,
10140,28.166667,144.692917,-18.118534,174.055023,-259.656433,1451.629639,109.207718,,,,,,
10141,28.169444,145.667084,-17.297146,173.070908,-259.728119,1451.266602,109.184402,,,,,,
10142,28.172222,144.265198,-18.088459,174.110153,-259.670807,1451.812134,109.140144,,,,,,
10143,28.175,145.618591,-16.759352,172.839661,-259.807434,1451.289795,109.120461,,,,,,
10144,28.177778,145.611679,-16.493582,172.763123,-259.844025,1451.279297,109.096191,,,,,,
10145,28.180556,145.5755,-16.595701,172.725662,-259.818329,1451.303589,109.126709,,,,,,
10146,28.183333,145.079651,-16.796341,172.977402,-259.793243,1451.470947,109.113914,,,,,,
10147,28.186111,145.037216,-16.828337,172.867569,-259.774933,1451.475586,109.141197,,,,,,
10148,28.188889,145.439667,-16.329582,172.483719,-259.853821,1451.283203,109.113617,,,,,,
10149,28.191667,144.925095,-17.068167,172.80394,-259.734344,1451.469116,109.176292,,,,,,
10150,28.194444,128.755569,76.257942,-130.405899,-259.227875,1448.277954,108.125427,,,,,,
10151,28.197222,-84.167137,-82.292358,117.658531,-258.568237,1449.941772,109.230995,,,,,,
10152,28.2,144.747284,-17.47883,172.900482,-259.665833,1451.438721,109.23703,,,,,,
10153,28.202778,144.698151,-17.490559,172.971298,-259.701599,1451.404053,109.230026,,,,,,
10154,28.205556,143.495193,-17.300568,172.70105,-259.743561,1451.299194,109.204018,,,,,,
10155,28.208333,-81.181931,-83.076965,121.695778,-258.626373,1449.536621,109.303764,,,,,,
10156,28.211111,144.071701,-13.871258,172.69902,-260.541931,1450.696289,108.691376,,,,,,
10157,28.213889,-3.782956,22.921179,9.359672,-259.601166,1450.180786,107.516571,,,,,,
10158,28.216667,-80.112785,-82.796295,122.190445,-258.708527,1449.373535,109.274391,,,,,,
10159,28.219444,144.003235,-13.809787,172.909866,-260.631561,1450.607788,108.637886,,,,,,
10160,28.222222,143.901688,-17.246841,170.817184,-259.5289,1450.592529,109.414703,,,,,,
10161,28.225,143.945175,-17.097198,170.665787,-259.528473,1450.53418,109.372307,,,,,,
