Format Version,1.23,Take Name,Yuri_prueba3_008,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.34.54.705 P. M.,Total Frames in Take,10973,Total Exported Frames,10973,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002
,ID,"903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8416,23.377778,-76.812553,-81.638893,124.981468,-257.398315,1450.071289,108.531143,,,,,,
8417,23.380556,-75.172859,-81.336334,125.784698,-257.524200,1450.048340,108.563507,,,,,,
8418,23.383333,-75.058739,-81.271912,125.929115,-257.548157,1450.053467,108.579933,,,,,,
8419,23.386111,-76.575455,-81.641022,125.236877,-257.397675,1450.068970,108.519470,,,,,,
8420,23.388889,-75.739029,-81.600220,126.104279,-257.429138,1450.073242,108.536179,,,,,,
8421,23.391667,-75.850082,-81.621727,125.957489,-257.434967,1450.073730,108.549789,,,,,,
8422,23.394444,-76.107948,-81.683350,125.698006,-257.411652,1450.075928,108.535385,,,,,,
8423,23.397222,-75.698959,-81.642014,126.093491,-257.441406,1450.084351,108.549889,,,,,,
8424,23.400000,-74.784943,-81.602463,127.019501,-257.471954,1450.088501,108.557983,,,,,,
8425,23.402778,-79.135452,-82.468391,124.371910,-257.373199,1450.095947,108.455200,,,,,,
8426,23.405556,-75.363625,-81.714912,126.370468,-257.442993,1450.101074,108.546654,,,,,,
8427,23.408333,-2.808094,23.193924,8.601026,-258.181580,1450.926880,107.016754,,,,,,
8428,23.411111,-2.871504,23.039955,8.483335,-258.119507,1450.860474,106.858902,,,,,,
8429,23.413889,-2.305471,22.836185,7.989200,-258.149200,1450.729492,106.902115,,,,,,
8430,23.416667,-2.257629,22.802343,7.976445,-258.143799,1450.730225,106.917061,,,,,,
8431,23.419444,-2.259491,22.834278,7.959744,-258.151367,1450.734009,106.911758,,,,,,
8432,23.422222,-2.262982,22.813713,7.976000,-258.154236,1450.744751,106.914871,,,,,,
8433,23.425000,-2.240922,22.820885,7.966122,-258.157257,1450.743774,106.917542,,,,,,
8434,23.427778,-2.244378,22.794640,7.976099,-258.159760,1450.752930,106.914742,,,,,,
8435,23.430556,-2.226570,22.798929,7.966116,-258.160492,1450.755493,106.919525,,,,,,
8436,23.433333,-78.107292,-82.180382,124.245827,-257.381653,1450.143799,108.502151,,,,,,
8437,23.436111,-80.024536,-82.551468,123.369240,-257.361023,1450.135864,108.455635,,,,,,
8438,23.438889,-79.875244,-82.563843,123.504715,-257.359528,1450.134644,108.457344,,,,,,
8439,23.441667,-79.793732,-82.506172,123.594215,-257.372833,1450.132446,108.459900,,,,,,
8440,23.444444,-75.888908,-81.608864,124.830177,-257.506714,1450.115356,108.562416,,,,,,
8441,23.447222,144.978683,-17.858782,170.989944,-258.135620,1451.383301,108.878380,,,,,,
8442,23.450000,144.984802,-17.898733,170.969894,-258.129181,1451.380127,108.883408,,,,,,
8443,23.452778,144.993896,-17.890003,170.976105,-258.131500,1451.378662,108.880363,,,,,,
8444,23.455556,144.977325,-17.891392,170.972458,-258.129364,1451.371826,108.873573,,,,,,
8445,23.458333,144.967468,-17.937775,171.063583,-258.131989,1451.381958,108.878929,,,,,,
8446,23.461111,144.954712,-17.903271,170.970551,-258.131622,1451.377930,108.878235,,,,,,
8447,23.463889,144.986954,-17.922194,171.050125,-258.139221,1451.381958,108.883362,,,,,,
8448,23.466667,144.932556,-17.896730,170.966675,-258.136627,1451.390747,108.867317,,,,,,
8449,23.469444,144.932404,-17.912464,171.001099,-258.132355,1451.383667,108.879639,,,,,,
8450,23.472222,144.944870,-17.905582,170.960846,-258.137756,1451.378418,108.876343,,,,,,
8451,23.475000,-80.426346,-82.629440,123.096786,-257.351776,1450.102417,108.445496,,,,,,
8452,23.477778,-80.580055,-82.652077,122.927521,-257.355652,1450.100952,108.455162,,,,,,
8453,23.480556,-75.502480,-81.623131,125.275055,-257.534943,1450.097290,108.573898,,,,,,
8454,23.483333,-79.932480,-82.601181,123.535843,-257.374542,1450.112793,108.460846,,,,,,
8455,23.486111,-80.428322,-82.670830,123.035912,-257.347748,1450.120117,108.457146,,,,,,
8456,23.488889,-79.635796,-82.626114,123.817535,-257.388214,1450.124878,108.465561,,,,,,
8457,23.491667,-80.832283,-82.698952,122.603302,-257.340790,1450.119019,108.449051,,,,,,
8458,23.494444,-81.008278,-82.763115,122.424652,-257.327820,1450.119995,108.447594,,,,,,
8459,23.497222,-81.225174,-82.791557,122.251839,-257.314941,1450.122192,108.441071,,,,,,
8460,23.500000,-79.942505,-82.756905,123.351372,-257.375061,1450.166748,108.462379,,,,,,
8461,23.502778,-80.101250,-82.674500,123.264633,-257.367828,1450.137085,108.451317,,,,,,
8462,23.505556,-2.047597,23.203323,8.171767,-258.343964,1450.843750,107.089737,,,,,,
8463,23.508333,-4.051971,23.174202,9.808693,-258.233063,1451.135132,106.771843,,,,,,
8464,23.511111,-3.936735,23.569979,9.959051,-258.377655,1451.223389,106.917374,,,,,,
8465,23.513889,-3.922336,23.574326,9.972960,-258.380035,1451.220459,106.908730,,,,,,
8466,23.516667,-79.796753,-82.775223,123.332329,-257.368500,1450.182617,108.459023,,,,,,
8467,23.519444,-3.874940,23.592646,9.950414,-258.370880,1451.219727,106.916832,,,,,,
8468,23.522222,-2.116372,22.746252,7.968251,-258.218658,1450.749634,106.946960,,,,,,
8469,23.525000,-2.017875,23.169661,8.189326,-258.362213,1450.844482,107.109383,,,,,,
8470,23.527778,-3.985420,23.440561,9.886505,-258.323975,1451.162231,106.745926,,,,,,
8471,23.530556,-80.963371,-82.818039,122.254715,-257.357239,1450.157837,108.451019,,,,,,
8472,23.533333,143.656769,-18.407534,171.912338,-258.273224,1451.889404,108.779167,,,,,,
8473,23.536111,143.666412,-18.401117,171.901459,-258.268951,1451.875977,108.779549,,,,,,
8474,23.538889,143.699219,-18.448404,172.088501,-258.268921,1451.855835,108.760490,,,,,,
8475,23.541667,145.069153,-17.964811,170.584808,-258.273621,1451.367310,108.956604,,,,,,
8476,23.544444,145.078964,-17.745611,170.914276,-258.204590,1451.337158,108.913361,,,,,,
8477,23.547222,145.069931,-18.033083,170.760361,-258.266418,1451.354004,108.962875,,,,,,
8478,23.550000,145.056381,-18.024563,170.856201,-258.268921,1451.361206,108.954384,,,,,,
8479,23.552778,145.073044,-18.120722,170.946838,-258.273407,1451.358643,108.958900,,,,,,
8480,23.555556,145.040253,-17.824192,170.948410,-258.204926,1451.324097,108.916481,,,,,,
8481,23.558333,145.041138,-18.060476,170.896652,-258.279602,1451.369507,108.956970,,,,,,
8482,23.561111,-2.027643,23.203943,8.156516,-258.399719,1450.801392,107.110191,,,,,,
8483,23.563889,-2.022717,23.170984,8.161951,-258.400635,1450.798340,107.108246,,,,,,
8484,23.566667,-4.019529,23.640821,10.059998,-258.426880,1451.199585,106.899002,,,,,,
8485,23.569444,-4.138936,23.525324,9.977739,-258.377563,1451.137207,106.745209,,,,,,
8486,23.572222,-4.129290,23.458429,9.951687,-258.375824,1451.136841,106.756104,,,,,,
8487,23.575000,-2.050987,23.160099,8.126836,-258.411255,1450.806030,107.125351,,,,,,
8488,23.577778,145.031235,-17.961977,170.609528,-258.294495,1451.359741,108.986839,,,,,,
8489,23.580556,143.609421,-18.391838,171.907394,-258.299927,1451.855835,108.789528,,,,,,
8490,23.583333,145.041092,-17.886234,170.539856,-258.297089,1451.361572,108.985291,,,,,,
8491,23.586111,145.071198,-17.911999,170.564117,-258.296326,1451.374146,108.987923,,,,,,
8492,23.588889,145.055420,-17.909769,170.500076,-258.294952,1451.367798,108.987022,,,,,,
8493,23.591667,145.089722,-17.919010,170.577377,-258.291473,1451.376465,108.987373,,,,,,
8494,23.594444,143.673355,-18.368629,171.961456,-258.314301,1451.864624,108.789627,-17.367779,36.366371,-102.952805,-285.762421,1372.892700,113.987190
8495,23.597222,143.669479,-18.389437,171.972137,-258.314514,1451.876343,108.791885,-17.347298,36.341705,-103.069740,-285.729431,1372.877319,113.989220
8496,23.600000,143.694183,-18.394962,171.978516,-258.311157,1451.868896,108.799461,-17.400404,36.689255,-102.691086,-285.996918,1372.903931,113.981499
8497,23.602778,143.679871,-18.420149,171.996063,-258.310150,1451.880249,108.803429,-17.355669,36.365604,-102.932327,-285.750488,1372.861328,113.978851
8498,23.605556,143.653900,-18.429827,171.996429,-258.316559,1451.880859,108.788010,-17.405806,36.655415,-102.512772,-286.002075,1372.877441,113.973030
8499,23.608333,143.669693,-18.407900,171.973404,-258.313354,1451.871094,108.790558,-17.432964,36.756516,-102.696732,-286.009491,1372.859985,113.981216
8500,23.611111,143.645264,-18.396023,171.988083,-258.307068,1451.862549,108.794098,-17.388546,36.654926,-102.662140,-285.956390,1372.846313,113.973373
8501,23.613889,143.658859,-18.357571,172.020981,-258.322235,1451.847778,108.794983,-17.386757,36.684937,-102.643776,-285.979645,1372.823730,113.977417
8502,23.616667,143.655853,-18.399868,171.956131,-258.310303,1451.844971,108.799614,-17.396450,36.695881,-102.677292,-285.997833,1372.811401,113.965828
8503,23.619444,145.121170,-18.031071,170.863007,-258.307983,1451.340942,108.988899,-17.365913,36.720760,-102.689026,-285.983978,1372.791016,113.965012
8504,23.622222,145.156342,-18.026413,170.857697,-258.306030,1451.329468,108.988518,-17.358683,36.696960,-102.700066,-285.977539,1372.773193,113.970772
8505,23.625000,143.677460,-18.504076,172.350510,-258.316956,1451.855469,108.792168,-17.408876,36.634686,-102.605247,-285.967896,1372.747192,113.962914
8506,23.627778,143.676880,-18.523857,172.343979,-258.325165,1451.848877,108.787453,-17.544724,36.758564,-102.786713,-285.972015,1372.694336,113.959473
8507,23.630556,145.683197,-16.944872,171.766663,-258.449402,1451.322388,108.573555,-17.576801,36.787670,-102.766945,-286.013031,1372.676636,113.962379
8508,23.633333,145.164703,-18.044579,170.924805,-258.308655,1451.324463,109.014336,-17.423460,36.663067,-102.449165,-285.991852,1372.683472,113.950386
8509,23.636111,145.139145,-18.031649,170.860611,-258.311493,1451.325562,109.005112,-17.565651,36.754604,-102.631836,-285.999878,1372.629639,113.950119
8510,23.638889,145.151672,-18.032362,170.936096,-258.310760,1451.320068,109.001846,-17.455351,36.585838,-102.486206,-285.948761,1372.643799,113.948402
8511,23.641667,144.210953,-18.059225,173.045853,-258.324860,1451.849609,108.499825,-17.587240,36.726761,-102.572739,-285.987000,1372.598022,113.936226
8512,23.644444,143.660126,-18.543190,172.313797,-258.311035,1451.824219,108.813080,-17.635908,36.672482,-102.454277,-285.995789,1372.584717,113.941551
8513,23.647222,145.103394,-18.065426,170.903946,-258.315094,1451.333496,109.014893,-17.666613,36.734150,-102.430168,-285.998291,1372.559570,113.931816
8514,23.650000,143.636795,-18.528030,172.312042,-258.323029,1451.835571,108.817398,-17.628712,36.652153,-102.428589,-285.989044,1372.557251,113.936378
8515,23.652778,145.091965,-18.076975,170.911163,-258.316406,1451.335693,109.001610,-17.689693,36.683807,-102.353424,-285.990143,1372.537842,113.928574
8516,23.655556,145.111908,-18.079987,170.907700,-258.303680,1451.336060,109.004822,-17.688637,36.648235,-102.236290,-286.005432,1372.524902,113.921387
8517,23.658333,145.104935,-18.104322,170.974854,-258.310364,1451.348389,109.011192,-17.713438,36.572670,-102.196472,-285.974457,1372.503906,113.926208
8518,23.661111,145.112717,-18.086853,170.958817,-258.307861,1451.353149,109.005013,,,,,,
8519,23.663889,143.637985,-18.568354,172.321640,-258.320099,1451.860229,108.815048,-17.761469,36.587425,-102.039192,-285.981506,1372.486694,113.911789
8520,23.666667,145.072891,-18.132555,170.980484,-258.302582,1451.366333,109.004494,,,,,,
8521,23.669444,143.640869,-18.568058,172.296631,-258.325684,1451.859375,108.809601,,,,,,
8522,23.672222,145.072601,-18.130718,170.988251,-258.314850,1451.374756,108.996155,,,,,,
8523,23.675000,143.650208,-18.573874,172.254181,-258.321167,1451.871460,108.828720,,,,,,
8524,23.677778,145.064362,-18.136044,170.995468,-258.302551,1451.381348,108.991753,,,,,,
8525,23.680556,145.043762,-18.102663,170.911972,-258.304932,1451.377686,108.998108,,,,,,
8526,23.683333,145.053040,-18.106941,170.885254,-258.305603,1451.377075,109.000244,,,,,,
8527,23.686111,145.052261,-18.118505,170.866043,-258.300598,1451.378540,109.009171,,,,,,
8528,23.688889,145.035538,-18.125660,170.918060,-258.306519,1451.389282,109.007843,,,,,,
8529,23.691667,145.020874,-18.146723,170.914154,-258.301453,1451.394531,109.004372,,,,,,
8530,23.694444,145.028259,-18.151869,170.980560,-258.307892,1451.391113,109.014473,,,,,,
8531,23.697222,-4.046386,23.421200,9.806419,-258.400513,1451.152100,106.825325,,,,,,
8532,23.700000,-2.140004,22.986498,7.949501,-258.376404,1450.755615,107.008141,,,,,,
8533,23.702778,-2.121230,22.990389,7.959203,-258.378937,1450.755249,107.013206,,,,,,
8534,23.705556,-4.036201,23.443192,9.818699,-258.411224,1451.149414,106.822098,,,,,,
8535,23.708333,-2.124846,23.028164,7.952212,-258.389374,1450.743164,107.022018,,,,,,
8536,23.711111,-2.115408,22.993658,7.937471,-258.394562,1450.741211,107.017540,,,,,,
8537,23.713889,-2.149415,22.976149,7.960440,-258.393768,1450.737793,107.020195,,,,,,
8538,23.716667,-2.137705,23.025482,7.933184,-258.392303,1450.730957,107.021225,,,,,,
8539,23.719444,-2.144982,23.030684,7.953372,-258.393219,1450.722290,107.018326,,,,,,
8540,23.722222,-2.184089,23.023075,7.958784,-258.395569,1450.727173,107.022896,,,,,,
8541,23.725000,-2.139183,23.028111,7.930528,-258.396210,1450.718018,107.026520,,,,,,
8542,23.727778,-2.154421,23.038353,7.946379,-258.397125,1450.725586,107.022987,,,,,,
8543,23.730556,-2.148141,23.056715,7.962569,-258.406067,1450.726929,107.012070,,,,,,
8544,23.733333,-2.172763,23.020082,7.993828,-258.399994,1450.735474,107.021996,,,,,,
8545,23.736111,-2.167013,23.060522,7.984483,-258.398804,1450.740234,107.022636,,,,,,
8546,23.738889,-4.060174,23.490395,9.832016,-258.429871,1451.131104,106.840179,,,,,,
8547,23.741667,-2.198247,23.032766,8.023795,-258.396698,1450.754028,107.022400,,,,,,
8548,23.744444,-2.185696,23.042955,8.021774,-258.398438,1450.752930,107.023544,,,,,,
8549,23.747222,-2.195056,23.047089,8.043478,-258.395966,1450.761841,107.020218,,,,,,
8550,23.750000,-2.184665,23.060011,8.001336,-258.389679,1450.757568,107.021034,,,,,,
8551,23.752778,-2.160971,23.018852,7.965237,-258.390350,1450.761353,107.022476,,,,,,
8552,23.755556,-2.160300,23.051037,7.961724,-258.393707,1450.756348,107.029846,,,,,,
8553,23.758333,-2.213627,23.008089,7.979743,-258.390381,1450.767700,107.020851,,,,,,
8554,23.761111,-2.198044,23.071394,8.000509,-258.400604,1450.771240,107.026398,,,,,,
8555,23.763889,-2.198596,23.054966,7.952437,-258.392059,1450.766479,107.028419,,,,,,
8556,23.766667,-2.205784,23.045990,7.975938,-258.399323,1450.768677,107.027802,,,,,,
8557,23.769444,-2.223085,23.073147,8.001368,-258.393372,1450.771851,107.033600,,,,,,
8558,23.772222,-2.234073,23.072218,7.987284,-258.403534,1450.761719,107.025452,,,,,,
8559,23.775000,-2.228096,23.062529,7.969112,-258.402985,1450.757202,107.028786,,,,,,
8560,23.777778,-2.245059,23.074108,7.962361,-258.406586,1450.757568,107.032295,,,,,,
8561,23.780556,-2.263449,23.034857,7.948823,-258.410553,1450.755615,107.035301,,,,,,
8562,23.783333,-2.253884,23.090654,7.976217,-258.412781,1450.755859,107.036118,,,,,,
8563,23.786111,-2.271389,23.091740,7.994118,-258.417572,1450.753296,107.031448,,,,,,
8564,23.788889,-2.219021,23.231449,8.046309,-258.474976,1450.805054,107.212822,,,,,,
8565,23.791667,-2.827027,23.064474,8.588085,-258.421295,1450.887695,107.047287,,,,,,
8566,23.794444,-2.266057,23.053944,7.944910,-258.414124,1450.739868,107.041145,,,,,,
8567,23.797222,-2.217835,23.240376,8.031960,-258.486053,1450.791382,107.206520,,,,,,
8568,23.800000,-2.225490,23.206896,8.003119,-258.481506,1450.791016,107.207932,,,,,,
8569,23.802778,-2.279832,23.046366,7.973448,-258.420898,1450.747559,107.034935,,,,,,
8570,23.805556,-2.814557,23.047461,8.551105,-258.427368,1450.885498,107.065910,,,,,,
8571,23.808333,-2.245190,23.048782,7.930448,-258.418365,1450.737427,107.041809,,,,,,
8572,23.811111,-2.258849,23.051764,7.952414,-258.418152,1450.744141,107.043762,,,,,,
8573,23.813889,-2.206855,23.035624,7.917993,-258.425415,1450.735474,107.044250,,,,,,
8574,23.816667,144.958069,-17.942125,171.032425,-258.346283,1451.283447,108.952759,,,,,,
8575,23.819444,144.929047,-18.305365,171.040710,-258.352112,1451.378784,109.049225,,,,,,
8576,23.822222,144.966156,-18.009285,171.120178,-258.356689,1451.334717,108.978073,,,,,,
8577,23.825000,144.977432,-18.281923,171.106613,-258.360504,1451.374023,109.047752,,,,,,
8578,23.827778,144.944733,-18.282549,170.981522,-258.356476,1451.373535,109.052361,,,,,,
8579,23.830556,-2.162689,23.005371,7.958998,-258.438629,1450.728882,107.032478,,,,,,
8580,23.833333,-2.208439,23.020254,7.909894,-258.421326,1450.742310,107.043854,,,,,,
8581,23.836111,-2.196466,23.007217,7.971378,-258.435730,1450.732666,107.042931,,,,,,
8582,23.838889,-2.166942,23.013212,7.955343,-258.442108,1450.731934,107.021492,,,,,,
8583,23.841667,-2.192381,23.064606,7.913518,-258.436829,1450.737061,107.036285,-17.949898,35.575958,-99.541977,-285.425049,1371.185059,113.731857
8584,23.844444,-2.213112,23.074949,7.969978,-258.434723,1450.743408,107.032784,-17.984573,35.500805,-99.495003,-285.424866,1371.167480,113.736275
8585,23.847222,-2.223097,23.040682,7.959537,-258.433105,1450.737549,107.040726,,,,,,
8586,23.850000,-2.188237,23.071280,7.892373,-258.438751,1450.726807,107.035065,,,,,,
8587,23.852778,-2.767987,23.022881,8.555155,-258.438263,1450.878540,107.071045,,,,,,
8588,23.855556,-2.177644,23.018236,7.929964,-258.450653,1450.712769,107.028061,,,,,,
8589,23.858333,-2.143469,23.232584,7.975187,-258.497498,1450.789185,107.192497,,,,,,
8590,23.861111,-2.232856,23.051029,7.974945,-258.453217,1450.721924,107.022865,,,,,,
8591,23.863889,-2.160536,23.243917,7.995538,-258.502472,1450.786865,107.197586,,,,,,
8592,23.866667,-2.201588,23.246046,7.964088,-258.496429,1450.783569,107.202751,,,,,,
8593,23.869444,-2.295311,23.041555,7.987697,-258.463409,1450.716064,107.011574,,,,,,
8594,23.872222,-2.261699,23.036913,7.907430,-258.440216,1450.726318,107.034714,,,,,,
8595,23.875000,-2.281836,23.085365,7.932893,-258.454010,1450.721680,107.029381,,,,,,
8596,23.877778,-2.294512,23.065218,7.942446,-258.447296,1450.722778,107.021347,,,,,,
8597,23.880556,-2.224976,23.054825,7.836779,-258.451447,1450.705811,107.019760,,,,,,
8598,23.883333,-2.241026,23.029160,7.890329,-258.460114,1450.701782,107.017204,,,,,,
8599,23.886111,-2.249009,23.054749,7.862827,-258.455017,1450.715698,107.029755,,,,,,
8600,23.888889,-2.251423,23.023848,7.954147,-258.470001,1450.709229,107.021797,,,,,,
8601,23.891667,-2.229238,23.026243,7.823888,-258.457947,1450.706177,107.019981,,,,,,
8602,23.894444,-2.212314,23.000116,7.881855,-258.476166,1450.698364,107.020500,,,,,,
8603,23.897222,-2.211311,23.026743,7.846997,-258.462067,1450.714111,107.024300,,,,,,
8604,23.900000,-2.214229,23.022015,7.832576,-258.467590,1450.707886,107.015373,,,,,,
8605,23.902778,-2.182737,23.017017,7.787324,-258.463287,1450.712280,107.022438,,,,,,
8606,23.905556,-2.158028,22.966429,7.799808,-258.476257,1450.709351,107.022949,,,,,,
8607,23.908333,-2.150028,23.001343,7.792656,-258.465515,1450.718506,107.016449,,,,,,
8608,23.911111,-2.089009,22.958870,7.747082,-258.463043,1450.713989,107.021461,,,,,,
8609,23.913889,-2.090078,22.945129,7.734339,-258.461853,1450.716553,107.023666,,,,,,
8610,23.916667,-2.108227,22.965414,7.798669,-258.464752,1450.725464,107.014297,,,,,,
8611,23.919444,-2.098508,22.937340,7.739692,-258.459442,1450.719604,107.028633,,,,,,
8612,23.922222,-2.108064,22.960197,7.804977,-258.459045,1450.722900,107.024521,,,,,,
8613,23.925000,-2.088027,22.935051,7.769980,-258.463318,1450.722534,107.028488,,,,,,
8614,23.927778,145.565582,-17.042749,171.783600,-258.522552,1451.349976,108.625473,,,,,,
8615,23.930556,145.532578,-17.058905,171.771576,-258.513977,1451.348999,108.617554,,,,,,
8616,23.933333,-3.992768,23.009672,9.891823,-258.538879,1451.162354,106.995537,,,,,,
8617,23.936111,-2.115025,23.008835,7.810491,-258.468811,1450.722656,107.027832,,,,,,
8618,23.938889,145.555740,-16.951832,171.809509,-258.531860,1451.334351,108.613663,,,,,,
8619,23.941667,145.569061,-17.028822,171.831665,-258.530701,1451.335083,108.627159,,,,,,
8620,23.944444,145.552811,-17.070269,171.813568,-258.534973,1451.333008,108.612137,,,,,,
8621,23.947222,145.543671,-17.037109,171.759415,-258.539215,1451.319336,108.619949,,,,,,
8622,23.950000,145.560852,-16.935257,171.891922,-258.560791,1451.321167,108.604057,,,,,,
8623,23.952778,145.001633,-18.104626,170.896469,-258.413727,1451.319702,109.039505,,,,,,
8624,23.955556,144.997040,-18.135986,170.980804,-258.418945,1451.330078,109.036079,,,,,,
8625,23.958333,145.530090,-17.107788,171.831436,-258.537079,1451.321533,108.632149,,,,,,
8626,23.961111,145.511276,-17.225693,171.876328,-258.518860,1451.333130,108.648415,,,,,,
8627,23.963889,145.541504,-17.138416,171.831161,-258.535156,1451.324097,108.637550,,,,,,
8628,23.966667,145.520966,-17.165400,171.849075,-258.533112,1451.333252,108.642090,,,,,,
8629,23.969444,145.522598,-17.213734,171.898148,-258.525269,1451.341797,108.657700,,,,,,
8630,23.972222,145.535645,-17.261698,171.873810,-258.514923,1451.350586,108.657928,,,,,,
8631,23.975000,145.562637,-17.103201,171.920807,-258.530365,1451.335571,108.625130,,,,,,
8632,23.977778,145.566345,-17.157257,171.966263,-258.536865,1451.347778,108.640343,,,,,,
8633,23.980556,145.599609,-17.102667,171.877991,-258.538513,1451.344849,108.651604,,,,,,
8634,23.983333,145.617142,-17.103161,171.881516,-258.538666,1451.354736,108.649132,,,,,,
8635,23.986111,145.581680,-16.976156,171.661697,-258.550110,1451.354980,108.654884,,,,,,
8636,23.988889,145.608185,-16.858456,171.688782,-258.575928,1451.357178,108.639923,,,,,,
8637,23.991667,145.614929,-16.924738,171.697235,-258.563538,1451.365479,108.646713,,,,,,
8638,23.994444,145.611816,-16.949320,171.689911,-258.566010,1451.370483,108.650078,,,,,,
8639,23.997222,145.618683,-16.807764,171.683624,-258.598785,1451.362305,108.619270,,,,,,
8640,24.000000,145.634750,-16.847460,171.681244,-258.582764,1451.369019,108.628525,,,,,,
8641,24.002778,144.335571,-17.614464,172.777435,-258.564240,1451.869019,108.640839,,,,,,
8642,24.005556,145.597214,-16.801685,171.676941,-258.593048,1451.374756,108.626419,,,,,,
8643,24.008333,145.595016,-16.653616,171.695572,-258.621796,1451.362549,108.603256,,,,,,
8644,24.011111,144.342239,-17.624989,172.795013,-258.563019,1451.874878,108.665260,,,,,,
8645,24.013889,144.305191,-17.581886,172.741913,-258.578064,1451.861084,108.653885,,,,,,
8646,24.016667,145.560303,-16.865622,171.594742,-258.592499,1451.358765,108.642914,,,,,,
8647,24.019444,-3.966795,23.013638,9.850572,-258.611511,1451.144287,106.985786,,,,,,
8648,24.022222,-2.688726,22.976965,8.495625,-258.543030,1450.869995,107.067787,,,,,,
8649,24.025000,-2.694134,22.966408,8.492771,-258.546783,1450.862061,107.071426,,,,,,
8650,24.027778,-2.610340,23.113371,8.600489,-258.599579,1450.918701,107.238930,,,,,,
8651,24.030556,-2.717097,23.003990,8.532324,-258.551819,1450.856689,107.068153,,,,,,
8652,24.033333,-3.989667,23.567390,9.928542,-258.623260,1451.180054,107.026985,,,,,,
8653,24.036111,-3.885997,23.220667,9.972421,-258.683228,1451.181396,107.158401,,,,,,
8654,24.038889,-3.928988,23.217178,10.031466,-258.679657,1451.184570,107.160667,,,,,,
8655,24.041667,-2.638467,23.129583,8.654786,-258.611664,1450.908813,107.235748,,,,,,
8656,24.044444,-2.092259,23.142826,8.042792,-258.612061,1450.760254,107.211479,,,,,,
8657,24.047222,-3.908196,23.183746,9.955873,-258.683380,1451.164551,107.155968,,,,,,
8658,24.050000,-2.774717,23.035400,8.608564,-258.569702,1450.840576,107.068947,,,,,,
8659,24.052778,-2.722316,22.996485,8.544971,-258.569702,1450.832397,107.067307,,,,,,
8660,24.055556,-2.728783,23.001007,8.543249,-258.570709,1450.835693,107.066734,,,,,,
8661,24.058333,-2.737404,23.016911,8.577899,-258.562408,1450.843262,107.067322,,,,,,
8662,24.061111,-2.742082,22.959482,8.567000,-258.565826,1450.845215,107.070053,,,,,,
8663,24.063889,-2.739133,23.002655,8.547566,-258.569946,1450.848267,107.070061,,,,,,
8664,24.066667,-2.733398,22.975405,8.563561,-258.571228,1450.853149,107.073730,,,,,,
8665,24.069444,-2.714985,23.013433,8.535228,-258.580139,1450.855957,107.064026,,,,,,
8666,24.072222,-2.743392,22.981995,8.578279,-258.573822,1450.864502,107.075882,,,,,,
8667,24.075000,-2.695877,22.989244,8.539204,-258.574951,1450.867554,107.069588,,,,,,
8668,24.077778,-3.931030,22.997169,9.815948,-258.633331,1451.141113,107.015236,,,,,,
8669,24.080556,-2.697762,22.973181,8.522653,-258.577179,1450.870483,107.082962,,,,,,
8670,24.083333,-2.704450,22.970280,8.499648,-258.576477,1450.874390,107.082802,,,,,,
8671,24.086111,-3.189743,23.153318,9.115139,-258.672394,1451.051758,107.213989,,,,,,
8672,24.088889,-2.652350,23.126173,8.566354,-258.639587,1450.937256,107.249939,,,,,,
8673,24.091667,-3.175800,23.141109,9.134585,-258.659546,1451.046143,107.212860,,,,,,
8674,24.094444,-2.657345,23.139624,8.599170,-258.627869,1450.943115,107.252251,,,,,,
8675,24.097222,-2.132405,23.110443,8.043656,-258.641846,1450.803833,107.255173,,,,,,
8676,24.100000,-2.675681,23.135307,8.605198,-258.642303,1450.936523,107.266396,,,,,,
8677,24.102778,-2.713071,23.178576,8.645301,-258.647583,1450.939575,107.248192,,,,,,
8678,24.105556,-2.706224,23.154236,8.658605,-258.640228,1450.935303,107.257599,,,,,,
8679,24.108333,-3.955945,23.167725,9.954553,-258.714661,1451.186401,107.215088,,,,,,
8680,24.111111,-2.195766,23.150427,8.084797,-258.651947,1450.781494,107.248970,,,,,,
8681,24.113889,-2.796411,23.171854,8.674950,-258.660767,1450.913086,107.269226,,,,,,
