Frame,Time (Seconds),X,Y,Z,X,Y,Z
9872,27.422222,-264.62323,1449.698608,110.40274,-254.983582,1347.352173,100.207092
9873,27.425,-264.520935,1450.765503,110.338928,-254.983582,1347.352173,100.207092
9874,27.427778,-264.565765,1449.208374,110.221283,-254.983582,1347.352173,100.207092
9875,27.430556,-264.565674,1449.221069,110.221138,-254.983582,1347.352173,100.207092
9876,27.433333,-264.571106,1449.237793,110.214714,-254.983582,1347.352173,100.207092
9877,27.436111,-264.558533,1449.249268,110.230133,-254.983582,1347.352173,100.207092
9878,27.438889,-264.575897,1449.262207,110.228668,-254.983582,1347.352173,100.207092
9879,27.441667,-264.593475,1449.287842,110.260231,-254.983582,1347.352173,100.207092
9880,27.444444,-264.60907,1449.298218,110.210526,-254.983582,1347.352173,100.207092
9881,27.447222,-264.842377,1449.355591,110.497421,-254.983582,1347.352173,100.207092
9882,27.45,-264.61203,1449.327515,110.288811,-254.983582,1347.352173,100.207092
9883,27.452778,-264.596924,1449.349365,110.28138,-254.983582,1347.352173,100.207092
9884,27.455556,-264.592255,1449.351563,110.259506,-254.983582,1347.352173,100.207092
9885,27.458333,-264.597626,1449.35083,110.256256,-254.983582,1347.352173,100.207092
9886,27.461111,-264.598755,1449.339355,110.266861,-254.983582,1347.352173,100.207092
9887,27.463889,-264.593323,1449.336914,110.281425,-254.983582,1347.352173,100.207092
9888,27.466667,-264.835327,1449.362793,110.491737,-254.983582,1347.352173,100.207092
9889,27.469444,-264.579834,1449.31897,110.23288,-254.983582,1347.352173,100.207092
9890,27.472222,-264.838104,1449.34375,110.467621,-254.983582,1347.352173,100.207092
9891,27.475,-264.58493,1449.281738,110.237617,-254.983582,1347.352173,100.207092
9892,27.477778,-264.59198,1449.259766,110.233063,-254.983582,1347.352173,100.207092
9893,27.480556,-264.587341,1449.254272,110.225388,-254.983582,1347.352173,100.207092
9894,27.483333,-264.58725,1449.239868,110.227196,-254.983582,1347.352173,100.207092
9895,27.486111,-264.598328,1449.214355,110.225998,-254.983582,1347.352173,100.207092
9896,27.488889,-264.593536,1449.20813,110.225815,-254.983582,1347.352173,100.207092
9897,27.491667,-264.245361,1450.793701,110.541725,-254.983582,1347.352173,100.207092
9898,27.494444,-264.461945,1450.75415,110.406548,-254.983582,1347.352173,100.207092
9899,27.497222,-264.388031,1450.75647,110.444275,-254.983582,1347.352173,100.207092
9900,27.5,-264.584351,1449.180176,110.229149,-254.983582,1347.352173,100.207092
9901,27.502778,-262.917267,1449.395996,110.954773,-254.983582,1347.352173,100.207092
9902,27.505556,-264.163727,1450.782593,110.606956,-254.983582,1347.352173,100.207092
9903,27.508333,-264.568909,1450.723022,110.335197,-254.983582,1347.352173,100.207092
9904,27.511111,-264.720581,1450.703125,110.247047,-254.983582,1347.352173,100.207092
9905,27.513889,-264.569397,1449.201538,110.229858,-254.983582,1347.352173,100.207092
9906,27.516667,-264.566101,1449.221924,110.228569,-254.983582,1347.352173,100.207092
9907,27.519444,-264.568726,1449.236572,110.234276,-254.983582,1347.352173,100.207092
9908,27.522222,-264.564819,1449.248291,110.228203,-254.983582,1347.352173,100.207092
9909,27.525,-264.825409,1450.170654,110.329025,-254.983582,1347.352173,100.207092
9910,27.527778,-264.565735,1449.272583,110.233055,-254.983582,1347.352173,100.207092
9911,27.530556,-264.572388,1449.284424,110.243958,-254.983582,1347.352173,100.207092
9912,27.533333,-264.572784,1449.289551,110.239777,-254.983582,1347.352173,100.207092
9913,27.536111,-264.922607,1449.610596,110.397446,-254.983582,1347.352173,100.207092
9914,27.538889,-264.807587,1449.33252,110.475441,-254.983582,1347.352173,100.207092
9915,27.541667,-264.878113,1450.355713,110.2789,-254.983582,1347.352173,100.207092
9916,27.544444,-264.671844,1450.764038,110.311844,-254.983582,1347.352173,100.207092
9917,27.547222,-264.592621,1449.306519,110.245056,-254.983582,1347.352173,100.207092
9918,27.55,-264.710846,1449.143799,110.288422,-254.983582,1347.352173,100.207092
9919,27.552778,-264.872559,1449.104248,110.351295,-254.983582,1347.352173,100.207092
9920,27.555556,-264.763794,1449.133667,110.303574,-254.983582,1347.352173,100.207092
9921,27.558333,-264.611115,1450.798584,110.329704,-254.983582,1347.352173,100.207092
9922,27.561111,-264.331268,1450.83728,110.506523,-254.983582,1347.352173,100.207092
9923,27.563889,-264.362183,1450.821289,110.478813,-254.983582,1347.352173,100.207092
9924,27.566667,-264.481079,1449.411865,110.268753,-254.983582,1347.352173,100.207092
9925,27.569444,-264.483887,1449.397461,110.253563,-254.983582,1347.352173,100.207092
9926,27.572222,-262.954742,1449.241699,110.996841,-254.983582,1347.352173,100.207092
9927,27.575,-264.491547,1449.391602,110.251465,-254.983582,1347.352173,100.207092
9928,27.577778,-264.494843,1449.382324,110.257736,-254.983582,1347.352173,100.207092
9929,27.580556,-264.492401,1449.377686,110.254684,-254.983582,1347.352173,100.207092
9930,27.583333,-264.494537,1449.376343,110.248428,-254.983582,1347.352173,100.207092
9931,27.586111,-264.500305,1449.381348,110.260887,-254.983582,1347.352173,100.207092
9932,27.588889,-264.494293,1449.383789,110.268639,-254.983582,1347.352173,100.207092
9933,27.591667,-262.983856,1449.428223,110.96862,-254.983582,1347.352173,100.207092
9934,27.594444,-264.59964,1449.231323,110.238251,-254.983582,1347.352173,100.207092
9935,27.597222,-263.720551,1450.2229,109.198448,-254.983582,1347.352173,100.207092
9936,27.6,-264.607544,1449.252197,110.247063,-254.983582,1347.352173,100.207092
9937,27.602778,-263.720459,1450.242676,109.198578,-254.983582,1347.352173,100.207092
9938,27.605556,-262.962769,1449.484619,110.970901,-254.983582,1347.352173,100.207092
9939,27.608333,-264.969727,1449.14502,110.42141,-254.983582,1347.352173,100.207092
9940,27.611111,-263.712036,1450.243896,109.201523,-254.983582,1347.352173,100.207092
9941,27.613889,-264.843445,1449.144775,110.354584,-254.983582,1347.352173,100.207092
9942,27.616667,-263.713501,1450.23999,109.228378,-254.983582,1347.352173,100.207092
9943,27.619444,-264.62793,1449.291626,110.239861,-254.983582,1347.352173,100.207092
9944,27.622222,-264.743591,1449.1521,110.28405,-254.983582,1347.352173,100.207092
9945,27.625,-262.989502,1449.584229,110.973198,-254.983582,1347.352173,100.207092
9946,27.627778,-265.087463,1449.186768,110.456268,-254.983582,1347.352173,100.207092
9947,27.630556,-263.720856,1450.22937,109.217102,-254.983582,1347.352173,100.207092
9948,27.633333,-262.972198,1449.534546,110.972847,-254.983582,1347.352173,100.207092
9949,27.636111,-264.384491,1450.801025,110.517456,-254.983582,1347.352173,100.207092
9950,27.638889,-263.723083,1450.207153,109.219612,-254.983582,1347.352173,100.207092
9951,27.641667,-262.978333,1449.476196,110.972496,-254.983582,1347.352173,100.207092
9952,27.644444,-264.265106,1450.827881,110.591728,-254.983582,1347.352173,100.207092
9953,27.647222,-264.534058,1449.400879,110.256828,-254.983582,1347.352173,100.207092
9954,27.65,-264.523315,1449.395996,110.268112,-254.983582,1347.352173,100.207092
9955,27.652778,-262.980408,1449.230713,110.999153,-254.983582,1347.352173,100.207092
9956,27.655556,-264.52771,1449.364868,110.260231,-254.983582,1347.352173,100.207092
9957,27.658333,-264.522888,1449.366577,110.253006,-254.983582,1347.352173,100.207092
9958,27.661111,-264.519348,1449.363037,110.271645,-254.983582,1347.352173,100.207092
9959,27.663889,-264.502655,1449.358765,110.264519,-254.983582,1347.352173,100.207092
9960,27.666667,-264.505585,1449.353027,110.26133,-254.983582,1347.352173,100.207092
9961,27.669444,-264.51059,1449.356079,110.262756,-254.983582,1347.352173,100.207092
9962,27.672222,-264.505341,1449.361694,110.268272,-254.983582,1347.352173,100.207092
9963,27.675,-264.510376,1449.369873,110.273521,-254.983582,1347.352173,100.207092
9964,27.677778,-262.957062,1449.217773,110.999763,-254.983582,1347.352173,100.207092
9965,27.680556,-264.601959,1449.220337,110.243248,-254.983582,1347.352173,100.207092
9966,27.683333,-263.052826,1449.621094,111.041084,-254.983582,1347.352173,100.207092
9967,27.686111,-264.70813,1448.809448,110.272949,-254.983582,1347.352173,100.207092
9968,27.688889,-262.946167,1449.28064,110.995041,-254.983582,1347.352173,100.207092
9969,27.691667,-264.618103,1449.24707,110.237625,-254.983582,1347.352173,100.207092
9970,27.694444,-263.023285,1449.65271,111.032768,-254.983582,1347.352173,100.207092
9971,27.697222,-264.622864,1449.26355,110.245308,-254.983582,1347.352173,100.207092
9972,27.7,-263.019806,1449.681763,111.038597,-254.983582,1347.352173,100.207092
9973,27.702778,-264.618988,1449.277832,110.24456,-254.983582,1347.352173,100.207092
9974,27.705556,-263.018616,1449.693726,111.031715,-254.983582,1347.352173,100.207092
9975,27.708333,-264.624634,1449.284302,110.24733,-254.983582,1347.352173,100.207092
9976,27.711111,-263.001923,1449.68811,111.029961,-254.983582,1347.352173,100.207092
9977,27.713889,-264.624451,1449.279175,110.237602,-254.983582,1347.352173,100.207092
9978,27.716667,-263.018616,1449.680054,111.016251,-254.983582,1347.352173,100.207092
9979,27.719444,-264.628052,1449.269653,110.234474,-254.983582,1347.352173,100.207092
9980,27.722222,-263.709198,1450.27478,109.202065,-252.846115,1348.647949,99.463844
9981,27.725,-262.943512,1449.264282,110.970406,-252.846115,1348.647949,99.463844
9982,27.727778,-264.690002,1448.831055,110.261055,-252.846115,1348.647949,99.463844
9983,27.730556,-262.924835,1449.258179,111.00412,-252.846115,1348.647949,99.463844
9984,27.733333,-264.681091,1448.80127,110.238052,-252.846115,1348.647949,99.463844
9985,27.736111,-262.930664,1449.234863,111.000908,-252.846115,1348.647949,99.463844
9986,27.738889,-264.683197,1448.780273,110.253876,-252.846115,1348.647949,99.463844
9987,27.741667,-262.930481,1449.212646,110.999428,-252.846115,1348.647949,99.463844
9988,27.744444,-264.686737,1448.754883,110.254395,-252.846115,1348.647949,99.463844
9989,27.747222,-263.799011,1450.50647,109.199051,-252.846115,1348.647949,99.463844
9990,27.75,-262.907654,1449.269165,111.089691,-252.846115,1348.647949,99.463844
9991,27.752778,-262.919556,1449.275879,111.073311,-252.846115,1348.647949,99.463844
9992,27.755556,-262.912323,1449.270386,111.069321,-252.846115,1348.647949,99.463844
9993,27.758333,-262.915863,1449.27771,111.077026,-252.846115,1348.647949,99.463844
9994,27.761111,-264.617157,1449.197266,110.230713,-252.846115,1348.647949,99.463844
9995,27.763889,-263.754425,1450.586426,109.290794,-252.846115,1348.647949,99.463844
9996,27.766667,-264.608612,1449.215454,110.217354,-252.846115,1348.647949,99.463844
9997,27.769444,-263.759338,1450.59668,109.283409,-252.846115,1348.647949,99.463844
9998,27.772222,-264.612396,1449.253174,110.236282,-252.846115,1348.647949,99.463844
9999,27.775,-263.775543,1450.688721,109.276176,-252.846115,1348.647949,99.463844
10000,27.777778,-264.628815,1449.301147,110.264061,-252.846115,1348.647949,99.463844
10001,27.780556,-264.611969,1449.310303,110.227707,-252.846115,1348.647949,99.463844
10002,27.783333,-264.633148,1449.340088,110.257584,-252.846115,1348.647949,99.463844
10003,27.786111,-264.655426,1449.3396,110.209137,-252.846115,1348.647949,99.463844
10004,27.788889,-264.628143,1449.357056,110.262207,-252.846115,1348.647949,99.463844
10005,27.791667,-262.945282,1449.821533,111.073952,-252.806641,1348.764038,100.418839
10006,27.794444,-264.632935,1449.366577,110.256615,-252.816147,1348.719971,100.351448
10007,27.797222,-262.942352,1449.780273,111.025284,-252.802765,1348.762817,100.433647
10008,27.8,-264.630524,1449.363647,110.257507,-252.802765,1348.762817,100.433647
10009,27.802778,-264.62558,1449.346313,110.256699,-252.802765,1348.762817,100.433647
10010,27.805556,-264.883881,1449.375122,110.485909,-252.828323,1348.823975,99.46814
10011,27.808333,-264.636108,1449.303345,110.178856,,,
10012,27.811111,-264.641205,1449.300903,110.175026,,,
10013,27.813889,-264.633698,1449.272583,110.171463,-252.786606,1348.752808,100.423683
10014,27.816667,-264.640076,1449.260742,110.169807,,,
10015,27.819444,-264.622833,1449.250366,110.167305,,,
10016,27.822222,-263.747528,1450.703247,109.282257,,,
10017,27.825,-264.62558,1449.219971,110.16996,,,
10018,27.827778,-262.915802,1449.236572,110.985443,,,
10019,27.830556,-264.625153,1449.200928,110.171417,,,
10020,27.833333,-263.842987,1450.625854,109.135193,,,
10021,27.836111,-262.877106,1449.289673,111.065269,,,
10022,27.838889,-262.884552,1449.287354,111.054344,,,
10023,27.841667,-264.612366,1449.203857,110.14904,,,
10024,27.844444,-263.74353,1450.695557,109.281464,,,
10025,27.847222,-264.615479,1449.220459,110.167267,,,
10026,27.85,-264.619293,1449.231689,110.166504,,,
10027,27.852778,-264.611084,1449.242676,110.161201,,,
10028,27.855556,-264.604889,1449.258301,110.171478,,,
10029,27.858333,-264.616028,1449.273315,110.17424,,,
10030,27.861111,-264.631683,1449.29834,110.196358,,,
10031,27.863889,-264.632721,1449.319702,110.194275,,,
10032,27.866667,-264.618805,1449.341675,110.257362,,,
10033,27.869444,-264.610992,1449.350342,110.248764,,,
10034,27.872222,-264.650085,1449.354492,110.193909,,,
10035,27.875,-264.623383,1449.368408,110.261147,-252.691238,1348.815918,100.398193
10036,27.877778,-264.651764,1449.365356,110.193359,-252.685867,1348.80957,100.394829
10037,27.880556,-264.622253,1449.366211,110.252159,-252.691986,1348.81958,100.392075
10038,27.883333,-264.652954,1449.362061,110.197479,-252.682144,1348.814575,100.387009
10039,27.886111,-264.653107,1449.356689,110.208794,-252.68573,1348.813843,100.374886
10040,27.888889,-264.641754,1449.351563,110.275459,-252.686478,1348.812134,100.391785
10041,27.891667,-264.634247,1449.335083,110.262833,-252.673721,1348.811157,100.389297
10042,27.894444,-264.648956,1449.302856,110.184875,-252.687668,1348.812256,100.38839
10043,27.897222,-264.601288,1449.297241,110.228966,-252.689804,1348.790161,100.378906
10044,27.9,-264.613129,1449.278442,110.231407,,,
10045,27.902778,-264.640503,1449.254639,110.182373,,,
10046,27.905556,-264.61322,1449.245239,110.222771,,,
10047,27.908333,-263.770569,1450.709473,109.259605,,,
10048,27.911111,-264.639221,1449.21875,110.23378,,,
10049,27.913889,-262.948792,1449.227539,111.005348,,,
10050,27.916667,-264.694733,1448.771973,110.258476,,,
10051,27.919444,-262.942413,1449.204102,110.990204,,,
10052,27.922222,-262.905762,1449.293823,111.064796,,,
10053,27.925,-264.699249,1448.75415,110.251144,,,
10054,27.927778,-263.818573,1450.189087,109.187195,-252.63858,1348.714966,99.427551
10055,27.930556,-262.950409,1449.215698,111.008217,,,
10056,27.933333,-264.687317,1448.774048,110.259415,,,
10057,27.936111,-263.017853,1449.596436,111.005577,,,
10058,27.938889,-264.624939,1449.216187,110.232376,-252.617813,1348.580078,100.321915
10059,27.941667,-263.740082,1450.240601,109.200066,-252.680573,1348.755371,100.351868
10060,27.944444,-264.634491,1449.248291,110.238297,-252.685043,1348.766724,100.369034
10061,27.947222,-264.628723,1449.260742,110.23468,-252.678391,1348.77478,100.357895
10062,27.95,-264.621002,1449.281006,110.248207,-252.690262,1348.789673,100.353554
10063,27.952778,-264.634705,1449.287231,110.238411,-252.685455,1348.794067,100.340462
10064,27.955556,-264.636749,1449.308838,110.244957,-252.685638,1348.804932,100.353981
10065,27.958333,-264.62973,1449.315186,110.24646,-252.684357,1348.81311,100.347
10066,27.961111,-264.628326,1449.317871,110.242455,-252.682205,1348.821167,100.345901
10067,27.963889,-264.649597,1449.331543,110.28109,-252.683762,1348.827637,100.338348
10068,27.966667,-264.639893,1449.320068,110.249924,-252.689865,1348.834473,100.348373
10069,27.969444,-264.641205,1449.309814,110.244133,-252.695465,1348.835205,100.344528
10070,27.972222,-264.643494,1449.305908,110.243233,-252.693146,1348.824219,100.330109
10071,27.975,-264.646179,1449.298828,110.243248,-252.702301,1348.829224,100.317505
10072,27.977778,-264.635864,1449.281738,110.252243,-252.695648,1348.8125,100.325775
10073,27.980556,-264.639893,1449.266113,110.246109,-252.626175,1348.64917,100.298508
10074,27.983333,-264.600555,1449.287231,110.269318,,,
10075,27.986111,-262.974518,1449.279907,111.00753,,,
10076,27.988889,-264.721649,1448.804199,110.268539,,,
10077,27.991667,-263.808838,1450.198608,109.204185,,,
10078,27.994444,-262.979736,1449.215942,111.003487,-252.655533,1348.783813,99.410042
10079,27.997222,-264.507782,1449.374878,110.259354,,,
10080,28,-264.513062,1449.367798,110.267555,,,
10081,28.002778,-263.834564,1450.605225,109.144432,,,
10082,28.005556,-264.518097,1449.349976,110.264038,,,
10083,28.008333,-262.957672,1449.186279,110.996826,,,
10084,28.011111,-264.511627,1449.359741,110.262573,,,
10085,28.013889,-262.952881,1449.197388,110.997147,,,
10086,28.016667,-264.510193,1449.363892,110.253494,-252.612534,1348.577026,100.282249
10087,28.019444,-262.948029,1449.210571,111.002281,-252.601471,1348.588623,100.299599
10088,28.022222,-264.70929,1448.776855,110.244469,-252.592209,1348.592529,100.293533
10089,28.025,-263.788879,1450.196533,109.196342,-252.597961,1348.604614,100.29129
10090,28.027778,-264.199066,1450.802246,110.605164,-252.593094,1348.617432,100.285248
10091,28.030556,-264.337494,1450.814453,110.510498,-252.594864,1348.629639,100.281235
10092,28.033333,-264.604431,1449.267822,110.235321,-252.586609,1348.634399,100.299133
10093,28.036111,-264.599915,1449.833374,110.419464,-252.585266,1348.650513,100.296677
10094,28.038889,-264.880585,1449.129028,110.350121,-252.590088,1348.656616,100.274063
10095,28.041667,-262.987885,1449.550415,110.978989,-252.592957,1348.653809,100.270546
10096,28.044444,-265.020142,1449.167847,110.41848,-252.580109,1348.664917,100.301132
10097,28.047222,-263.056244,1449.71167,111.049713,-252.595367,1348.664429,100.276863
10098,28.05,-265.115753,1449.216309,110.44809,-252.58902,1348.666626,100.292511
10099,28.052778,-263.068329,1449.715454,111.050003,-252.58667,1348.662598,100.285187
10100,28.055556,-264.628387,1449.292603,110.247154,-252.587616,1348.668823,100.29847
10101,28.058333,-263.06369,1449.678833,111.04026,-252.582489,1348.673096,100.28891
10102,28.061111,-264.626312,1449.278198,110.236832,-252.58815,1348.661865,100.288147
10103,28.063889,-263.088379,1449.668213,111.03286,-252.59108,1348.663452,100.267693
10104,28.066667,-264.635223,1449.266479,110.246193,-252.589203,1348.661377,100.280502
10105,28.069444,-263.092651,1449.644287,111.044189,-252.591766,1348.645142,100.282646
10106,28.072222,-264.628906,1449.242798,110.243561,-252.58815,1348.644531,100.286537
10107,28.075,-264.528229,1449.396606,110.268112,-252.589523,1348.635986,100.285919
10108,28.077778,-264.533081,1449.383911,110.264442,-252.585052,1348.629761,100.280289
10109,28.080556,-264.531616,1449.380493,110.261154,-252.591309,1348.62561,100.279167
10110,28.083333,-264.535095,1449.378906,110.264069,-252.58667,1348.627075,100.280113
10111,28.086111,-264.541534,1449.371582,110.261482,-252.581207,1348.621216,100.271065
10112,28.088889,-264.519745,1449.355347,110.281044,-252.58255,1348.618042,100.268166
10113,28.091667,-264.535675,1449.369019,110.266869,-252.577332,1348.61438,100.262939
10114,28.094444,-264.539032,1449.377441,110.257874,-252.580795,1348.621582,100.281281
10115,28.097222,-263.017303,1449.217773,110.99585,-252.577866,1348.626221,100.274925
10116,28.1,-264.545868,1449.381958,110.26046,-252.570129,1348.625366,100.258217
10117,28.102778,-262.996887,1449.238525,110.992569,-252.565826,1348.636108,100.268311
10118,28.105556,-264.635956,1449.236816,110.227287,-252.565598,1348.650391,100.263008
10119,28.108333,-263.107849,1449.647095,111.044403,-252.563354,1348.655518,100.267258
10120,28.111111,-264.751007,1448.826904,110.258347,-252.552246,1348.667725,100.285286
10121,28.113889,-263.820404,1450.219971,109.218422,-252.544907,1348.671753,100.27858
10122,28.116667,-264.301117,1450.850464,110.587982,-252.541153,1348.682495,100.273605
10123,28.119444,-264.651398,1449.264771,110.255493,-252.625351,1348.862183,100.288734
10124,28.122222,-263.00531,1449.562866,110.992928,-252.609314,1348.869873,100.290985
10125,28.125,-264.660645,1449.29248,110.245483,-252.61116,1348.874756,100.308434
10126,28.127778,-263.069153,1449.700195,111.035881,-252.605026,1348.87085,100.307503
10127,28.130556,-264.656769,1449.300537,110.241859,-252.603806,1348.881348,100.306824
10128,28.133333,-264.630676,1449.342163,110.262772,-252.608307,1348.884399,100.293976
10129,28.136111,-264.661774,1449.293701,110.248596,-252.600372,1348.88916,100.297943
10130,28.138889,-264.89978,1449.152466,110.372002,-252.519821,1348.717407,100.28334
10131,28.141667,-264.659271,1449.270508,110.235207,-252.593811,1348.883301,100.314323
10132,28.144444,-264.980316,1449.156616,110.461525,-252.592834,1348.868896,100.319252
10133,28.147222,-264.627045,1449.300293,110.25338,-252.512787,1348.686646,100.272476
10134,28.15,-264.931702,1449.288208,110.423012,-252.510849,1348.681885,100.286537
10135,28.152778,-264.66571,1449.238281,110.247002,-252.508438,1348.674072,100.289978
10136,28.155556,-264.408142,1450.773804,110.516258,-252.504654,1348.662964,100.271355
10137,28.158333,-264.313354,1450.782715,110.566353,-252.498474,1348.660889,100.28331
10138,28.161111,-264.616699,1449.199219,110.271957,-252.50441,1348.657227,100.288551
10139,28.163889,-263.008087,1449.406982,110.968178,-252.499603,1348.65271,100.295708
10140,28.166667,-264.123383,1450.80957,110.714981,-252.488586,1348.645752,100.282921
10141,28.169444,-264.163239,1450.785278,110.658844,-252.579712,1348.833984,100.325432
10142,28.172222,-264.200989,1450.780029,110.6325,-252.577209,1348.830566,100.310226
10143,28.175,-264.236908,1450.784058,110.598923,-252.49234,1348.654053,100.272644
10144,28.177778,-264.639465,1449.191772,110.241226,-252.569855,1348.83667,100.324379
10145,28.180556,-264.643402,1449.189697,110.25058,-252.560852,1348.833862,100.31424
10146,28.183333,-264.637909,1449.214722,110.237541,-252.55397,1348.842896,100.324791
10147,28.186111,-264.641449,1449.222656,110.250984,-252.550507,1348.851196,100.331543
10148,28.188889,-264.62796,1449.236206,110.246376,-252.54187,1348.847534,100.31897
10149,28.191667,-264.624695,1449.243286,110.245514,-252.535645,1348.864868,100.330322
10150,28.194444,-264.627716,1449.260864,110.245888,-252.539841,1348.885376,100.313622
10151,28.197222,-264.626404,1449.282349,110.237389,-252.538559,1348.884277,100.314247
10152,28.2,-264.616119,1449.294922,110.254623,-252.529419,1348.878662,100.317543
10153,28.202778,-264.614319,1449.29541,110.252411,-252.53331,1348.890381,100.317352
10154,28.205556,-264.662048,1449.314819,110.303185,-252.534683,1348.895752,100.29644
10155,28.208333,-264.634247,1449.322998,110.272141,-252.542145,1348.906616,100.312607
10156,28.211111,-264.628693,1449.317993,110.240738,-252.534302,1348.904297,100.299225
10157,28.213889,-264.631012,1449.320557,110.248985,-252.539841,1348.91272,100.296387
10158,28.216667,-264.657074,1449.315308,110.200386,-252.540314,1348.907104,100.289665
10159,28.219444,-264.627869,1449.31543,110.243126,-252.53653,1348.893433,100.297493
10160,28.222222,-264.635071,1449.300171,110.244514,-252.542969,1348.895752,100.30423
10161,28.225,-264.662689,1449.295288,110.204353,-252.540558,1348.893555,100.304878
10162,28.227778,-264.819763,1449.088867,110.273766,-252.551193,1348.890381,100.295921
10163,28.230556,-264.639099,1449.272705,110.241814,-252.543304,1348.883179,100.302078
10164,28.233333,-264.624084,1449.268921,110.238548,-252.54541,1348.873291,100.305855
10165,28.236111,-264.65741,1449.242432,110.194618,-252.547211,1348.87439,100.315048
10166,28.238889,-264.623383,1449.234497,110.239471,-252.55043,1348.858154,100.294785
10167,28.241667,-264.652679,1449.224243,110.187782,-252.552872,1348.8573,100.305763
10168,28.244444,-264.623199,1449.213745,110.25119,-252.551819,1348.842285,100.308151
10169,28.247222,-264.630981,1449.207642,110.234177,-252.551437,1348.839844,100.322456
10170,28.25,-264.636017,1449.191772,110.248909,-252.552124,1348.840942,100.320686
10171,28.252778,-264.624084,1449.196289,110.245659,-252.555786,1348.827759,100.310234
10172,28.255556,-264.618011,1449.192505,110.244179,-252.541809,1348.82373,100.317383
10173,28.258333,-264.634766,1449.190186,110.255775,-252.546158,1348.831177,100.330978
10174,28.261111,-264.626434,1449.202637,110.260429,-252.540802,1348.831787,100.322929
10175,28.263889,-264.632385,1449.210815,110.254494,-252.541397,1348.852539,100.334724
10176,28.266667,-264.633606,1449.219604,110.262039,-252.54422,1348.848633,100.328232
10177,28.269444,-264.627563,1449.2323,110.255508,-252.54184,1348.862671,100.333656
10178,28.272222,-264.631287,1449.25293,110.260727,-252.531586,1348.865356,100.336189
10179,28.275,-264.691406,1449.28418,110.325752,-252.52861,1348.870361,100.341019
10180,28.277778,-264.648376,1449.263672,110.197571,-252.521393,1348.884521,100.321358
10181,28.280556,-264.66806,1449.292725,110.237785,-252.529465,1348.890991,100.328087
10182,28.283333,-264.662872,1449.314453,110.299271,-252.512909,1348.906372,100.329964
10183,28.286111,-264.664429,1449.32312,110.216797,-252.516693,1348.917358,100.328178
10184,28.288889,-264.66983,1449.334351,110.230072,-252.516174,1348.938599,100.347305
10185,28.291667,-264.661621,1449.3479,110.289444,-252.510544,1348.932861,100.332733
10186,28.294444,-264.67215,1449.349121,110.232147,-252.502686,1348.93457,100.334251
10187,28.297222,-264.666595,1449.35437,110.21965,-252.506851,1348.938965,100.302895
10188,28.3,-264.909821,1449.389404,110.450996,-252.506638,1348.945435,100.308479
10189,28.302778,-264.670593,1449.347412,110.223396,-252.501511,1348.945923,100.30806
10190,28.305556,-264.627594,1449.329224,110.222511,-252.503342,1348.944336,100.300949
10191,28.308333,-264.65863,1449.320801,110.192886,-252.502594,1348.937622,100.307571
10192,28.311111,-264.650024,1449.304321,110.186172,-252.50235,1348.925293,100.293243
10193,28.313889,-264.660126,1449.293823,110.19696,-252.498276,1348.922852,100.279892
10194,28.316667,-263.775208,1450.742432,109.276955,-252.502747,1348.91333,100.291351
10195,28.319444,-264.649048,1449.266357,110.180382,-252.502197,1348.897583,100.285652
10196,28.322222,-263.815186,1450.744629,109.249977,-252.502411,1348.888306,100.287132
10197,28.325,-264.654694,1449.234131,110.175308,-252.497101,1348.894287,100.290413
10198,28.327778,-264.660583,1449.222656,110.184418,-252.497437,1348.895386,100.284729
10199,28.330556,-264.629913,1449.214722,110.210991,-252.498932,1348.879028,100.3032
10200,28.333333,-264.653168,1449.198364,110.180374,-252.488083,1348.877808,100.290352
10201,28.336111,-263.773529,1450.711792,109.273651,-252.481018,1348.874023,100.300468
10202,28.338889,-264.648163,1449.188599,110.174141,-252.481079,1348.863281,100.298409
10203,28.341667,-263.775269,1450.706299,109.296021,-252.47467,1348.878296,100.308113
10204,28.344444,-262.972443,1449.680054,111.119461,-252.472229,1348.877319,100.312172
10205,28.347222,-264.648499,1449.195679,110.190681,-252.465271,1348.876221,100.309013
10206,28.35,-263.772797,1450.718994,109.323524,-252.460953,1348.886841,100.31749
10207,28.352778,-264.644531,1449.220093,110.18441,-252.457672,1348.895142,100.314873
10208,28.355556,-263.772858,1450.73645,109.30114,-252.455002,1348.902222,100.306122
10209,28.358333,-262.978455,1449.735107,111.12429,-252.447571,1348.920898,100.32653
10210,28.361111,-264.632568,1449.256958,110.239319,-252.449127,1348.928589,100.318222
10211,28.363889,-263.035461,1449.65564,111.009956,-252.445343,1348.933105,100.329124
10212,28.366667,-264.616699,1449.282959,110.251877,-252.450851,1348.944336,100.310646
10213,28.369444,-264.67041,1449.29248,110.231033,-252.454163,1348.946655,100.293396
10214,28.372222,-264.656616,1449.320557,110.290855,-252.448288,1348.960327,100.310295
10215,28.375,-264.653107,1449.322876,110.28495,-252.448441,1348.962891,100.305031
10216,28.377778,-264.652222,1449.328857,110.28009,-252.4505,1348.959351,100.300224
10217,28.380556,-264.664917,1449.327271,110.290146,-252.450409,1348.964233,100.298737
10218,28.383333,-264.688354,1449.319336,110.214027,-252.45816,1348.962036,100.289627
10219,28.386111,-264.643585,1449.314941,110.237671,-252.455887,1348.969971,100.298058
10220,28.388889,-264.662415,1449.306519,110.241631,-252.462418,1348.968994,100.274513
