Format Version,1.23,Take Name,Yuri_prueba3_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.30.26.113 P. M.,Total Frames in Take,10996,Total Exported Frames,10996,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7635,21.208333,-74.309258,-82.001839,128.208191,-257.224731,1450.122314,108.403526,,,,,,
7636,21.211111,-76.510406,-82.420685,126.946526,-257.175507,1450.122559,108.344872,,,,,,
7637,21.213889,-73.253227,-80.904182,127.030167,-257.500641,1450.253906,108.326309,,,,,,
7638,21.216667,-77.228912,-82.494423,126.257729,-257.149384,1450.095215,108.325836,,,,,,
7639,21.219444,-72.413925,-81.625549,129.314255,-257.265015,1450.112305,108.443802,,,,,,
7640,21.222222,-73.314087,-80.853378,126.971672,-257.529877,1450.252808,108.335587,,,,,,
7641,21.225000,-73.292099,-81.039986,127.033279,-257.493347,1450.230591,108.346916,,,,,,
7642,21.227778,-72.596268,-81.626648,129.090179,-257.271057,1450.115845,108.439384,,,,,,
7643,21.230556,-73.198936,-81.714920,128.510742,-257.249329,1450.107178,108.442368,,,,,,
7644,21.233333,-72.447853,-81.659492,129.202301,-257.275116,1450.134521,108.442520,,,,,,
7645,21.236111,-72.505142,-80.814880,127.351173,-257.600250,1450.354980,108.338699,,,,,,
7646,21.238889,-165.089340,-11.342630,-4.677560,-256.045776,1448.871948,108.451988,,,,,,
7647,21.241667,-72.337708,-77.520271,126.133652,-258.176849,1450.968140,108.442673,,,,,,
7648,21.244444,-3.997393,23.099098,10.241145,-257.913422,1451.252441,106.752922,,,,,,
7649,21.247222,-2.045233,22.812685,8.318786,-257.877472,1450.854004,106.893600,,,,,,
7650,21.250000,-3.920336,23.110231,10.215553,-257.911438,1451.262329,106.754364,,,,,,
7651,21.252778,-3.957563,23.066654,10.178233,-257.916138,1451.260986,106.755447,,,,,,
7652,21.255556,-75.333992,-83.340225,126.965416,-257.099670,1450.451416,108.321014,,,,,,
7653,21.258333,145.172852,-17.450638,170.357300,-257.789886,1451.398193,108.663399,,,,,,
7654,21.261111,-165.426971,-11.170408,-4.717752,-256.012634,1448.876709,108.303391,,,,,,
7655,21.263889,145.038940,-16.847038,168.978455,-257.775116,1451.417969,108.698395,,,,,,
7656,21.266667,145.007706,-16.847013,168.986572,-257.777924,1451.420288,108.705643,,,,,,
7657,21.269444,145.022461,-16.838160,168.974289,-257.784271,1451.406738,108.707657,,,,,,
7658,21.272222,-165.372070,-11.146059,-4.683429,-256.031586,1448.859009,108.300941,,,,,,
7659,21.275000,-165.381683,-11.111005,-4.703384,-256.030396,1448.856445,108.310120,,,,,,
7660,21.277778,145.173187,-17.473051,170.442383,-257.816406,1451.394409,108.661224,,,,,,
7661,21.280556,-74.969002,-82.508995,128.156006,-257.261749,1450.224854,108.378052,,,,,,
7662,21.283333,-74.972809,-82.523567,128.201752,-257.273132,1450.221802,108.378624,-18.738165,40.396416,-112.882126,-286.818390,1376.054565,114.849663
7663,21.286111,-75.282318,-82.537346,127.895187,-257.251068,1450.205811,108.370003,-18.768745,40.353226,-112.756012,-286.816376,1376.035889,114.851563
7664,21.288889,-73.808411,-82.312263,129.481232,-257.333801,1450.200928,108.425453,-18.738804,40.366539,-112.648994,-286.826294,1376.010376,114.836349
7665,21.291667,145.107666,-17.478382,170.533646,-257.839294,1451.376709,108.640038,-18.722639,40.365013,-112.647079,-286.831085,1375.997559,114.836823
7666,21.294444,-165.427902,-11.175411,-4.785277,-256.036713,1448.820435,108.296227,,,,,,
7667,21.297222,145.114197,-17.578505,170.756195,-257.830780,1451.370117,108.641037,,,,,,
7668,21.300000,-76.977516,-82.651192,126.420448,-257.199402,1450.115356,108.334206,,,,,,
7669,21.302778,-77.783691,-82.711563,125.606827,-257.165375,1450.110229,108.324471,,,,,,
7670,21.305556,-4.015118,23.153814,10.360763,-257.962311,1451.222168,106.730606,,,,,,
7671,21.308333,-4.031765,23.182533,10.356962,-257.971100,1451.218628,106.734268,,,,,,
7672,21.311111,-165.002502,-11.499318,-4.653924,-256.084259,1448.825317,108.439865,,,,,,
7673,21.313889,-76.483627,-77.672203,123.580414,-258.039612,1451.054321,108.422073,,,,,,
7674,21.316667,-2.699807,23.061941,9.027979,-257.913544,1450.969360,106.863220,,,,,,
7675,21.319444,148.700882,-11.441305,167.873108,-258.654663,1449.620361,107.519188,,,,,,
7676,21.322222,-2.671325,23.039053,9.000818,-257.915253,1450.974854,106.859314,,,,,,
7677,21.325000,-3.967180,23.172079,10.311157,-257.979614,1451.236938,106.745987,,,,,,
7678,21.327778,-3.942192,23.183149,10.250271,-257.979095,1451.242188,106.740547,,,,,,
7679,21.330556,-2.641099,23.059536,8.919712,-257.915894,1450.982178,106.860672,,,,,,
7680,21.333333,-3.881482,23.172897,10.160851,-257.977692,1451.247437,106.761116,,,,,,
7681,21.336111,-2.633053,23.031862,8.886322,-257.924469,1450.998169,106.871399,,,,,,
7682,21.338889,-3.938289,23.190886,10.140450,-257.987610,1451.249634,106.753716,,,,,,
7683,21.341667,-71.644371,-82.512886,128.768829,-257.273041,1450.463867,108.352890,,,,,,
7684,21.344444,144.481445,-17.184669,169.418198,-257.816711,1451.588989,108.697266,,,,,,
7685,21.347222,144.488205,-17.213558,169.458755,-257.818817,1451.595825,108.700668,,,,,,
7686,21.350000,-71.443436,-82.332062,128.872101,-257.335968,1450.502197,108.364105,,,,,,
7687,21.352778,-71.802711,-82.354790,128.448700,-257.330627,1450.512085,108.332916,,,,,,
7688,21.355556,-71.555496,-82.291176,128.713181,-257.342651,1450.507813,108.355354,,,,,,
7689,21.358333,-71.666687,-82.377785,128.659851,-257.303894,1450.498779,108.363571,,,,,,
7690,21.361111,-71.616417,-82.322037,128.729858,-257.344025,1450.500122,108.356491,,,,,,
7691,21.363889,-71.070778,-82.227852,129.229279,-257.371002,1450.510986,108.361191,,,,,,
7692,21.366667,-71.722397,-82.393021,128.659073,-257.306885,1450.480225,108.379616,,,,,,
7693,21.369444,144.966553,-16.936859,169.076797,-257.852081,1451.397827,108.723572,,,,,,
7694,21.372222,144.513367,-17.208000,169.531631,-257.823822,1451.571533,108.705315,,,,,,
7695,21.375000,-72.646255,-81.465370,128.473877,-257.457306,1450.298096,108.430458,,,,,,
7696,21.377778,-72.357460,-80.751869,127.353249,-257.688202,1450.390625,108.360825,,,,,,
7697,21.380556,-72.305412,-81.573006,128.923477,-257.438507,1450.263306,108.436226,,,,,,
7698,21.383333,-72.373932,-81.537659,128.941727,-257.439392,1450.238037,108.458008,,,,,,
7699,21.386111,-72.774643,-81.664009,128.776672,-257.359192,1450.141846,108.482330,,,,,,
7700,21.388889,-73.413780,-81.076714,126.839005,-257.587189,1450.246338,108.393608,,,,,,
7701,21.391667,-74.192062,-81.385117,126.299232,-257.482056,1450.156860,108.427498,,,,,,
7702,21.394444,145.055191,-17.665133,170.874878,-257.899323,1451.353516,108.700478,,,,,,
7703,21.397222,145.075699,-17.633978,170.938416,-257.909241,1451.346313,108.705704,,,,,,
7704,21.400000,145.040115,-17.656006,170.864792,-257.905182,1451.349365,108.708282,,,,,,
7705,21.402778,145.057861,-17.645044,170.925308,-257.908875,1451.358765,108.709717,,,,,,
7706,21.405556,145.078018,-17.624605,170.870087,-257.911499,1451.356445,108.718559,,,,,,
7707,21.408333,-76.075066,-82.176628,126.314873,-257.291473,1450.109009,108.430954,,,,,,
7708,21.411111,-74.442215,-81.509834,126.158951,-257.457367,1450.148926,108.451164,,,,,,
7709,21.413889,-74.138641,-81.417992,126.391861,-257.487793,1450.160889,108.440346,,,,,,
7710,21.416667,-74.711578,-81.849472,126.855232,-257.295715,1450.128174,108.467979,,,,,,
7711,21.419444,-73.756355,-81.244537,126.550125,-257.533539,1450.225708,108.423714,,,,,,
7712,21.422222,-74.367607,-81.393288,126.087509,-257.489349,1450.194824,108.447639,,,,,,
7713,21.425000,-74.029999,-81.223656,126.249283,-257.550415,1450.244995,108.425491,,,,,,
7714,21.427778,-75.775070,-82.397911,127.423645,-257.338104,1450.212280,108.431343,,,,,,
7715,21.430556,-72.938057,-80.775848,126.850410,-257.699829,1450.388672,108.412842,,,,,,
7716,21.433333,-74.961296,-82.274246,128.250290,-257.398376,1450.223022,108.455467,,,,,,
7717,21.436111,-72.657310,-80.547951,126.943970,-257.761810,1450.426514,108.393082,,,,,,
7718,21.438889,-72.668945,-80.609116,127.010674,-257.738770,1450.408813,108.395401,,,,,,
7719,21.441667,-72.831375,-80.649597,126.945229,-257.722900,1450.391724,108.405029,,,,,,
7720,21.444444,-72.412903,-80.336990,127.142593,-257.798615,1450.444458,108.396095,,,,,,
7721,21.447222,-72.117905,-80.074570,127.341423,-257.849945,1450.475586,108.397827,,,,,,
7722,21.450000,-72.502579,-80.480965,127.163849,-257.766632,1450.413940,108.400597,,,,,,
7723,21.452778,-72.179695,-80.021538,127.249374,-257.866974,1450.471802,108.384453,,,,,,
7724,21.455556,-72.816917,-80.234337,126.913246,-257.782379,1450.385132,108.402885,,,,,,
7725,21.458333,-72.928436,-80.182693,126.840439,-257.798126,1450.386475,108.410385,,,,,,
7726,21.461111,-73.146667,-80.455109,126.844322,-257.732086,1450.332886,108.423515,,,,,,
7727,21.463889,-72.912392,-80.281433,126.973808,-257.771179,1450.353027,108.428040,,,,,,
7728,21.466667,-73.319321,-80.280518,126.626999,-257.769897,1450.335449,108.434784,,,,,,
7729,21.469444,-73.078232,-80.216232,126.817078,-257.800690,1450.354492,108.429001,,,,,,
7730,21.472222,-73.163704,-80.484970,127.001534,-257.720093,1450.293701,108.457581,,,,,,
7731,21.475000,-73.479584,-80.454231,126.624390,-257.731903,1450.297241,108.438095,,,,,,
7732,21.477778,-73.489990,-80.369072,126.591545,-257.747955,1450.303711,108.461525,,,,,,
7733,21.480556,-73.577179,-80.494881,126.601440,-257.739746,1450.283813,108.456131,,,,,,
7734,21.483333,-73.672966,-80.651749,126.616066,-257.700836,1450.253174,108.470154,,,,,,
7735,21.486111,-73.476364,-80.638725,126.805771,-257.713165,1450.257935,108.468666,-16.841593,37.548325,-106.000214,-286.426727,1375.072388,114.526199
7736,21.488889,-73.042526,-81.311577,128.676041,-257.499664,1450.138428,108.550743,-16.847696,37.532082,-105.934135,-286.436401,1375.061401,114.521439
7737,21.491667,-73.514702,-80.688492,126.874550,-257.692078,1450.239868,108.471169,-16.730064,38.501064,-105.743538,-286.616241,1375.061768,114.281281
7738,21.494444,-73.170448,-81.398476,128.597549,-257.479187,1450.131226,108.555931,-16.870628,37.502319,-105.898460,-286.408661,1375.021851,114.507515
7739,21.497222,-73.228668,-81.451561,128.587021,-257.458710,1450.110474,108.570297,,,,,,
7740,21.500000,-73.271828,-81.454010,128.535416,-257.454590,1450.107422,108.565353,-16.942284,37.477585,-105.776733,-286.423004,1374.984985,114.506363
7741,21.502778,148.380127,-11.619954,168.222488,-258.772949,1449.535522,107.534042,-16.914618,37.533138,-105.761154,-286.456207,1374.983154,114.492546
7742,21.505556,-79.890350,-82.337173,121.611931,-257.103088,1450.068970,108.358780,-16.999495,37.472584,-105.612022,-286.470490,1374.962769,114.472038
7743,21.508333,148.400635,-11.620878,168.225189,-258.774872,1449.540894,107.536682,-17.008709,37.444691,-105.560364,-286.458679,1374.951538,114.463196
7744,21.511111,-79.453400,-82.320023,121.968872,-257.104065,1450.094727,108.360962,-16.897552,38.337704,-105.340927,-286.605682,1374.951660,114.249550
7745,21.513889,148.378571,-11.615297,168.234726,-258.783234,1449.550293,107.536110,-16.906914,38.388596,-105.386650,-286.636597,1374.941040,114.240829
7746,21.516667,-2.777608,22.856853,8.551558,-257.983795,1450.889893,106.814316,-16.929071,38.329494,-105.289276,-286.604401,1374.923584,114.238083
7747,21.519444,-73.246292,-81.118309,128.322083,-257.591125,1450.224609,108.534927,-16.935047,38.326195,-105.338058,-286.571869,1374.907104,114.256218
7748,21.522222,-72.758446,-80.731339,128.468658,-257.684509,1450.307495,108.499832,-17.028120,37.402939,-105.466957,-286.420563,1374.878418,114.458336
7749,21.525000,-73.300652,-80.382179,126.737221,-257.782898,1450.332153,108.439697,-16.484289,37.940895,-104.504715,-286.554047,1374.993530,114.231071
7750,21.527778,-72.617355,-80.775337,128.547882,-257.676544,1450.317627,108.506599,-16.959562,38.259167,-105.135826,-286.575256,1374.857422,114.226006
7751,21.530556,-72.990990,-80.055527,126.833977,-257.867493,1450.395142,108.430824,-16.954214,38.182640,-105.091522,-286.535156,1374.828735,114.237167
7752,21.533333,-72.837448,-80.844124,128.492859,-257.642059,1450.272583,108.537659,-16.919064,38.190235,-105.093834,-286.530640,1374.820801,114.237846
7753,21.536111,-73.161919,-81.069656,128.371048,-257.581360,1450.218994,108.547501,-16.964653,38.115311,-104.977730,-286.525330,1374.790527,114.237381
7754,21.538889,-73.002808,-80.869659,128.346298,-257.628448,1450.261597,108.544052,-16.907057,38.110008,-105.020470,-286.510193,1374.782227,114.240913
7755,21.541667,-72.820442,-79.869843,126.906120,-257.889313,1450.406250,108.464897,,,,,,
7756,21.544444,-72.976074,-80.941742,128.370941,-257.629944,1450.275146,108.536034,-16.462702,37.737911,-104.242111,-286.446411,1374.868896,114.221359
7757,21.547222,-72.933113,-80.083069,126.851463,-257.856964,1450.377075,108.453751,,,,,,
7758,21.550000,-72.870964,-80.915230,128.584198,-257.613495,1450.250977,108.560104,,,,,,
7759,21.552778,-73.062469,-80.051010,126.822395,-257.846802,1450.362061,108.465111,,,,,,
7760,21.555556,-72.959900,-79.857849,126.795876,-257.903778,1450.404541,108.456436,,,,,,
7761,21.558333,-73.296959,-80.257683,126.684792,-257.813141,1450.332886,108.474915,,,,,,
7762,21.561111,-73.124023,-79.974892,126.632515,-257.882446,1450.380859,108.464272,,,,,,
7763,21.563889,-73.624695,-80.269432,126.426392,-257.819366,1450.334229,108.473511,,,,,,
7764,21.566667,-73.637207,-80.409752,126.477036,-257.790527,1450.314819,108.483833,,,,,,
7765,21.569444,-73.464104,-80.317360,126.555565,-257.808685,1450.332764,108.475403,,,,,,
7766,21.572222,-73.970840,-80.649239,126.274979,-257.732788,1450.274902,108.491013,,,,,,
7767,21.575000,-73.360786,-81.125298,128.152527,-257.581940,1450.222046,108.553108,,,,,,
7768,21.577778,-73.744164,-81.270119,127.898651,-257.540131,1450.184326,108.543793,,,,,,
7769,21.580556,-73.758705,-80.547806,126.347084,-257.774475,1450.313599,108.471855,,,,,,
7770,21.583333,-73.624763,-81.432991,128.048553,-257.480286,1450.159546,108.558945,,,,,,
7771,21.586111,-73.948715,-81.424629,127.712570,-257.515289,1450.173584,108.554443,,,,,,
7772,21.588889,-75.357208,-81.940727,127.161552,-257.430115,1450.135986,108.518494,,,,,,
7773,21.591667,-73.514954,-81.581390,128.181503,-257.455200,1450.140137,108.569473,,,,,,
7774,21.594444,-75.239494,-81.901230,127.283691,-257.441498,1450.140747,108.528168,,,,,,
7775,21.597222,-75.503403,-81.953743,127.002342,-257.439301,1450.140015,108.522064,,,,,,
7776,21.600000,-74.320290,-81.003036,126.071564,-257.686676,1450.244629,108.489471,,,,,,
7777,21.602778,-76.211807,-82.021858,126.301964,-257.406433,1450.130615,108.512840,-16.626030,37.583668,-103.694519,-286.433685,1374.465698,114.133034
7778,21.605556,-74.297638,-81.663597,127.381363,-257.426941,1450.131714,108.555954,,,,,,
7779,21.608333,-76.121887,-82.031563,126.356537,-257.415222,1450.126221,108.510963,,,,,,
7780,21.611111,-74.254684,-81.636269,127.412102,-257.445465,1450.132202,108.569450,,,,,,
7781,21.613889,-74.460548,-81.166489,126.069572,-257.646698,1450.207520,108.518013,,,,,,
7782,21.616667,-75.523628,-81.911415,126.949272,-257.443817,1450.121948,108.552513,,,,,,
7783,21.619444,-74.447838,-81.604980,127.228775,-257.442810,1450.119263,108.576454,,,,,,
7784,21.622222,-77.154137,-82.262482,126.338844,-257.435181,1450.117065,108.500893,,,,,,
7785,21.625000,-77.683029,-82.364082,125.822960,-257.400726,1450.108521,108.475792,,,,,,
7786,21.627778,-74.125175,-80.848976,126.204292,-257.739380,1450.249634,108.516655,,,,,,
7787,21.630556,-73.980827,-80.917740,126.384674,-257.710907,1450.231934,108.524963,,,,,,
7788,21.633333,-77.779602,-82.293236,125.703926,-257.411011,1450.121582,108.504921,,,,,,
7789,21.636111,-72.938988,-80.322876,126.774284,-257.897858,1450.397949,108.493187,,,,,,
7790,21.638889,-73.222427,-81.052338,126.988205,-257.729156,1450.264038,108.537415,,,,,,
7791,21.641667,-72.917984,-80.915199,127.244690,-257.767212,1450.292725,108.520317,,,,,,
7792,21.644444,-77.511436,-82.408134,125.825661,-257.428192,1450.172241,108.496078,,,,,,
7793,21.647222,-76.336304,-82.281807,126.869629,-257.450989,1450.189087,108.497971,,,,,,
7794,21.650000,-72.889549,-81.509789,128.541107,-257.517975,1450.206909,108.587204,,,,,,
7795,21.652778,-77.233597,-82.383430,125.911003,-257.420288,1450.203247,108.488892,,,,,,
7796,21.655556,-76.809212,-82.353241,126.397873,-257.442261,1450.209961,108.494812,,,,,,
7797,21.658333,144.987411,-17.736259,170.532074,-258.076843,1451.385742,108.852669,,,,,,
7798,21.661111,-77.299339,-82.444740,125.808975,-257.424316,1450.219971,108.470932,,,,,,
7799,21.663889,-77.719475,-83.237190,124.618263,-257.283142,1450.421387,108.381050,,,,,,
7800,21.666667,-73.434372,-81.694321,127.927994,-257.502899,1450.226563,108.560516,,,,,,
7801,21.669444,-73.699020,-81.002708,126.274712,-257.758850,1450.343872,108.500961,,,,,,
7802,21.672222,144.912003,-17.008818,169.196625,-258.022949,1451.398926,108.854385,,,,,,
7803,21.675000,-75.591805,-82.272163,127.658737,-257.513519,1450.231201,108.526978,,,,,,
7804,21.677778,-73.606064,-81.570320,127.710945,-257.560181,1450.251465,108.561638,,,,,,
7805,21.680556,-77.918144,-82.481575,125.305984,-257.419006,1450.193970,108.472534,,,,,,
7806,21.683333,-73.953346,-81.672745,127.488243,-257.491913,1450.199097,108.592590,,,,,,
7807,21.686111,-78.710640,-82.332954,123.565460,-257.334869,1450.139526,108.461662,,,,,,
7808,21.688889,-76.129860,-81.846588,125.370461,-257.397797,1450.142456,108.535965,,,,,,
7809,21.691667,-78.140457,-82.243561,124.214287,-257.349823,1450.123047,108.490097,,,,,,
7810,21.694444,-36.170559,3.950191,173.203384,-258.477539,1452.991211,105.724686,,,,,,
7811,21.697222,-28.764830,-4.903527,-158.248428,-258.122192,1452.779663,106.083366,,,,,,
7812,21.700000,-81.189377,-82.717674,122.245064,-257.299438,1450.086060,108.433632,,,,,,
7813,21.702778,143.721664,-18.088165,172.309967,-258.090332,1451.838257,108.662506,,,,,,
7814,21.705556,-80.063560,-82.600212,123.359322,-257.336304,1450.089966,108.459740,,,,,,
7815,21.708333,-80.142357,-82.575859,123.365280,-257.346008,1450.082764,108.453285,,,,,,
7816,21.711111,145.055420,-17.702238,171.018188,-258.064362,1451.353027,108.840782,,,,,,
7817,21.713889,-80.429680,-82.632347,123.000137,-257.329620,1450.074829,108.450661,,,,,,
7818,21.716667,-80.373154,-82.595650,123.112701,-257.342682,1450.073486,108.462067,,,,,,
7819,21.719444,-74.891838,-81.274681,125.556076,-257.648529,1450.155396,108.530983,,,,,,
7820,21.722222,-74.948112,-81.193146,125.413437,-257.666351,1450.175537,108.529800,,,,,,
7821,21.725000,145.090042,-17.718494,170.950348,-258.063812,1451.330933,108.840141,,,,,,
7822,21.727778,145.018082,-17.846781,170.795013,-258.099243,1451.324707,108.856590,,,,,,
7823,21.730556,-76.100967,-82.246681,127.313431,-257.529755,1450.161011,108.554741,-17.311649,36.390800,-103.398140,-285.704651,1373.063354,114.066994
7824,21.733333,144.984589,-17.723604,170.532181,-258.115387,1451.330933,108.865417,-17.329535,36.427929,-103.230179,-285.734985,1373.057861,114.042679
7825,21.736111,-78.850548,-82.546989,124.373741,-257.419617,1450.153198,108.456123,-17.364937,36.445778,-103.295609,-285.723419,1373.045288,114.047310
7826,21.738889,145.058640,-17.733564,170.552200,-258.103485,1451.332153,108.867203,-17.351755,36.386185,-103.242065,-285.704712,1373.034546,114.040207
7827,21.741667,-78.995445,-82.577538,124.281944,-257.400787,1450.170532,108.466370,-17.391886,36.345161,-103.231049,-285.706909,1373.027832,114.044067
7828,21.744444,145.032196,-17.706345,170.491623,-258.102448,1451.339478,108.863785,-17.401379,36.311729,-103.140457,-285.707764,1373.014038,114.034760
7829,21.747222,145.044586,-17.689243,170.484604,-258.112274,1451.343384,108.871841,-17.408386,36.317566,-103.096321,-285.684937,1373.000977,114.042549
7830,21.750000,145.056870,-17.696171,170.492706,-258.104034,1451.348511,108.878006,-17.434921,36.314495,-102.960342,-285.685272,1372.994995,114.035690
7831,21.752778,-79.432854,-82.590973,123.647614,-257.378723,1450.202881,108.455673,-17.484564,36.300320,-103.079041,-285.676880,1372.976074,114.027489
7832,21.755556,-77.530708,-82.360451,125.708252,-257.474701,1450.212646,108.514244,-17.482616,36.254025,-102.967682,-285.669556,1372.958496,114.029778
7833,21.758333,-79.903534,-82.630951,123.184212,-257.356903,1450.203125,108.451256,-17.458986,36.356274,-102.962357,-285.714294,1372.952148,114.011986
7834,21.761111,145.116516,-17.526148,170.615524,-258.075989,1451.374023,108.850700,-17.509186,36.241810,-102.844772,-285.674713,1372.922485,114.026924
7835,21.763889,143.671036,-18.079206,171.925964,-258.152710,1451.858521,108.707565,-17.505981,36.709965,-102.501137,-285.972656,1372.954346,114.012016
7836,21.766667,-80.299431,-82.673744,122.915024,-257.351349,1450.189453,108.451523,-17.514584,36.633595,-102.486076,-285.943085,1372.927002,114.006386
7837,21.769444,145.036179,-17.965679,170.531143,-258.204651,1451.392578,108.920547,-17.528740,36.730350,-102.464493,-285.977448,1372.910645,114.002892
7838,21.772222,-80.146370,-82.662544,123.121063,-257.380646,1450.165771,108.454720,-17.571093,36.639931,-102.391960,-285.959717,1372.878784,113.994095
7839,21.775000,-74.456169,-81.115158,125.684731,-257.766602,1450.272095,108.532303,,,,,,
7840,21.777778,-75.530716,-81.357986,125.000320,-257.635742,1450.148438,108.550491,,,,,,
7841,21.780556,145.089005,-17.674809,170.991364,-258.104279,1451.346558,108.850876,,,,,,
7842,21.783333,144.981735,-17.853861,170.970810,-258.149323,1451.340454,108.870529,,,,,,
7843,21.786111,145.044830,-17.724888,171.135025,-258.109528,1451.351074,108.838280,,,,,,
7844,21.788889,145.025238,-17.766239,171.185638,-258.103180,1451.345703,108.850708,,,,,,
7845,21.791667,148.870499,-11.657704,168.512512,-259.054382,1449.533691,107.786041,,,,,,
7846,21.794444,-4.676767,22.906147,9.392828,-258.194214,1450.912720,106.797180,,,,,,
7847,21.797222,-2.779636,22.571436,7.533204,-258.170624,1450.519043,106.972321,,,,,,
7848,21.800000,-4.713164,22.917280,9.398033,-258.189056,1450.909180,106.796524,,,,,,
7849,21.802778,-4.740104,22.953285,9.459394,-258.198608,1450.920898,106.792526,,,,,,
7850,21.805556,-4.686571,22.955446,9.404142,-258.199097,1450.911865,106.794060,,,,,,
7851,21.808333,-4.207275,23.125097,9.810911,-258.237152,1451.084351,106.760727,,,,,,
7852,21.811111,-4.185076,23.154757,9.807129,-258.235931,1451.088257,106.757233,,,,,,
7853,21.813889,-4.164407,23.140482,9.752383,-258.233429,1451.092041,106.759521,,,,,,
7854,21.816667,-4.156604,23.132305,9.780936,-258.234406,1451.105591,106.762878,,,,,,
7855,21.819444,-4.093402,23.164766,9.722327,-258.231567,1451.105225,106.758629,,,,,,
7856,21.822222,-4.099191,23.127924,9.686707,-258.225983,1451.113892,106.767342,,,,,,
7857,21.825000,-2.089071,23.080656,7.882217,-258.272858,1450.740723,106.926102,-17.718767,36.102856,-102.062973,-285.647797,1372.492432,113.924004
7858,21.827778,-3.958980,23.366457,9.715263,-258.296631,1451.153564,106.777664,,,,,,
7859,21.830556,-3.933501,23.378107,9.698286,-258.305969,1451.150024,106.779312,,,,,,
7860,21.833333,-3.989754,23.391121,9.727386,-258.309540,1451.157959,106.769829,,,,,,
7861,21.836111,-3.955747,23.410490,9.681731,-258.310150,1451.158203,106.763756,,,,,,
7862,21.838889,-3.959552,23.393356,9.678179,-258.310791,1451.164307,106.781219,,,,,,
7863,21.841667,-3.940912,23.381916,9.616229,-258.306488,1451.159180,106.793167,,,,,,
7864,21.844444,-2.063324,23.044666,7.787870,-258.277924,1450.764404,106.944046,,,,,,
7865,21.847222,-3.938315,23.381235,9.626984,-258.308289,1451.162354,106.783585,,,,,,
7866,21.850000,-2.055410,23.063751,7.775918,-258.290283,1450.766479,106.938156,,,,,,
7867,21.852778,-2.077070,23.059250,7.742500,-258.284973,1450.751465,106.952171,,,,,,
7868,21.855556,-2.100515,23.029644,7.779613,-258.280060,1450.756348,106.949692,,,,,,
7869,21.858333,-2.099714,23.029617,7.816892,-258.292572,1450.754761,106.948997,,,,,,
7870,21.861111,-4.024798,23.437336,9.713941,-258.333191,1451.154419,106.780518,,,,,,
7871,21.863889,-3.999012,23.601038,9.799700,-258.385193,1451.195801,106.955582,,,,,,
7872,21.866667,-4.010581,23.569664,9.786498,-258.394196,1451.194580,106.943306,,,,,,
7873,21.869444,-4.176155,23.158356,9.721392,-258.248657,1451.118896,106.773392,,,,,,
7874,21.872222,-2.174032,23.194592,7.991645,-258.361511,1450.801270,107.121025,,,,,,
7875,21.875000,-2.320117,22.772539,7.869141,-258.226013,1450.709595,106.955132,,,,,,
7876,21.877778,-4.091168,23.592138,9.855260,-258.397827,1451.174438,106.946556,,,,,,
7877,21.880556,-165.920380,-11.491779,-4.653650,-256.399170,1448.844238,108.396515,,,,,,
7878,21.883333,148.395477,-11.653080,168.473663,-258.948395,1449.506104,107.679756,,,,,,
7879,21.886111,-4.257061,23.144775,9.771867,-258.248260,1451.112915,106.781860,,,,,,
7880,21.888889,-80.557274,-82.365372,123.112083,-257.409943,1450.048096,108.491722,,,,,,
7881,21.891667,-165.714127,-11.678302,-4.544841,-256.454926,1448.850586,108.412041,,,,,,
7882,21.894444,-78.278748,-81.834969,123.540703,-257.384125,1450.053711,108.519234,,,,,,
7883,21.897222,148.407272,-11.708014,168.531143,-258.939392,1449.515747,107.671753,,,,,,
7884,21.900000,-2.227859,23.078232,7.891533,-258.299927,1450.752075,106.937355,,,,,,
7885,21.902778,-4.129824,23.449789,9.796795,-258.335632,1451.152344,106.773872,,,,,,
7886,21.905556,-4.193022,23.136524,9.685259,-258.254700,1451.127075,106.783707,,,,,,
7887,21.908333,-2.864899,23.008776,8.327289,-258.186768,1450.866455,106.897728,,,,,,
7888,21.911111,-2.785319,23.332485,8.394994,-258.274261,1450.892700,106.886948,,,,,,
7889,21.913889,-2.179715,23.063944,7.814016,-258.297119,1450.750122,106.952728,,,,,,
7890,21.916667,-2.160161,23.050016,7.812129,-258.296844,1450.754639,106.946999,,,,,,
7891,21.919444,-2.146250,23.061993,7.793926,-258.293365,1450.760498,106.960075,,,,,,
7892,21.922222,-2.118433,23.064505,7.790502,-258.296265,1450.755615,106.960701,,,,,,
7893,21.925000,-2.103987,23.088549,7.795838,-258.297607,1450.758301,106.954140,,,,,,
7894,21.927778,-2.118886,23.057276,7.789629,-258.301422,1450.757324,106.960114,,,,,,
7895,21.930556,-3.978436,23.421621,9.681505,-258.334320,1451.151367,106.808868,,,,,,
7896,21.933333,-2.104895,23.053707,7.783349,-258.300079,1450.753662,106.964890,,,,,,
7897,21.936111,-2.118077,23.060383,7.810507,-258.314117,1450.753174,106.956406,,,,,,
7898,21.938889,-2.117250,23.059439,7.822419,-258.312836,1450.752197,106.970329,,,,,,
