"","t","x1","y1","z1","x2","y2","z2"
"308",0.852778,-264.0984841,1449.998926,110.4712478,-252.2039488,1349.076709,100.101651
"309",0.855556,-264.3906753,1449.297705,110.1776474,-252.2033782,1349.074414,100.1045302
"310",0.858333,-264.146122,1449.002564,110.4461592,-252.2068696,1349.071997,100.0968368
"311",0.861111,-264.293816,1449.293604,110.1666368,-252.1992402,1349.059839,100.096512
"312",0.863889,-264.2957781,1449.001855,110.4670456,-252.203717,1349.071729,100.1024034
"313",0.866667,-264.2559423,1449.938355,110.4514556,-252.2051484,1349.072217,100.1090484
"314",0.869444,-264.3105537,1449.972046,110.463936,-252.2089966,1349.085938,100.1126586
"315",0.872222,-264.4219523,1449.274585,110.1649812,-252.2004548,1349.078418,100.104425
"316",0.875,-264.3025298,1449.347192,110.3390976,-252.2007812,1349.06648,100.1071914
"317",0.877778,-264.0865529,1449.961792,110.470688,-252.2008116,1349.081006,100.1074568
"318",0.880556,-264.379625,1449.234424,110.218991,-252.2029388,1349.085278,100.114238
"319",0.883333,-264.0050749,1449.3552,110.3473388,-252.2044404,1349.086353,100.1097814
"320",0.886111,-264.0981649,1449.971899,110.4702578,-252.199866,1349.078247,100.09794
"321",0.888889,-264.2534441,1449.268945,110.1792068,-252.1985624,1349.08313,100.1088274
"322",0.891667,-264.159337,1449.359448,110.3143938,-252.1975098,1349.082471,100.0990938
"323",0.894444,-264.0532909,1449.976074,110.4585482,-252.1999418,1349.095898,100.1098556
"324",0.897222,-264.1995781,1449.978882,110.4508636,-252.1967194,1349.083301,100.1091162
"325",0.9,-263.9593647,1449.975488,110.4674804,-252.196805,1349.087647,100.1005478
"326",0.902778,-264.4593726,1449.281348,110.1648482,-252.1998598,1349.102466,100.1066606
"327",0.905556,-264.2898488,1449.35979,110.3190278,-252.1986756,1349.088843,100.1016616
"328",0.908333,-264.4299029,1449.28374,110.1767134,-252.1996246,1349.106372,100.1160096
"329",0.911111,-264.3870029,1449.398291,110.3408402,-252.1991026,1349.091333,100.1001692
"330",0.913889,-264.4947473,1449.286524,110.1565444,-252.2042878,1349.102856,100.1044774
"331",0.916667,-264.2537801,1449.983106,110.4530548,-252.199576,1349.092749,100.099736
"332",0.919444,-264.3179731,1449.018335,110.4572358,-252.199518,1349.089453,100.0959274
"333",0.922222,-264.3255344,1449.293286,110.2867204,-252.2017062,1349.092969,100.100641
"334",0.925,-264.1535001,1449.736084,110.745546,-252.1983582,1349.092041,100.1020812
"335",0.927778,-264.4005229,1449.278369,110.1584168,-252.1975556,1349.090503,100.088884
"336",0.930556,-264.2120888,1449.057617,110.6315568,-252.192035,1349.086011,100.0879166
"337",0.933333,-264.3111785,1449.016357,110.4762588,-252.1947082,1349.080908,100.0869398
"338",0.936111,-264.4389495,1449.376587,110.3112046,-252.1952852,1349.082617,100.0863816
"339",0.938889,-264.5226814,1449.296362,110.1578186,-252.1939116,1349.09043,100.0933486
"340",0.941667,-264.4344485,1449.374194,110.319803,-252.188159,1349.071338,100.0852296
"341",0.944444,-264.5861098,1449.305884,110.1635114,-252.19422,1349.084106,100.0936036
"342",0.947222,-264.4348001,1449.345557,110.3222062,-252.1912874,1349.085864,100.0958528
"343",0.95,-264.3818583,1449.29624,110.1644304,-252.1910984,1349.082983,100.091208
"344",0.952778,-264.3630387,1449.286157,110.1797836,-252.1909972,1349.079785,100.0943588
"345",0.955556,-264.4645242,1449.300024,110.1647736,-252.1926576,1349.082031,100.0872224
"346",0.958333,-264.4251919,1449.297363,110.1755234,-252.1843476,1349.078589,100.0749498
"347",0.961111,-264.1683751,1449.285347,110.325357,-252.1871094,1349.083179,100.0748628
"348",0.963889,-264.3734742,1449.353589,110.3631502,-252.187317,1349.086084,100.0764268
"349",0.966667,-264.2733663,1449.561011,110.5272552,-252.1842834,1349.089868,100.0736204
"350",0.969444,-264.248848,1449.581079,110.0149308,-252.1863006,1349.106885,100.0780564
"351",0.972222,-264.3252807,1449.40708,110.5086028,-252.1844728,1349.094849,100.0782562
"352",0.975,-264.2757921,1449.32959,110.3460664,-252.1830294,1349.100147,100.0736542
"353",0.977778,-264.3350915,1449.470434,110.5053788,-252.1809906,1349.108057,100.0804354
"354",0.980556,-264.3961502,1449.339062,110.3728714,-252.1837218,1349.116992,100.0755752
"355",0.983333,-264.2578196,1449.41648,110.5181076,-252.179892,1349.110889,100.073555
"356",0.986111,-264.4774986,1449.458887,110.0112196,-252.1767058,1349.149072,100.0971618
"357",0.988889,-264.4101427,1449.661181,110.153697,-252.1804444,1349.152368,100.0914702
"358",0.991667,-264.2247568,1449.287671,110.2898422,-252.1826112,1349.119336,100.0849138
"359",0.994444,-264.3855591,1449.361597,110.3399796,-252.1836396,1349.118628,100.0800078
"360",0.997222,-264.2996008,1449.663989,110.1367734,-252.190207,1349.114697,100.0861436
"361",1,-264.2130399,1449.739014,110.329808,-252.195755,1349.134155,100.0778748
"362",1.002778,-264.3577431,1449.365894,110.3353212,-252.1862852,1349.111743,100.0699432
"363",1.005556,-264.2642769,1450.013823,110.315787,-252.179294,1349.104297,100.080023
"364",1.008333,-264.1726837,1449.288526,110.2828004,-252.1779266,1349.096094,100.0726394
"365",1.011111,-264.1925032,1449.368238,110.4501298,-252.1851502,1349.110498,100.0816956
"366",1.013889,-264.2126946,1449.931304,110.1460344,-252.1862246,1349.11333,100.08089
"367",1.016667,-264.3606384,1449.654512,110.1458878,-252.1888124,1349.112939,100.0892576
"368",1.019444,-264.1142925,1449.656641,110.157666,-252.185788,1349.08894,100.0756516
"369",1.022222,-264.5206166,1449.354541,110.332213,-252.1812836,1349.08584,100.0775086
"370",1.025,-264.1971757,1449.856714,109.8390854,-252.1780102,1349.084277,100.0782272
"371",1.027778,-263.976721,1449.097559,110.621608,-252.1809784,1349.084741,100.081146
"372",1.030556,-264.4567011,1449.583423,109.9992906,-252.185376,1349.080347,100.0788008
"373",1.033333,-264.0283272,1449.432568,110.4977234,-252.19216,1349.087793,100.0817994
"374",1.036111,-264.2558103,1449.273389,110.1770454,-252.185855,1349.082959,100.0784438
"375",1.038889,-264.2004395,1449.647022,110.1831008,-252.1808532,1349.094556,100.0851822
"376",1.041667,-264.4956309,1449.134766,110.2007324,-252.1818694,1349.096606,100.0849684
"377",1.044444,-264.0245875,1449.096216,110.6182982,-252.176648,1349.095434,100.0810668
"378",1.047222,-264.0792844,1449.014868,110.4745588,-252.1753998,1349.096216,100.0879684
"379",1.05,-264.0789246,1449.356641,110.4746994,-252.178174,1349.079468,100.075763
"380",1.052778,-264.1614364,1449.672485,110.1720184,-252.175363,1349.088184,100.0766282
"381",1.055556,-264.4255032,1449.326611,110.1906052,-252.1765994,1349.088648,100.0871552
"382",1.058333,-264.1458994,1449.203222,110.2826596,-252.1754394,1349.114917,100.082646
"383",1.061111,-264.2758531,1449.363867,110.337529,-252.1794404,1349.097461,100.0729246
"384",1.063889,-264.4151154,1449.303345,110.1565556,-252.1854676,1349.093457,100.0804932
"385",1.066667,-264.4252617,1449.600098,109.9861236,-252.1876006,1349.11582,100.0774812
"386",1.069444,-264.3783264,1449.002246,110.4741472,-252.1811736,1349.107007,100.074762
"387",1.072222,-264.4031984,1449.377759,110.3366988,-252.1823792,1349.123877,100.0769318
"388",1.075,-264.358058,1449.654956,110.1613264,-252.1821014,1349.127881,100.0724046
"389",1.077778,-264.2596725,1449.0146,110.459859,-252.1827848,1349.107422,100.0673874
"390",1.080556,-264.3610598,1449.017261,110.4507106,-252.187143,1349.116211,100.0746124
"391",1.083333,-264.2574283,1449.297632,110.487715,-252.1888642,1349.097021,100.0720458
"392",1.086111,-264.3132476,1449.365527,110.3366362,-252.183597,1349.120459,100.0845916
"393",1.088889,-264.3718029,1450.060791,109.8569488,-252.185791,1349.106885,100.0742462
"394",1.091667,-264.1188552,1449.062866,110.6206222,-252.1875032,1349.120874,100.089264
"395",1.094444,-264.4087395,1449.590088,110.1706818,-252.1933318,1349.104125,100.0846422
"396",1.097222,-264.3671469,1449.714873,110.4888534,-252.2005066,1349.100684,100.0864228
"397",1.1,-264.3753472,1449.950898,110.359534,-252.201474,1349.098267,100.093744
"398",1.102778,-264.2340502,1449.987549,110.4719468,-252.203299,1349.095703,100.094104
"399",1.109556,-264.3674571,1449.938994,110.354811,-252.2007142,1349.098267,100.0849428
"400",1.108333,-264.1966135,1449.014892,110.4647156,-252.1997376,1349.093164,100.096289
"401",1.111111,-264.2591874,1449.023535,110.4830582,-252.1910644,1349.084057,100.092238
"402",1.113889,-264.5569064,1449.301977,110.1919404,-252.1926024,1349.077832,100.0918288
"403",1.116667,-264.3176507,1449.926611,110.4604658,-252.1980134,1349.090234,100.0953276
"404",1.119444,-264.4340606,1449.605371,110.1987732,-252.2051666,1349.09917,100.1000778
"405",1.122222,-264.1373499,1449.688281,110.3566756,-252.1971558,1349.075562,100.0851668
"406",1.125,-264.5114441,1449.606567,110.37995,-252.2063478,1349.080273,100.0899216
"407",1.127778,-264.4989419,1449.585132,110.1883454,-252.2055268,1349.077612,100.0900454
"408",1.130556,-264.2121175,1449.037256,110.5945192,-252.203946,1349.078662,100.0991638
"409",1.133333,-264.3925427,1449.259936,110.4422056,-252.2042086,1349.080298,100.0958998
"410",1.136111,-264.3712685,1449.36897,110.3423156,-252.2057222,1349.079199,100.0993346
"411",1.138889,-264.5751782,1449.262402,110.1701218,-252.2039002,1349.068408,100.0859392
"412",1.141667,-264.2999012,1449.26394,110.1350662,-252.2046448,1349.071411,100.0845704
"413",1.144444,-264.3829328,1449.558081,110.1879884,-252.1991334,1349.071143,100.0954512
"414",1.147222,-264.1989081,1449.003125,110.6433236,-252.1998872,1349.077197,100.0957198
"415",1.15,-264.4538147,1449.268213,110.1609972,-252.1996034,1349.07771,100.0917174
"416",1.152778,-264.3719981,1449.961889,110.4402178,-252.2006714,1349.084765,100.0882552
"417",1.155556,-264.3856862,1449.981201,110.4478988,-252.2033448,1349.091992,100.097737
"418",1.158333,-264.3009129,1449.988843,110.456073,-252.203772,1349.09602,100.1000596
"419",1.161111,-264.4374726,1449.297803,110.1718248,-252.2034852,1349.099561,100.1005812
"420",1.163889,-264.1331265,1449.281079,110.4725646,-252.2045958,1349.104662,100.1003356
"421",1.166667,-264.1106387,1449.979712,110.4691666,-252.1990752,1349.093042,100.0932832
"422",1.169444,-264.1594831,1449.287525,110.4888946,-252.199472,1349.094629,100.1019776
"423",1.172222,-264.4297132,1449.298706,110.178714,-252.1997346,1349.094897,100.1018234
"424",1.175,-264.3031118,1449.782715,110.056343,-252.2022674,1349.091309,100.101805
"425",1.177778,-264.3121995,1449.423413,110.3506448,-252.2020964,1349.116968,100.1995438
"426",1.180556,-264.26359,1449.92146,110.421982,-252.2008788,1349.112085,100.2042878
"427",1.183333,-264.4343432,1449.286743,110.193285,-252.211029,1349.090576,100.1117614
"428",1.186111,-264.315663,1449.660303,110.3371446,-252.2047698,1349.080469,100.10177
"429",1.188889,-264.1662537,1448.989209,110.4696608,-252.2157898,1349.086304,100.1136062
"430",1.191667,-264.5671368,1449.27854,110.1812896,-252.2097564,1349.093115,100.1137526
"431",1.194444,-264.1298082,1449.283154,110.4880876,-252.2106172,1349.07168,100.1096886
"432",1.197222,-264.3061299,1449.430762,110.3535492,-252.2137938,1349.082959,100.114473
"433",1.2,-264.2368265,1448.988916,110.5122148,-252.2109314,1349.072754,100.1102264
"434",1.202778,-264.0344408,1449.286865,110.4986298,-252.2111142,1349.071533,100.1015838
"435",1.205556,-264.459015,1449.280054,110.1810396,-252.2134122,1349.069946,100.1040162
"436",1.208333,-264.2415771,1449.651294,110.3574508,-252.2177156,1349.084106,100.1118516
"437",1.211111,-264.5110745,1449.27561,110.1955828,-252.2110078,1349.072852,100.106006
"438",1.213889,-264.3642704,1449.349097,110.345752,-252.2089784,1349.069555,100.1083664
"439",1.216667,-264.411656,1449.582227,110.2395706,-252.2143096,1349.085327,100.1154952
"440",1.219444,-264.4071224,1449.309741,110.1810864,-252.2067048,1349.075806,100.1026504
"441",1.222222,-264.4460612,1449.318482,110.1829222,-252.2036314,1349.068506,100.0973006
"442",1.225,-264.4704518,1449.32146,110.18965,-252.2134428,1349.095728,100.1139038
"443",1.227778,-264.4663343,1449.320117,110.1838594,-252.2123748,1349.096411,100.112938
"444",1.230556,-264.5052131,1449.319849,110.1908048,-252.203888,1349.079077,100.100464
"445",1.233333,-264.5892868,1449.315454,110.186235,-252.2072512,1349.104809,100.1005066
"446",1.236111,-264.5247905,1449.281909,110.1817016,-252.2032378,1349.104101,100.1066514
"447",1.238889,-264.3222225,1448.982568,110.4868164,-252.2081724,1349.101587,100.11064
"448",1.241667,-264.483754,1449.290503,110.1884536,-252.2068786,1349.107642,100.1042938
"449",1.244444,-264.3563367,1449.371533,110.3307418,-252.208612,1349.100073,100.1046646
"450",1.247222,-264.5500614,1449.298144,110.18183,-252.203589,1349.100781,100.1027634
"451",1.25,-264.3631422,1449.369141,110.3558318,-252.2052794,1349.088354,100.099576
"452",1.252778,-264.5777689,1449.282593,110.193097,-252.205133,1349.085352,100.1096196
"453",1.255556,-264.2935454,1449.38081,110.3391374,-252.2109196,1349.093359,100.1004438
"454",1.258333,-264.2207398,1449.017822,110.482158,-252.2046418,1349.081836,100.104073
"455",1.261111,-264.2604861,1448.988599,110.470618,-252.2036376,1349.077954,100.1090092
"456",1.263889,-264.3571845,1448.994141,110.468265,-252.2101194,1349.088013,100.1026794
"457",1.266667,-264.2926673,1448.982422,110.4829362,-252.2053254,1349.077368,100.095149
"458",1.269444,-264.4672966,1449.314258,110.181275,-252.2110442,1349.083765,100.1041262
"459",1.272222,-264.2296046,1449.506006,110.0320084,-252.2134398,1349.082861,100.1066774
"460",1.275,-264.3207481,1449.428784,110.3303788,-252.2121858,1349.084912,100.1109816
"461",1.277778,-264.2210854,1448.995703,110.515126,-252.212323,1349.083228,100.1093628
"462",1.280556,-264.3182301,1449.620166,110.4013,-252.2148956,1349.080713,100.1062302
"463",1.283333,-264.2101525,1448.992578,110.5153212,-252.2124878,1349.066333,100.0962602
"464",1.286111,-264.2657097,1448.994507,110.5179092,-252.2053038,1349.068994,100.1000672
"465",1.288889,-264.2023711,1448.989404,110.5132628,-252.2150206,1349.070801,100.097917
"466",1.291667,-264.4081437,1449.380347,110.3595138,-252.213382,1349.071143,100.0968232
"467",1.294444,-264.4278965,1449.482324,110.0382782,-252.2192598,1349.08291,100.0931702
"468",1.297222,-264.1983915,1449.355933,110.3382722,-252.2158112,1349.084717,100.0917498
"469",1.3,-264.5478872,1449.271753,110.1903258,-252.2109986,1349.082446,100.086061
"470",1.302778,-264.3756345,1449.48999,110.0046892,-252.2160614,1349.093115,100.1003494
"471",1.305556,-264.5775582,1449.284204,110.1963928,-252.2095766,1349.079565,100.0870652
"472",1.308333,-264.4425466,1449.280981,110.1989166,-252.2124358,1349.095483,100.0932894
"473",1.311111,-264.3505288,1449.370361,110.3323836,-252.2051636,1349.079395,100.0848634
"474",1.313889,-264.3571701,1449.023608,110.4827346,-252.2082304,1349.090552,100.0804458
"475",1.316667,-264.6006349,1449.32478,110.184871,-252.2057984,1349.092773,100.0925096
"476",1.319444,-264.3102577,1449.018115,110.4848236,-252.208447,1349.092993,100.080899
"477",1.322222,-264.3990648,1449.321973,110.1944716,-252.2097686,1349.094555,100.0884246
"478",1.325,-264.4206012,1449.381518,110.3536102,-252.2064758,1349.095557,100.0910658
"479",1.327778,-264.4253765,1449.286426,110.1930954,-252.206369,1349.089551,100.0920778
"480",1.330556,-264.1929219,1449.371968,110.3499222,-252.203482,1349.087744,100.0888518
"481",1.333333,-264.2975636,1448.961475,110.4341232,-252.2047394,1349.088843,100.0926912
"482",1.336111,-264.4339025,1449.283667,110.1708298,-252.2048218,1349.085644,100.092549
"483",1.338889,-264.2812786,1449.479248,109.9612808,-252.2066162,1349.080981,100.0887116
"484",1.341667,-264.2249971,1448.956616,110.4480042,-252.20358,1349.07583,100.0906722
"485",1.344444,-264.5395239,1449.261011,110.2044648,-252.2037568,1349.070996,100.0924806
"486",1.347222,-263.942415,1449.556519,110.140274,-252.2024108,1349.06831,100.09563
"487",1.35,-264.2494893,1449.319458,110.322577,-252.204727,1349.061743,100.0933868
"488",1.352778,-264.0548198,1449.057056,110.6220002,-252.205008,1349.061255,100.0941026
"489",1.355556,-264.3340404,1449.271021,110.1690888,-252.2073148,1349.05542,100.0856262
"490",1.358333,-264.2022367,1449.373071,110.328592,-252.2071288,1349.058374,100.0875214
"491",1.361111,-264.2523842,1449.260669,110.1755736,-252.2001862,1349.045972,100.0827086
"492",1.363889,-264.0068665,1449.060766,110.6373046,-252.1963834,1349.049853,100.084163
"493",1.366667,-264.33723,1449.270483,110.1915802,-252.2014496,1349.051685,100.0862106
"494",1.369444,-264.0253907,1449.427857,110.4964708,-252.1987612,1349.055274,100.0851242
"495",1.372222,-264.5701052,1449.27229,110.180826,-252.1975158,1349.056055,100.0812088
"496",1.375,-264.0953145,1449.4198,110.4979996,-252.1988402,1349.056348,100.0776228
"497",1.377778,-264.3105468,1449.265649,110.182605,-252.200354,1349.056152,100.0797562
"498",1.380556,-264.0982698,1449.376806,110.3496674,-252.1973144,1349.058276,100.0797488
"499",1.383333,-264.1498295,1448.981811,110.470607,-252.19888,1349.062695,100.0800812
"500",1.386111,-263.9479605,1449.065356,110.61633,-252.1998382,1349.06582,100.0776276
"501",1.388889,-264.1627484,1448.980151,110.4654494,-252.2022246,1349.065625,100.0767654
"502",1.391667,-264.3714837,1449.268433,110.1758288,-252.2051696,1349.084009,100.0850328
"503",1.394444,-264.3527814,1449.650781,110.1419478,-252.2014706,1349.082519,100.0930952
"504",1.397222,-264.4737293,1449.584107,109.980861,-252.2008972,1349.086987,100.0879486
"505",1.4,-264.2372658,1449.939649,109.9597274,-252.1987058,1349.074731,100.0889114
"506",1.402778,-264.4286771,1449.571729,109.9833022,-252.2051606,1349.096924,100.096536
"507",1.405556,-264.2684069,1449.447314,110.5040602,-252.2025086,1349.106689,100.0929842
"508",1.408333,-264.2092947,1448.987647,110.4649046,-252.19953,1349.093921,100.0796416
"509",1.411111,-264.0091278,1449.270606,110.2689882,-252.2024842,1349.098145,100.0864546
"510",1.413889,-264.5279624,1449.320093,110.1834688,-252.2057068,1349.10625,100.0902404
"511",1.416667,-264.4848461,1449.289282,110.1707198,-252.2082214,1349.10271,100.0942216
"512",1.419444,-264.2115478,1448.982251,110.4663146,-252.2046022,1349.104345,100.0910906
"513",1.422222,-264.1335725,1449.217334,110.2691064,-252.1981446,1349.090674,100.0850112
"514",1.425,-264.1957446,1449.317359,110.3293396,-252.1970824,1349.088086,100.0841994
"515",1.427778,-264.1576555,1449.192773,110.276338,-252.201172,1349.096631,100.0892424
